x,y,T
 0.00000,-0.30000,  2.1351772342E-01
 0.00000,-0.29000,  2.0644665561E-01
 0.00000,-0.28000,  1.9937558779E-01
 0.00000,-0.27000,  1.9230451998E-01
 0.00000,-0.26000,  1.8523345217E-01
 0.00000,-0.25000,  1.7816238436E-01
 0.00000,-0.24000,  1.7109131655E-01
 0.00000,-0.23000,  1.6402024873E-01
 0.00000,-0.22000,  1.5694918092E-01
 0.00000,-0.21000,  1.4987811311E-01
 0.00000,-0.20000,  1.4280704530E-01
 0.00000,-0.19000,  1.3573597749E-01
 0.00000,-0.18000,  1.2866490967E-01
 0.00000,-0.17000,  1.2159384185E-01
 0.00000,-0.16000,  1.1452277402E-01
 0.00000,-0.15000,  1.0745170614E-01
 0.00000,-0.14000,  1.0038063814E-01
 0.00000,-0.13000,  9.3309569761E-02
 0.00000,-0.12000,  8.6238500239E-02
 0.00000,-0.11000,  7.9167427299E-02
 0.00000,-0.10000,  7.2096344100E-02
 0.00000,-0.09000,  6.5025230127E-02
 0.00000,-0.08000,  5.7954023832E-02
 0.00000,-0.07000,  5.0882540569E-02
 0.00000,-0.06000,  4.3810226377E-02
 0.00000,-0.05000,  3.6735419208E-02
 0.00000,-0.04000,  2.9653131344E-02
 0.00000,-0.03000,  2.2548385546E-02
 0.00000,-0.02000,  1.5376122604E-02
 0.00000,-0.01000,  8.0000000000E-03
 0.00000, 0.00000,  0.0000000000E+00
 0.00000, 0.01000,  8.0000000000E-03
 0.00000, 0.02000,  1.5376122604E-02
 0.00000, 0.03000,  2.2548385546E-02
 0.00000, 0.04000,  2.9653131344E-02
 0.00000, 0.05000,  3.6735419208E-02
 0.00000, 0.06000,  4.3810226377E-02
 0.00000, 0.07000,  5.0882540569E-02
 0.00000, 0.08000,  5.7954023832E-02
 0.00000, 0.09000,  6.5025230127E-02
 0.00000, 0.10000,  7.2096344100E-02
 0.00000, 0.11000,  7.9167427299E-02
 0.00000, 0.12000,  8.6238500239E-02
 0.00000, 0.13000,  9.3309569761E-02
 0.00000, 0.14000,  1.0038063814E-01
 0.00000, 0.15000,  1.0745170614E-01
 0.00000, 0.16000,  1.1452277402E-01
 0.00000, 0.17000,  1.2159384185E-01
 0.00000, 0.18000,  1.2866490967E-01
 0.00000, 0.19000,  1.3573597749E-01
 0.00000, 0.20000,  1.4280704530E-01
 0.00000, 0.21000,  1.4987811311E-01
 0.00000, 0.22000,  1.5694918092E-01
 0.00000, 0.23000,  1.6402024873E-01
 0.00000, 0.24000,  1.7109131655E-01
 0.00000, 0.25000,  1.7816238436E-01
 0.00000, 0.26000,  1.8523345217E-01
 0.00000, 0.27000,  1.9230451998E-01
 0.00000, 0.28000,  1.9937558779E-01
 0.00000, 0.29000,  2.0644665561E-01
 0.00000, 0.30000,  2.1351772342E-01
 0.00000, 0.31000,  2.2058879123E-01
 0.00000, 0.32000,  2.2765985904E-01
 0.00000, 0.33000,  2.3473092685E-01
 0.00000, 0.34000,  2.4180199467E-01
 0.00000, 0.35000,  2.4887306248E-01
 0.00000, 0.36000,  2.5594413029E-01
 0.00000, 0.37000,  2.6301519811E-01
 0.00000, 0.38000,  2.7008626593E-01
 0.00000, 0.39000,  2.7715733377E-01
 0.00000, 0.40000,  2.8422840165E-01
 0.00000, 0.41000,  2.9129946959E-01
 0.00000, 0.42000,  2.9837053768E-01
 0.00000, 0.43000,  3.0544160604E-01
 0.00000, 0.44000,  3.1251267493E-01
 0.00000, 0.45000,  3.1958374479E-01
 0.00000, 0.46000,  3.2665481642E-01
 0.00000, 0.47000,  3.3372589116E-01
 0.00000, 0.48000,  3.4079697129E-01
 0.00000, 0.49000,  3.4786806051E-01
 0.00000, 0.50000,  3.5493916473E-01
 0.01000,-0.50000,  3.6201028172E-01
 0.01000,-0.49000,  3.5493915759E-01
 0.01000,-0.48000,  3.4786805617E-01
 0.01000,-0.47000,  3.4079696871E-01
 0.01000,-0.46000,  3.3372588967E-01
 0.01000,-0.45000,  3.2665481557E-01
 0.01000,-0.44000,  3.1958374432E-01
 0.01000,-0.43000,  3.1251267467E-01
 0.01000,-0.42000,  3.0544160591E-01
 0.01000,-0.41000,  2.9837053761E-01
 0.01000,-0.40000,  2.9129946956E-01
 0.01000,-0.39000,  2.8422840163E-01
 0.01000,-0.38000,  2.7715733377E-01
 0.01000,-0.37000,  2.7008626593E-01
 0.01000,-0.36000,  2.6301519811E-01
 0.01000,-0.35000,  2.5594413029E-01
 0.01000,-0.34000,  2.4887306248E-01
 0.01000,-0.33000,  2.4180199467E-01
 0.01000,-0.32000,  2.3473092685E-01
 0.01000,-0.31000,  2.2765985904E-01
 0.01000,-0.30000,  2.2058879123E-01
 0.01000,-0.29000,  2.1351772342E-01
 0.01000,-0.28000,  2.0644665561E-01
 0.01000,-0.27000,  1.9937558779E-01
 0.01000,-0.26000,  1.9230451998E-01
 0.01000,-0.25000,  1.8523345217E-01
 0.01000,-0.24000,  1.7816238436E-01
 0.01000,-0.23000,  1.7109131655E-01
 0.01000,-0.22000,  1.6402024873E-01
 0.01000,-0.21000,  1.5694918092E-01
 0.01000,-0.20000,  1.4987811311E-01
 0.01000,-0.19000,  1.4280704530E-01
 0.01000,-0.18000,  1.3573597749E-01
 0.01000,-0.17000,  1.2866490969E-01
 0.01000,-0.16000,  1.2159384189E-01
 0.01000,-0.15000,  1.1452277415E-01
 0.01000,-0.14000,  1.0745170652E-01
 0.01000,-0.13000,  1.0038063928E-01
 0.01000,-0.12000,  9.3309573180E-02
 0.01000,-0.11000,  8.6238510497E-02
 0.01000,-0.10000,  7.9167458072E-02
 0.01000,-0.09000,  7.2096436422E-02
 0.01000,-0.08000,  6.5025507096E-02
 0.01000,-0.07000,  5.7954854760E-02
 0.01000,-0.06000,  5.0885033547E-02
 0.01000,-0.05000,  4.3817707071E-02
 0.01000,-0.04000,  3.6757877143E-02
 0.01000,-0.03000,  2.9720648488E-02
 0.01000,-0.02000,  2.2752245207E-02
 0.01000,-0.01000,  1.6000000000E-02
 0.01000, 0.00000,  1.0000000000E-02
 0.01000, 0.01000,  1.6000000000E-02
 0.01000, 0.02000,  2.2752245207E-02
 0.01000, 0.03000,  2.9720648488E-02
 0.01000, 0.04000,  3.6757877143E-02
 0.01000, 0.05000,  4.3817707071E-02
 0.01000, 0.06000,  5.0885033547E-02
 0.01000, 0.07000,  5.7954854760E-02
 0.01000, 0.08000,  6.5025507096E-02
 0.01000, 0.09000,  7.2096436422E-02
 0.01000, 0.10000,  7.9167458072E-02
 0.01000, 0.11000,  8.6238510497E-02
 0.01000, 0.12000,  9.3309573180E-02
 0.01000, 0.13000,  1.0038063928E-01
 0.01000, 0.14000,  1.0745170652E-01
 0.01000, 0.15000,  1.1452277415E-01
 0.01000, 0.16000,  1.2159384189E-01
 0.01000, 0.17000,  1.2866490969E-01
 0.01000, 0.18000,  1.3573597749E-01
 0.01000, 0.19000,  1.4280704530E-01
 0.01000, 0.20000,  1.4987811311E-01
 0.01000, 0.21000,  1.5694918092E-01
 0.01000, 0.22000,  1.6402024873E-01
 0.01000, 0.23000,  1.7109131655E-01
 0.01000, 0.24000,  1.7816238436E-01
 0.01000, 0.25000,  1.8523345217E-01
 0.01000, 0.26000,  1.9230451998E-01
 0.01000, 0.27000,  1.9937558779E-01
 0.01000, 0.28000,  2.0644665561E-01
 0.01000, 0.29000,  2.1351772342E-01
 0.01000, 0.30000,  2.2058879123E-01
 0.01000, 0.31000,  2.2765985904E-01
 0.01000, 0.32000,  2.3473092685E-01
 0.01000, 0.33000,  2.4180199467E-01
 0.01000, 0.34000,  2.4887306248E-01
 0.01000, 0.35000,  2.5594413029E-01
 0.01000, 0.36000,  2.6301519811E-01
 0.01000, 0.37000,  2.7008626592E-01
 0.01000, 0.38000,  2.7715733375E-01
 0.01000, 0.39000,  2.8422840160E-01
 0.01000, 0.40000,  2.9129946949E-01
 0.01000, 0.41000,  2.9837053747E-01
 0.01000, 0.42000,  3.0544160561E-01
 0.01000, 0.43000,  3.1251267409E-01
 0.01000, 0.44000,  3.1958374321E-01
 0.01000, 0.45000,  3.2665481349E-01
 0.01000, 0.46000,  3.3372588587E-01
 0.01000, 0.47000,  3.4079696194E-01
 0.01000, 0.48000,  3.4786804433E-01
 0.01000, 0.49000,  3.5493913735E-01
 0.01000, 0.50000,  3.6201024780E-01
 0.02000,-0.50000,  3.6908130954E-01
 0.02000,-0.49000,  3.6201020174E-01
 0.02000,-0.48000,  3.5493911027E-01
 0.02000,-0.47000,  3.4786802875E-01
 0.02000,-0.46000,  3.4079695317E-01
 0.02000,-0.45000,  3.3372588104E-01
 0.02000,-0.44000,  3.2665481090E-01
 0.02000,-0.43000,  3.1958374185E-01
 0.02000,-0.42000,  3.1251267340E-01
 0.02000,-0.41000,  3.0544160527E-01
 0.02000,-0.40000,  2.9837053730E-01
 0.02000,-0.39000,  2.9129946941E-01
 0.02000,-0.38000,  2.8422840156E-01
 0.02000,-0.37000,  2.7715733374E-01
 0.02000,-0.36000,  2.7008626592E-01
 0.02000,-0.35000,  2.6301519810E-01
 0.02000,-0.34000,  2.5594413029E-01
 0.02000,-0.33000,  2.4887306248E-01
 0.02000,-0.32000,  2.4180199467E-01
 0.02000,-0.31000,  2.3473092686E-01
 0.02000,-0.30000,  2.2765985905E-01
 0.02000,-0.29000,  2.2058879124E-01
 0.02000,-0.28000,  2.1351772343E-01
 0.02000,-0.27000,  2.0644665564E-01
 0.02000,-0.26000,  1.9937558786E-01
 0.02000,-0.25000,  1.9230452012E-01
 0.02000,-0.24000,  1.8523345245E-01
 0.02000,-0.23000,  1.7816238491E-01
 0.02000,-0.22000,  1.7109131766E-01
 0.02000,-0.21000,  1.6402025096E-01
 0.02000,-0.20000,  1.5694918537E-01
 0.02000,-0.19000,  1.4987812200E-01
 0.02000,-0.18000,  1.4280706309E-01
 0.02000,-0.17000,  1.3573601306E-01
 0.02000,-0.16000,  1.2866498081E-01
 0.02000,-0.15000,  1.2159398410E-01
 0.02000,-0.14000,  1.1452305843E-01
 0.02000,-0.13000,  1.0745227471E-01
 0.02000,-0.12000,  1.0038177457E-01
 0.02000,-0.11000,  9.3311840516E-02
 0.02000,-0.10000,  8.6243035635E-02
 0.02000,-0.09000,  7.9176480451E-02
 0.02000,-0.08000,  7.2114400265E-02
 0.02000,-0.07000,  6.5061202861E-02
 0.02000,-0.06000,  5.8025592250E-02
 0.02000,-0.05000,  5.1024705063E-02
 0.02000,-0.04000,  4.4092232204E-02
 0.02000,-0.03000,  3.7294641761E-02
 0.02000,-0.02000,  3.0765122185E-02
 0.02000,-0.01000,  2.4782329983E-02
 0.02000, 0.00000,  2.0000000000E-02
 0.02000, 0.01000,  2.4782329983E-02
 0.02000, 0.02000,  3.0765122185E-02
 0.02000, 0.03000,  3.7294641761E-02
 0.02000, 0.04000,  4.4092232204E-02
 0.02000, 0.05000,  5.1024705063E-02
 0.02000, 0.06000,  5.8025592250E-02
 0.02000, 0.07000,  6.5061202861E-02
 0.02000, 0.08000,  7.2114400265E-02
 0.02000, 0.09000,  7.9176480451E-02
 0.02000, 0.10000,  8.6243035635E-02
 0.02000, 0.11000,  9.3311840516E-02
 0.02000, 0.12000,  1.0038177457E-01
 0.02000, 0.13000,  1.0745227471E-01
 0.02000, 0.14000,  1.1452305843E-01
 0.02000, 0.15000,  1.2159398410E-01
 0.02000, 0.16000,  1.2866498081E-01
 0.02000, 0.17000,  1.3573601306E-01
 0.02000, 0.18000,  1.4280706309E-01
 0.02000, 0.19000,  1.4987812200E-01
 0.02000, 0.20000,  1.5694918537E-01
 0.02000, 0.21000,  1.6402025096E-01
 0.02000, 0.22000,  1.7109131766E-01
 0.02000, 0.23000,  1.7816238491E-01
 0.02000, 0.24000,  1.8523345245E-01
 0.02000, 0.25000,  1.9230452012E-01
 0.02000, 0.26000,  1.9937558786E-01
 0.02000, 0.27000,  2.0644665564E-01
 0.02000, 0.28000,  2.1351772343E-01
 0.02000, 0.29000,  2.2058879124E-01
 0.02000, 0.30000,  2.2765985905E-01
 0.02000, 0.31000,  2.3473092686E-01
 0.02000, 0.32000,  2.4180199467E-01
 0.02000, 0.33000,  2.4887306248E-01
 0.02000, 0.34000,  2.5594413029E-01
 0.02000, 0.35000,  2.6301519810E-01
 0.02000, 0.36000,  2.7008626592E-01
 0.02000, 0.37000,  2.7715733374E-01
 0.02000, 0.38000,  2.8422840157E-01
 0.02000, 0.39000,  2.9129946941E-01
 0.02000, 0.40000,  2.9837053731E-01
 0.02000, 0.41000,  3.0544160529E-01
 0.02000, 0.42000,  3.1251267346E-01
 0.02000, 0.43000,  3.1958374197E-01
 0.02000, 0.44000,  3.2665481115E-01
 0.02000, 0.45000,  3.3372588155E-01
 0.02000, 0.46000,  3.4079695414E-01
 0.02000, 0.47000,  3.4786803060E-01
 0.02000, 0.48000,  3.5493911367E-01
 0.02000, 0.49000,  3.6201020783E-01
 0.02000, 0.50000,  3.6908132018E-01
 0.03000,-0.50000,  3.7615234906E-01
 0.03000,-0.49000,  3.6908125296E-01
 0.03000,-0.48000,  3.6201016855E-01
 0.03000,-0.47000,  3.5493909120E-01
 0.03000,-0.46000,  3.4786801803E-01
 0.03000,-0.45000,  3.4079694727E-01
 0.03000,-0.44000,  3.3372587788E-01
 0.03000,-0.43000,  3.2665480924E-01
 0.03000,-0.42000,  3.1958374100E-01
 0.03000,-0.41000,  3.1251267297E-01
 0.03000,-0.40000,  3.0544160506E-01
 0.03000,-0.39000,  2.9837053720E-01
 0.03000,-0.38000,  2.9129946937E-01
 0.03000,-0.37000,  2.8422840154E-01
 0.03000,-0.36000,  2.7715733373E-01
 0.03000,-0.35000,  2.7008626592E-01
 0.03000,-0.34000,  2.6301519811E-01
 0.03000,-0.33000,  2.5594413030E-01
 0.03000,-0.32000,  2.4887306249E-01
 0.03000,-0.31000,  2.4180199470E-01
 0.03000,-0.30000,  2.3473092692E-01
 0.03000,-0.29000,  2.2765985917E-01
 0.03000,-0.28000,  2.2058879148E-01
 0.03000,-0.27000,  2.1351772391E-01
 0.03000,-0.26000,  2.0644665656E-01
 0.03000,-0.25000,  1.9937558963E-01
 0.03000,-0.24000,  1.9230452351E-01
 0.03000,-0.23000,  1.8523345894E-01
 0.03000,-0.22000,  1.7816239735E-01
 0.03000,-0.21000,  1.7109134141E-01
 0.03000,-0.20000,  1.6402029624E-01
 0.03000,-0.19000,  1.5694927150E-01
 0.03000,-0.18000,  1.4987828537E-01
 0.03000,-0.17000,  1.4280737202E-01
 0.03000,-0.16000,  1.3573659538E-01
 0.03000,-0.15000,  1.2866607437E-01
 0.03000,-0.14000,  1.2159602916E-01
 0.03000,-0.13000,  1.1452686479E-01
 0.03000,-0.12000,  1.0745932099E-01
 0.03000,-0.11000,  1.0039473772E-01
 0.03000,-0.10000,  9.3335519130E-02
 0.03000,-0.09000,  8.6285932059E-02
 0.03000,-0.08000,  7.9253457542E-02
 0.03000,-0.07000,  7.2251039301E-02
 0.03000,-0.06000,  6.5300769382E-02
 0.03000,-0.05000,  5.8439880393E-02
 0.03000,-0.04000,  5.1730545491E-02
 0.03000,-0.03000,  4.5276386357E-02
 0.03000,-0.02000,  3.9252122649E-02
 0.03000,-0.01000,  3.3963377701E-02
 0.03000, 0.00000,  3.0000000000E-02
 0.03000, 0.01000,  3.3963377701E-02
 0.03000, 0.02000,  3.9252122649E-02
 0.03000, 0.03000,  4.5276386357E-02
 0.03000, 0.04000,  5.1730545491E-02
 0.03000, 0.05000,  5.8439880393E-02
 0.03000, 0.06000,  6.5300769382E-02
 0.03000, 0.07000,  7.2251039301E-02
 0.03000, 0.08000,  7.9253457542E-02
 0.03000, 0.09000,  8.6285932059E-02
 0.03000, 0.10000,  9.3335519130E-02
 0.03000, 0.11000,  1.0039473772E-01
 0.03000, 0.12000,  1.0745932099E-01
 0.03000, 0.13000,  1.1452686479E-01
 0.03000, 0.14000,  1.2159602916E-01
 0.03000, 0.15000,  1.2866607437E-01
 0.03000, 0.16000,  1.3573659538E-01
 0.03000, 0.17000,  1.4280737202E-01
 0.03000, 0.18000,  1.4987828537E-01
 0.03000, 0.19000,  1.5694927150E-01
 0.03000, 0.20000,  1.6402029624E-01
 0.03000, 0.21000,  1.7109134141E-01
 0.03000, 0.22000,  1.7816239735E-01
 0.03000, 0.23000,  1.8523345894E-01
 0.03000, 0.24000,  1.9230452351E-01
 0.03000, 0.25000,  1.9937558963E-01
 0.03000, 0.26000,  2.0644665656E-01
 0.03000, 0.27000,  2.1351772391E-01
 0.03000, 0.28000,  2.2058879148E-01
 0.03000, 0.29000,  2.2765985917E-01
 0.03000, 0.30000,  2.3473092692E-01
 0.03000, 0.31000,  2.4180199470E-01
 0.03000, 0.32000,  2.4887306249E-01
 0.03000, 0.33000,  2.5594413030E-01
 0.03000, 0.34000,  2.6301519811E-01
 0.03000, 0.35000,  2.7008626592E-01
 0.03000, 0.36000,  2.7715733373E-01
 0.03000, 0.37000,  2.8422840155E-01
 0.03000, 0.38000,  2.9129946937E-01
 0.03000, 0.39000,  2.9837053722E-01
 0.03000, 0.40000,  3.0544160510E-01
 0.03000, 0.41000,  3.1251267305E-01
 0.03000, 0.42000,  3.1958374116E-01
 0.03000, 0.43000,  3.2665480957E-01
 0.03000, 0.44000,  3.3372587854E-01
 0.03000, 0.45000,  3.4079694857E-01
 0.03000, 0.46000,  3.4786802048E-01
 0.03000, 0.47000,  3.5493909572E-01
 0.03000, 0.48000,  3.6201017670E-01
 0.03000, 0.49000,  3.6908126733E-01
 0.03000, 0.50000,  3.7615237385E-01
 0.04000,-0.50000,  3.8322339693E-01
 0.04000,-0.49000,  3.7615230917E-01
 0.04000,-0.48000,  3.6908122975E-01
 0.04000,-0.47000,  3.6201015533E-01
 0.04000,-0.46000,  3.5493908383E-01
 0.04000,-0.45000,  3.4786801401E-01
 0.04000,-0.44000,  3.4079694513E-01
 0.04000,-0.43000,  3.3372587676E-01
 0.04000,-0.42000,  3.2665480867E-01
 0.04000,-0.41000,  3.1958374072E-01
 0.04000,-0.40000,  3.1251267284E-01
 0.04000,-0.39000,  3.0544160500E-01
 0.04000,-0.38000,  2.9837053717E-01
 0.04000,-0.37000,  2.9129946936E-01
 0.04000,-0.36000,  2.8422840155E-01
 0.04000,-0.35000,  2.7715733375E-01
 0.04000,-0.34000,  2.7008626596E-01
 0.04000,-0.33000,  2.6301519818E-01
 0.04000,-0.32000,  2.5594413045E-01
 0.04000,-0.31000,  2.4887306277E-01
 0.04000,-0.30000,  2.4180199522E-01
 0.04000,-0.29000,  2.3473092790E-01
 0.04000,-0.28000,  2.2765986100E-01
 0.04000,-0.27000,  2.2058879488E-01
 0.04000,-0.26000,  2.1351773023E-01
 0.04000,-0.25000,  2.0644666828E-01
 0.04000,-0.24000,  1.9937561132E-01
 0.04000,-0.23000,  1.9230456350E-01
 0.04000,-0.22000,  1.8523353244E-01
 0.04000,-0.21000,  1.7816253191E-01
 0.04000,-0.20000,  1.7109158679E-01
 0.04000,-0.19000,  1.6402074172E-01
 0.04000,-0.18000,  1.5695007635E-01
 0.04000,-0.17000,  1.4987973178E-01
 0.04000,-0.16000,  1.4280995615E-01
 0.04000,-0.15000,  1.3574118203E-01
 0.04000,-0.14000,  1.2867415639E-01
 0.04000,-0.13000,  1.2161015504E-01
 0.04000,-0.12000,  1.1455133084E-01
 0.04000,-0.11000,  1.0750126728E-01
 0.04000,-0.10000,  1.0046583995E-01
 0.04000,-0.09000,  9.3454525878E-02
 0.04000,-0.08000,  8.6482348123E-02
 0.04000,-0.07000,  7.9572706963E-02
 0.04000,-0.06000,  7.2761452845E-02
 0.04000,-0.05000,  6.6102759110E-02
 0.04000,-0.04000,  5.9677785198E-02
 0.04000,-0.03000,  5.3608075070E-02
 0.04000,-0.02000,  4.8077888528E-02
 0.04000,-0.01000,  4.3376201952E-02
 0.04000, 0.00000,  4.0000000000E-02
 0.04000, 0.01000,  4.3376201952E-02
 0.04000, 0.02000,  4.8077888528E-02
 0.04000, 0.03000,  5.3608075070E-02
 0.04000, 0.04000,  5.9677785198E-02
 0.04000, 0.05000,  6.6102759110E-02
 0.04000, 0.06000,  7.2761452845E-02
 0.04000, 0.07000,  7.9572706963E-02
 0.04000, 0.08000,  8.6482348123E-02
 0.04000, 0.09000,  9.3454525878E-02
 0.04000, 0.10000,  1.0046583995E-01
 0.04000, 0.11000,  1.0750126728E-01
 0.04000, 0.12000,  1.1455133084E-01
 0.04000, 0.13000,  1.2161015504E-01
 0.04000, 0.14000,  1.2867415639E-01
 0.04000, 0.15000,  1.3574118203E-01
 0.04000, 0.16000,  1.4280995615E-01
 0.04000, 0.17000,  1.4987973178E-01
 0.04000, 0.18000,  1.5695007635E-01
 0.04000, 0.19000,  1.6402074172E-01
 0.04000, 0.20000,  1.7109158679E-01
 0.04000, 0.21000,  1.7816253191E-01
 0.04000, 0.22000,  1.8523353244E-01
 0.04000, 0.23000,  1.9230456350E-01
 0.04000, 0.24000,  1.9937561132E-01
 0.04000, 0.25000,  2.0644666828E-01
 0.04000, 0.26000,  2.1351773023E-01
 0.04000, 0.27000,  2.2058879488E-01
 0.04000, 0.28000,  2.2765986100E-01
 0.04000, 0.29000,  2.3473092790E-01
 0.04000, 0.30000,  2.4180199522E-01
 0.04000, 0.31000,  2.4887306277E-01
 0.04000, 0.32000,  2.5594413045E-01
 0.04000, 0.33000,  2.6301519818E-01
 0.04000, 0.34000,  2.7008626596E-01
 0.04000, 0.35000,  2.7715733375E-01
 0.04000, 0.36000,  2.8422840155E-01
 0.04000, 0.37000,  2.9129946936E-01
 0.04000, 0.38000,  2.9837053718E-01
 0.04000, 0.39000,  3.0544160502E-01
 0.04000, 0.40000,  3.1251267288E-01
 0.04000, 0.41000,  3.1958374080E-01
 0.04000, 0.42000,  3.2665480884E-01
 0.04000, 0.43000,  3.3372587711E-01
 0.04000, 0.44000,  3.4079694583E-01
 0.04000, 0.45000,  3.4786801536E-01
 0.04000, 0.46000,  3.5493908639E-01
 0.04000, 0.47000,  3.6201016005E-01
 0.04000, 0.48000,  3.6908123829E-01
 0.04000, 0.49000,  3.7615232425E-01
 0.04000, 0.50000,  3.8322342300E-01
 0.05000,-0.50000,  3.9029445072E-01
 0.05000,-0.49000,  3.8322336889E-01
 0.05000,-0.48000,  3.7615229300E-01
 0.05000,-0.47000,  3.6908122062E-01
 0.05000,-0.46000,  3.6201015028E-01
 0.05000,-0.45000,  3.5493908111E-01
 0.05000,-0.44000,  3.4786801257E-01
 0.05000,-0.43000,  3.4079694439E-01
 0.05000,-0.42000,  3.3372587639E-01
 0.05000,-0.41000,  3.2665480849E-01
 0.05000,-0.40000,  3.1958374064E-01
 0.05000,-0.39000,  3.1251267281E-01
 0.05000,-0.38000,  3.0544160500E-01
 0.05000,-0.37000,  2.9837053721E-01
 0.05000,-0.36000,  2.9129946943E-01
 0.05000,-0.35000,  2.8422840169E-01
 0.05000,-0.34000,  2.7715733400E-01
 0.05000,-0.33000,  2.7008626642E-01
 0.05000,-0.32000,  2.6301519904E-01
 0.05000,-0.31000,  2.5594413200E-01
 0.05000,-0.30000,  2.4887306561E-01
 0.05000,-0.29000,  2.4180200038E-01
 0.05000,-0.28000,  2.3473093724E-01
 0.05000,-0.27000,  2.2765987786E-01
 0.05000,-0.26000,  2.2058882522E-01
 0.05000,-0.25000,  2.1351778457E-01
 0.05000,-0.24000,  2.0644676524E-01
 0.05000,-0.23000,  1.9937578354E-01
 0.05000,-0.22000,  1.9230486797E-01
 0.05000,-0.21000,  1.8523406787E-01
 0.05000,-0.20000,  1.7816346824E-01
 0.05000,-0.19000,  1.7109321417E-01
 0.05000,-0.18000,  1.6402355126E-01
 0.05000,-0.17000,  1.5695489138E-01
 0.05000,-0.16000,  1.4988791772E-01
 0.05000,-0.15000,  1.4282375040E-01
 0.05000,-0.14000,  1.3576420188E-01
 0.05000,-0.13000,  1.2871216283E-01
 0.05000,-0.12000,  1.2167217097E-01
 0.05000,-0.11000,  1.1465122830E-01
 0.05000,-0.10000,  1.0765994391E-01
 0.05000,-0.09000,  1.0071409133E-01
 0.05000,-0.08000,  9.3836685600E-02
 0.05000,-0.07000,  8.7060719228E-02
 0.05000,-0.06000,  8.0432772917E-02
 0.05000,-0.05000,  7.4017880216E-02
 0.05000,-0.04000,  6.7906345394E-02
 0.05000,-0.03000,  6.2223846198E-02
 0.05000,-0.02000,  5.7147579080E-02
 0.05000,-0.01000,  5.2935606467E-02
 0.05000, 0.00000,  5.0000000000E-02
 0.05000, 0.01000,  5.2935606467E-02
 0.05000, 0.02000,  5.7147579080E-02
 0.05000, 0.03000,  6.2223846198E-02
 0.05000, 0.04000,  6.7906345394E-02
 0.05000, 0.05000,  7.4017880216E-02
 0.05000, 0.06000,  8.0432772917E-02
 0.05000, 0.07000,  8.7060719228E-02
 0.05000, 0.08000,  9.3836685600E-02
 0.05000, 0.09000,  1.0071409133E-01
 0.05000, 0.10000,  1.0765994391E-01
 0.05000, 0.11000,  1.1465122830E-01
 0.05000, 0.12000,  1.2167217097E-01
 0.05000, 0.13000,  1.2871216283E-01
 0.05000, 0.14000,  1.3576420188E-01
 0.05000, 0.15000,  1.4282375040E-01
 0.05000, 0.16000,  1.4988791772E-01
 0.05000, 0.17000,  1.5695489138E-01
 0.05000, 0.18000,  1.6402355126E-01
 0.05000, 0.19000,  1.7109321417E-01
 0.05000, 0.20000,  1.7816346824E-01
 0.05000, 0.21000,  1.8523406787E-01
 0.05000, 0.22000,  1.9230486797E-01
 0.05000, 0.23000,  1.9937578354E-01
 0.05000, 0.24000,  2.0644676524E-01
 0.05000, 0.25000,  2.1351778457E-01
 0.05000, 0.26000,  2.2058882522E-01
 0.05000, 0.27000,  2.2765987786E-01
 0.05000, 0.28000,  2.3473093724E-01
 0.05000, 0.29000,  2.4180200038E-01
 0.05000, 0.30000,  2.4887306561E-01
 0.05000, 0.31000,  2.5594413200E-01
 0.05000, 0.32000,  2.6301519904E-01
 0.05000, 0.33000,  2.7008626642E-01
 0.05000, 0.34000,  2.7715733400E-01
 0.05000, 0.35000,  2.8422840169E-01
 0.05000, 0.36000,  2.9129946943E-01
 0.05000, 0.37000,  2.9837053721E-01
 0.05000, 0.38000,  3.0544160501E-01
 0.05000, 0.39000,  3.1251267283E-01
 0.05000, 0.40000,  3.1958374067E-01
 0.05000, 0.41000,  3.2665480856E-01
 0.05000, 0.42000,  3.3372587654E-01
 0.05000, 0.43000,  3.4079694468E-01
 0.05000, 0.44000,  3.4786801316E-01
 0.05000, 0.45000,  3.5493908225E-01
 0.05000, 0.46000,  3.6201015246E-01
 0.05000, 0.47000,  3.6908122466E-01
 0.05000, 0.48000,  3.7615230034E-01
 0.05000, 0.49000,  3.8322338192E-01
 0.05000, 0.50000,  3.9029447334E-01
 0.06000,-0.50000,  3.9736550872E-01
 0.06000,-0.49000,  3.9029443109E-01
 0.06000,-0.48000,  3.8322335766E-01
 0.06000,-0.47000,  3.7615228671E-01
 0.06000,-0.46000,  3.6908121717E-01
 0.06000,-0.45000,  3.6201014844E-01
 0.06000,-0.44000,  3.5493908014E-01
 0.06000,-0.43000,  3.4786801208E-01
 0.06000,-0.42000,  3.4079694415E-01
 0.06000,-0.41000,  3.3372587629E-01
 0.06000,-0.40000,  3.2665480847E-01
 0.06000,-0.39000,  3.1958374068E-01
 0.06000,-0.38000,  3.1251267291E-01
 0.06000,-0.37000,  3.0544160520E-01
 0.06000,-0.36000,  2.9837053758E-01
 0.06000,-0.35000,  2.9129947010E-01
 0.06000,-0.34000,  2.8422840289E-01
 0.06000,-0.33000,  2.7715733615E-01
 0.06000,-0.32000,  2.7008627024E-01
 0.06000,-0.31000,  2.6301520583E-01
 0.06000,-0.30000,  2.5594414403E-01
 0.06000,-0.29000,  2.4887308683E-01
