t,y_exact,euler_rk,y_rk2,y_rk4
  0.56250000  5.69782825E-01  5.68777948E-01  5.69784921E-01  5.69782825E-01
  0.56875000  5.66232787E-01  5.65223085E-01  5.66234894E-01  5.66232788E-01
  0.57500000  5.62704869E-01  5.61690441E-01  5.62706985E-01  5.62704869E-01
  0.58125000  5.59198931E-01  5.58179876E-01  5.59201057E-01  5.59198931E-01
  0.58750000  5.55714837E-01  5.54691252E-01  5.55716972E-01  5.55714837E-01
  0.59375000  5.52252450E-01  5.51224431E-01  5.52254595E-01  5.52252450E-01
  0.60000000  5.48811636E-01  5.47779279E-01  5.48813790E-01  5.48811636E-01
  0.60625000  5.45392260E-01  5.44355658E-01  5.45394423E-01  5.45392260E-01
  0.61250000  5.41994188E-01  5.40953435E-01  5.41996360E-01  5.41994188E-01
  0.61875000  5.38617289E-01  5.37572476E-01  5.38619469E-01  5.38617289E-01
  0.62500000  5.35261429E-01  5.34212648E-01  5.35263617E-01  5.35261429E-01
  0.63125000  5.31926477E-01  5.30873819E-01  5.31928674E-01  5.31926477E-01
  0.63750000  5.28612304E-01  5.27555858E-01  5.28614509E-01  5.28612304E-01
  0.64375000  5.25318780E-01  5.24258634E-01  5.25320992E-01  5.25318780E-01
  0.65000000  5.22045777E-01  5.20982017E-01  5.22047996E-01  5.22045777E-01
  0.65625000  5.18793166E-01  5.17725880E-01  5.18795393E-01  5.18793166E-01
  0.66250000  5.15560820E-01  5.14490093E-01  5.15563054E-01  5.15560820E-01
  0.66875000  5.12348613E-01  5.11274530E-01  5.12350855E-01  5.12348613E-01
  0.67500000  5.09156421E-01  5.08079064E-01  5.09158669E-01  5.09156421E-01
  0.68125000  5.05984117E-01  5.04903570E-01  5.05986371E-01  5.05984117E-01
  0.68750000  5.02831578E-01  5.01747923E-01  5.02833839E-01  5.02831578E-01
  0.69375000  4.99698681E-01  4.98611998E-01  4.99700949E-01  4.99698681E-01
  0.70000000  4.96585304E-01  4.95495673E-01  4.96587578E-01  4.96585304E-01
  0.70625000  4.93491324E-01  4.92398825E-01  4.93493604E-01  4.93491324E-01
  0.71250000  4.90416622E-01  4.89321333E-01  4.90418908E-01  4.90416622E-01
  0.71875000  4.87361077E-01  4.86263074E-01  4.87363368E-01  4.87361077E-01
  0.72500000  4.84324569E-01  4.83223930E-01  4.84326866E-01  4.84324569E-01
  0.73125000  4.81306980E-01  4.80203780E-01  4.81309282E-01  4.81306980E-01
  0.73750000  4.78308193E-01  4.77202507E-01  4.78310500E-01  4.78308193E-01
  0.74375000  4.75328089E-01  4.74219991E-01  4.75330401E-01  4.75328089E-01
  0.75000000  4.72366553E-01  4.71256116E-01  4.72368870E-01  4.72366553E-01
  0.75625000  4.69423469E-01  4.68310765E-01  4.69425791E-01  4.69423469E-01
  0.76250000  4.66498721E-01  4.65383823E-01  4.66501048E-01  4.66498721E-01
  0.76875000  4.63592197E-01  4.62475174E-01  4.63594528E-01  4.63592197E-01
  0.77500000  4.60703781E-01  4.59584704E-01  4.60706116E-01  4.60703781E-01
  0.78125000  4.57833362E-01  4.56712300E-01  4.57835701E-01  4.57833362E-01
  0.78750000  4.54980827E-01  4.53857848E-01  4.54983170E-01  4.54980827E-01
  0.79375000  4.52146064E-01  4.51021237E-01  4.52148412E-01  4.52146064E-01
  0.80000000  4.49328964E-01  4.48202354E-01  4.49331315E-01  4.49328964E-01
  0.80625000  4.46529416E-01  4.45401089E-01  4.46531771E-01  4.46529416E-01
  0.81250000  4.43747310E-01  4.42617332E-01  4.43749668E-01  4.43747310E-01
  0.81875000  4.40982538E-01  4.39850974E-01  4.40984900E-01  4.40982538E-01
  0.82500000  4.38234992E-01  4.37101905E-01  4.38237357E-01  4.38234992E-01
  0.83125000  4.35504565E-01  4.34370019E-01  4.35506933E-01  4.35504565E-01
  0.83750000  4.32791150E-01  4.31655206E-01  4.32793521E-01  4.32791150E-01
  0.84375000  4.30094641E-01  4.28957361E-01  4.30097014E-01  4.30094641E-01
  0.85000000  4.27414932E-01  4.26276377E-01  4.27417308E-01  4.27414932E-01
  0.85625000  4.24751919E-01  4.23612150E-01  4.24754298E-01  4.24751919E-01
  0.86250000  4.22105498E-01  4.20964574E-01  4.22107880E-01  4.22105498E-01
  0.86875000  4.19475566E-01  4.18333546E-01  4.19477950E-01  4.19475566E-01
  0.87500000  4.16862020E-01  4.15718961E-01  4.16864406E-01  4.16862020E-01
  0.88125000  4.14264757E-01  4.13120717E-01  4.14267145E-01  4.14264757E-01
  0.88750000  4.11683677E-01  4.10538713E-01  4.11686066E-01  4.11683677E-01
  0.89375000  4.09118677E-01  4.07972846E-01  4.09121069E-01  4.09118678E-01
  0.90000000  4.06569660E-01  4.05423016E-01  4.06572053E-01  4.06569660E-01
  0.90625000  4.04036524E-01  4.02889122E-01  4.04038919E-01  4.04036524E-01
  0.91250000  4.01519170E-01  4.00371065E-01  4.01521567E-01  4.01519170E-01
  0.91875000  3.99017501E-01  3.97868746E-01  3.99019899E-01  3.99017501E-01
  0.92500000  3.96531419E-01  3.95382066E-01  3.96533818E-01  3.96531419E-01
  0.93125000  3.94060826E-01  3.92910928E-01  3.94063227E-01  3.94060826E-01
  0.93750000  3.91605627E-01  3.90455235E-01  3.91608028E-01  3.91605627E-01
  0.94375000  3.89165724E-01  3.88014890E-01  3.89168127E-01  3.89165724E-01
  0.95000000  3.86741023E-01  3.85589796E-01  3.86743427E-01  3.86741023E-01
  0.95625000  3.84331430E-01  3.83179860E-01  3.84333834E-01  3.84331430E-01
  0.96250000  3.81936849E-01  3.80784986E-01  3.81939254E-01  3.81936849E-01
  0.96875000  3.79557188E-01  3.78405080E-01  3.79559593E-01  3.79557188E-01
  0.97500000  3.77192354E-01  3.76040048E-01  3.77194759E-01  3.77192354E-01
  0.98125000  3.74842253E-01  3.73689798E-01  3.74844659E-01  3.74842253E-01
  0.98750000  3.72506795E-01  3.71354237E-01  3.72509201E-01  3.72506795E-01
  0.99375000  3.70185888E-01  3.69033273E-01  3.70188294E-01  3.70185888E-01
  1.00000000  3.67879441E-01  3.66726815E-01  3.67881847E-01  3.67879441E-01
