x,y,distance
  0.3300,  0.4900,1.000000E-01
  0.3400,  0.4900,9.000000E-02
  0.3500,  0.4900,8.000000E-02
  0.3600,  0.4900,7.000000E-02
  0.3700,  0.4900,6.000000E-02
  0.3800,  0.4900,5.000000E-02
  0.3900,  0.4900,4.000000E-02
  0.4000,  0.4900,3.000000E-02
  0.4100,  0.4900,2.000000E-02
  0.4200,  0.4900,1.000000E-02
  0.4300,  0.4900,0.000000E+00
  0.4400,  0.4900,0.000000E+00
  0.4500,  0.4900,0.000000E+00
  0.4600,  0.4900,0.000000E+00
  0.4700,  0.4900,0.000000E+00
  0.4800,  0.4900,0.000000E+00
  0.4900,  0.4900,0.000000E+00
  0.5000,  0.4900,0.000000E+00
  0.5100,  0.4900,0.000000E+00
  0.5200,  0.4900,0.000000E+00
  0.5300,  0.4900,0.000000E+00
  0.5400,  0.4900,0.000000E+00
  0.5500,  0.4900,0.000000E+00
  0.5600,  0.4900,0.000000E+00
  0.5700,  0.4900,0.000000E+00
  0.5800,  0.4900,7.071068E-03
  0.5900,  0.4900,1.545329E-02
  0.6000,  0.4900,2.442230E-02
  0.6100,  0.4900,3.370902E-02
  0.6200,  0.4900,4.318743E-02
  0.6300,  0.4900,5.279027E-02
  0.6400,  0.4900,6.247830E-02
  0.6500,  0.4900,7.222714E-02
  0.6600,  0.4900,8.202083E-02
  0.6700,  0.4900,9.184849E-02
  0.6800,  0.4900,1.017025E-01
  0.6900,  0.4900,1.115773E-01
  0.7000,  0.4900,1.214689E-01
  0.7100,  0.4900,1.313740E-01
  0.7200,  0.4900,1.412904E-01
  0.7300,  0.4900,1.512162E-01
  0.7400,  0.4900,1.611498E-01
  0.7500,  0.4900,1.710902E-01
  0.7600,  0.4900,1.810364E-01
  0.7700,  0.4900,1.909875E-01
  0.7800,  0.4900,2.009430E-01
  0.7900,  0.4900,2.109022E-01
  0.8000,  0.4900,2.208647E-01
  0.8100,  0.4900,2.308302E-01
  0.8200,  0.4900,2.407983E-01
  0.8300,  0.4900,2.507687E-01
  0.8400,  0.4900,2.607412E-01
  0.8500,  0.4900,2.707156E-01
  0.8600,  0.4900,2.806916E-01
  0.8700,  0.4900,2.906692E-01
  0.8800,  0.4900,3.006482E-01
  0.8900,  0.4900,3.106284E-01
  0.9000,  0.4900,3.206098E-01
  0.9100,  0.4900,3.305922E-01
  0.9200,  0.4900,3.405757E-01
  0.9300,  0.4900,3.505600E-01
  0.9400,  0.4900,3.605451E-01
  0.9500,  0.4900,3.705310E-01
  0.9600,  0.4900,3.805176E-01
  0.9700,  0.4900,3.905048E-01
  0.9800,  0.4900,4.004927E-01
  0.9900,  0.4900,4.104811E-01
  1.0000,  0.4900,4.204701E-01
  0.0000,  0.5000,4.300000E-01
  0.0100,  0.5000,4.200000E-01
  0.0200,  0.5000,4.100000E-01
  0.0300,  0.5000,4.000000E-01
  0.0400,  0.5000,3.900000E-01
  0.0500,  0.5000,3.800000E-01
  0.0600,  0.5000,3.700000E-01
  0.0700,  0.5000,3.600000E-01
  0.0800,  0.5000,3.500000E-01
  0.0900,  0.5000,3.400000E-01
  0.1000,  0.5000,3.300000E-01
  0.1100,  0.5000,3.200000E-01
  0.1200,  0.5000,3.100000E-01
  0.1300,  0.5000,3.000000E-01
  0.1400,  0.5000,2.900000E-01
  0.1500,  0.5000,2.800000E-01
  0.1600,  0.5000,2.700000E-01
  0.1700,  0.5000,2.600000E-01
  0.1800,  0.5000,2.500000E-01
  0.1900,  0.5000,2.400000E-01
  0.2000,  0.5000,2.300000E-01
  0.2100,  0.5000,2.200000E-01
  0.2200,  0.5000,2.100000E-01
  0.2300,  0.5000,2.000000E-01
  0.2400,  0.5000,1.900000E-01
  0.2500,  0.5000,1.800000E-01
  0.2600,  0.5000,1.700000E-01
  0.2700,  0.5000,1.600000E-01
  0.2800,  0.5000,1.500000E-01
  0.2900,  0.5000,1.400000E-01
  0.3000,  0.5000,1.300000E-01
  0.3100,  0.5000,1.200000E-01
  0.3200,  0.5000,1.100000E-01
  0.3300,  0.5000,1.000000E-01
  0.3400,  0.5000,9.000000E-02
  0.3500,  0.5000,8.000000E-02
  0.3600,  0.5000,7.000000E-02
  0.3700,  0.5000,6.000000E-02
  0.3800,  0.5000,5.000000E-02
  0.3900,  0.5000,4.000000E-02
  0.4000,  0.5000,3.000000E-02
  0.4100,  0.5000,2.000000E-02
  0.4200,  0.5000,1.000000E-02
  0.4300,  0.5000,0.000000E+00
  0.4400,  0.5000,0.000000E+00
  0.4500,  0.5000,0.000000E+00
  0.4600,  0.5000,0.000000E+00
  0.4700,  0.5000,0.000000E+00
  0.4800,  0.5000,0.000000E+00
  0.4900,  0.5000,0.000000E+00
  0.5000,  0.5000,0.000000E+00
  0.5100,  0.5000,0.000000E+00
  0.5200,  0.5000,0.000000E+00
  0.5300,  0.5000,0.000000E+00
  0.5400,  0.5000,0.000000E+00
  0.5500,  0.5000,0.000000E+00
  0.5600,  0.5000,0.000000E+00
  0.5700,  0.5000,0.000000E+00
  0.5800,  0.5000,0.000000E+00
  0.5900,  0.5000,1.000000E-02
  0.6000,  0.5000,2.000000E-02
  0.6100,  0.5000,3.000000E-02
  0.6200,  0.5000,4.000000E-02
  0.6300,  0.5000,5.000000E-02
  0.6400,  0.5000,6.000000E-02
  0.6500,  0.5000,7.000000E-02
  0.6600,  0.5000,8.000000E-02
  0.6700,  0.5000,9.000000E-02
  0.6800,  0.5000,1.000000E-01
  0.6900,  0.5000,1.100000E-01
  0.7000,  0.5000,1.200000E-01
  0.7100,  0.5000,1.300000E-01
  0.7200,  0.5000,1.400000E-01
  0.7300,  0.5000,1.500000E-01
  0.7400,  0.5000,1.600000E-01
  0.7500,  0.5000,1.700000E-01
  0.7600,  0.5000,1.800000E-01
  0.7700,  0.5000,1.900000E-01
  0.7800,  0.5000,2.000000E-01
  0.7900,  0.5000,2.100000E-01
  0.8000,  0.5000,2.200000E-01
  0.8100,  0.5000,2.300000E-01
  0.8200,  0.5000,2.400000E-01
  0.8300,  0.5000,2.500000E-01
  0.8400,  0.5000,2.600000E-01
  0.8500,  0.5000,2.700000E-01
  0.8600,  0.5000,2.800000E-01
  0.8700,  0.5000,2.900000E-01
  0.8800,  0.5000,3.000000E-01
  0.8900,  0.5000,3.100000E-01
  0.9000,  0.5000,3.200000E-01
  0.9100,  0.5000,3.300000E-01
  0.9200,  0.5000,3.400000E-01
  0.9300,  0.5000,3.500000E-01
  0.9400,  0.5000,3.600000E-01
  0.9500,  0.5000,3.700000E-01
  0.9600,  0.5000,3.800000E-01
  0.9700,  0.5000,3.900000E-01
  0.9800,  0.5000,4.000000E-01
  0.9900,  0.5000,4.100000E-01
  1.0000,  0.5000,4.200000E-01
  0.0000,  0.5100,4.300000E-01
  0.0100,  0.5100,4.200000E-01
  0.0200,  0.5100,4.100000E-01
  0.0300,  0.5100,4.000000E-01
  0.0400,  0.5100,3.900000E-01
  0.0500,  0.5100,3.800000E-01
  0.0600,  0.5100,3.700000E-01
  0.0700,  0.5100,3.600000E-01
  0.0800,  0.5100,3.500000E-01
  0.0900,  0.5100,3.400000E-01
  0.1000,  0.5100,3.300000E-01
  0.1100,  0.5100,3.200000E-01
  0.1200,  0.5100,3.100000E-01
  0.1300,  0.5100,3.000000E-01
  0.1400,  0.5100,2.900000E-01
  0.1500,  0.5100,2.800000E-01
  0.1600,  0.5100,2.700000E-01
  0.1700,  0.5100,2.600000E-01
  0.1800,  0.5100,2.500000E-01
  0.1900,  0.5100,2.400000E-01
  0.2000,  0.5100,2.300000E-01
  0.2100,  0.5100,2.200000E-01
  0.2200,  0.5100,2.100000E-01
  0.2300,  0.5100,2.000000E-01
  0.2400,  0.5100,1.900000E-01
  0.2500,  0.5100,1.800000E-01
  0.2600,  0.5100,1.700000E-01
  0.2700,  0.5100,1.600000E-01
  0.2800,  0.5100,1.500000E-01
  0.2900,  0.5100,1.400000E-01
  0.3000,  0.5100,1.300000E-01
  0.3100,  0.5100,1.200000E-01
  0.3200,  0.5100,1.100000E-01
  0.3300,  0.5100,1.000000E-01
  0.3400,  0.5100,9.000000E-02
  0.3500,  0.5100,8.000000E-02
  0.3600,  0.5100,7.000000E-02
  0.3700,  0.5100,6.000000E-02
  0.3800,  0.5100,5.000000E-02
  0.3900,  0.5100,4.000000E-02
  0.4000,  0.5100,3.000000E-02
  0.4100,  0.5100,2.000000E-02
  0.4200,  0.5100,1.000000E-02
  0.4300,  0.5100,0.000000E+00
  0.4400,  0.5100,0.000000E+00
  0.4500,  0.5100,0.000000E+00
  0.4600,  0.5100,0.000000E+00
  0.4700,  0.5100,0.000000E+00
  0.4800,  0.5100,0.000000E+00
  0.4900,  0.5100,0.000000E+00
  0.5000,  0.5100,0.000000E+00
  0.5100,  0.5100,0.000000E+00
  0.5200,  0.5100,0.000000E+00
  0.5300,  0.5100,0.000000E+00
  0.5400,  0.5100,0.000000E+00
  0.5500,  0.5100,0.000000E+00
  0.5600,  0.5100,0.000000E+00
  0.5700,  0.5100,0.000000E+00
  0.5800,  0.5100,1.000000E-02
  0.5900,  0.5100,1.707107E-02
  0.6000,  0.5100,2.545329E-02
  0.6100,  0.5100,3.442230E-02
  0.6200,  0.5100,4.370902E-02
  0.6300,  0.5100,5.318743E-02
  0.6400,  0.5100,6.279027E-02
  0.6500,  0.5100,7.247830E-02
  0.6600,  0.5100,8.222714E-02
  0.6700,  0.5100,9.202083E-02
  0.6800,  0.5100,1.018485E-01
  0.6900,  0.5100,1.117025E-01
  0.7000,  0.5100,1.215773E-01
  0.7100,  0.5100,1.314689E-01
  0.7200,  0.5100,1.413740E-01
  0.7300,  0.5100,1.512904E-01
  0.7400,  0.5100,1.612162E-01
  0.7500,  0.5100,1.711498E-01
  0.7600,  0.5100,1.810902E-01
  0.7700,  0.5100,1.910364E-01
  0.7800,  0.5100,2.009875E-01
  0.7900,  0.5100,2.109430E-01
  0.8000,  0.5100,2.209022E-01
  0.8100,  0.5100,2.308647E-01
  0.8200,  0.5100,2.408302E-01
  0.8300,  0.5100,2.507983E-01
  0.8400,  0.5100,2.607687E-01
  0.8500,  0.5100,2.707412E-01
  0.8600,  0.5100,2.807156E-01
  0.8700,  0.5100,2.906916E-01
  0.8800,  0.5100,3.006692E-01
  0.8900,  0.5100,3.106482E-01
  0.9000,  0.5100,3.206284E-01
  0.9100,  0.5100,3.306098E-01
  0.9200,  0.5100,3.405922E-01
  0.9300,  0.5100,3.505757E-01
  0.9400,  0.5100,3.605600E-01
  0.9500,  0.5100,3.705451E-01
  0.9600,  0.5100,3.805310E-01
  0.9700,  0.5100,3.905176E-01
  0.9800,  0.5100,4.005048E-01
  0.9900,  0.5100,4.104927E-01
  1.0000,  0.5100,4.204811E-01
  0.0000,  0.5200,4.300000E-01
  0.0100,  0.5200,4.200000E-01
  0.0200,  0.5200,4.100000E-01
  0.0300,  0.5200,4.000000E-01
  0.0400,  0.5200,3.900000E-01
  0.0500,  0.5200,3.800000E-01
  0.0600,  0.5200,3.700000E-01
  0.0700,  0.5200,3.600000E-01
  0.0800,  0.5200,3.500000E-01
  0.0900,  0.5200,3.400000E-01
  0.1000,  0.5200,3.300000E-01
  0.1100,  0.5200,3.200000E-01
  0.1200,  0.5200,3.100000E-01
  0.1300,  0.5200,3.000000E-01
  0.1400,  0.5200,2.900000E-01
  0.1500,  0.5200,2.800000E-01
  0.1600,  0.5200,2.700000E-01
  0.1700,  0.5200,2.600000E-01
  0.1800,  0.5200,2.500000E-01
  0.1900,  0.5200,2.400000E-01
  0.2000,  0.5200,2.300000E-01
  0.2100,  0.5200,2.200000E-01
  0.2200,  0.5200,2.100000E-01
  0.2300,  0.5200,2.000000E-01
  0.2400,  0.5200,1.900000E-01
  0.2500,  0.5200,1.800000E-01
  0.2600,  0.5200,1.700000E-01
  0.2700,  0.5200,1.600000E-01
  0.2800,  0.5200,1.500000E-01
  0.2900,  0.5200,1.400000E-01
  0.3000,  0.5200,1.300000E-01
  0.3100,  0.5200,1.200000E-01
  0.3200,  0.5200,1.100000E-01
  0.3300,  0.5200,1.000000E-01
  0.3400,  0.5200,9.000000E-02
  0.3500,  0.5200,8.000000E-02
  0.3600,  0.5200,7.000000E-02
  0.3700,  0.5200,6.000000E-02
  0.3800,  0.5200,5.000000E-02
  0.3900,  0.5200,4.000000E-02
  0.4000,  0.5200,3.000000E-02
  0.4100,  0.5200,2.000000E-02
  0.4200,  0.5200,1.000000E-02
  0.4300,  0.5200,0.000000E+00
  0.4400,  0.5200,0.000000E+00
  0.4500,  0.5200,0.000000E+00
  0.4600,  0.5200,0.000000E+00
  0.4700,  0.5200,0.000000E+00
  0.4800,  0.5200,0.000000E+00
  0.4900,  0.5200,0.000000E+00
  0.5000,  0.5200,0.000000E+00
  0.5100,  0.5200,0.000000E+00
  0.5200,  0.5200,0.000000E+00
  0.5300,  0.5200,0.000000E+00
  0.5400,  0.5200,0.000000E+00
  0.5500,  0.5200,0.000000E+00
  0.5600,  0.5200,0.000000E+00
  0.5700,  0.5200,0.000000E+00
  0.5800,  0.5200,1.000000E-02
  0.5900,  0.5200,1.965926E-02
  0.6000,  0.5200,2.900665E-02
  0.6100,  0.5200,3.824652E-02
  0.6200,  0.5200,4.750006E-02
  0.6300,  0.5200,5.681781E-02
  0.6400,  0.5200,6.621360E-02
  0.6500,  0.5200,7.568538E-02
  0.6600,  0.5200,8.522534E-02
  0.6700,  0.5200,9.482432E-02
  0.6800,  0.5200,1.044736E-01
  0.6900,  0.5200,1.141655E-01
  0.7000,  0.5200,1.238936E-01
  0.7100,  0.5200,1.336523E-01
  0.7200,  0.5200,1.434372E-01
  0.7300,  0.5200,1.532444E-01
  0.7400,  0.5200,1.630709E-01
  0.7500,  0.5200,1.729140E-01
  0.7600,  0.5200,1.827717E-01
  0.7700,  0.5200,1.926419E-01
  0.7800,  0.5200,2.025233E-01
  0.7900,  0.5200,2.124144E-01
  0.8000,  0.5200,2.223142E-01
  0.8100,  0.5200,2.322217E-01
  0.8200,  0.5200,2.421361E-01
  0.8300,  0.5200,2.520566E-01
  0.8400,  0.5200,2.619827E-01
  0.8500,  0.5200,2.719137E-01
  0.8600,  0.5200,2.818492E-01
  0.8700,  0.5200,2.917888E-01
  0.8800,  0.5200,3.017322E-01
  0.8900,  0.5200,3.116789E-01
  0.9000,  0.5200,3.216288E-01
  0.9100,  0.5200,3.315814E-01
  0.9200,  0.5200,3.415367E-01
  0.9300,  0.5200,3.514944E-01
  0.9400,  0.5200,3.614544E-01
  0.9500,  0.5200,3.714163E-01
  0.9600,  0.5200,3.813802E-01
  0.9700,  0.5200,3.913459E-01
  0.9800,  0.5200,4.013131E-01
  0.9900,  0.5200,4.112819E-01
  1.0000,  0.5200,4.212522E-01
  0.0000,  0.5300,4.300000E-01
  0.0100,  0.5300,4.200000E-01
  0.0200,  0.5300,4.100000E-01
  0.0300,  0.5300,4.000000E-01
  0.0400,  0.5300,3.900000E-01
  0.0500,  0.5300,3.800000E-01
  0.0600,  0.5300,3.700000E-01
  0.0700,  0.5300,3.600000E-01
  0.0800,  0.5300,3.500000E-01
  0.0900,  0.5300,3.400000E-01
  0.1000,  0.5300,3.300000E-01
  0.1100,  0.5300,3.200000E-01
  0.1200,  0.5300,3.100000E-01
  0.1300,  0.5300,3.000000E-01
  0.1400,  0.5300,2.900000E-01
  0.1500,  0.5300,2.800000E-01
  0.1600,  0.5300,2.700000E-01
  0.1700,  0.5300,2.600000E-01
  0.1800,  0.5300,2.500000E-01
  0.1900,  0.5300,2.400000E-01
  0.2000,  0.5300,2.300000E-01
  0.2100,  0.5300,2.200000E-01
  0.2200,  0.5300,2.100000E-01
  0.2300,  0.5300,2.000000E-01
  0.2400,  0.5300,1.900000E-01
  0.2500,  0.5300,1.800000E-01
  0.2600,  0.5300,1.700000E-01
  0.2700,  0.5300,1.600000E-01
  0.2800,  0.5300,1.500000E-01
  0.2900,  0.5300,1.400000E-01
  0.3000,  0.5300,1.300000E-01
  0.3100,  0.5300,1.200000E-01
  0.3200,  0.5300,1.100000E-01
  0.3300,  0.5300,1.000000E-01
  0.3400,  0.5300,9.000000E-02
  0.3500,  0.5300,8.000000E-02
  0.3600,  0.5300,7.000000E-02
  0.3700,  0.5300,6.000000E-02
  0.3800,  0.5300,5.000000E-02
  0.3900,  0.5300,4.000000E-02
  0.4000,  0.5300,3.000000E-02
  0.4100,  0.5300,2.000000E-02
  0.4200,  0.5300,1.000000E-02
  0.4300,  0.5300,0.000000E+00
  0.4400,  0.5300,0.000000E+00
  0.4500,  0.5300,0.000000E+00
  0.4600,  0.5300,0.000000E+00
  0.4700,  0.5300,0.000000E+00
  0.4800,  0.5300,0.000000E+00
  0.4900,  0.5300,0.000000E+00
  0.5000,  0.5300,0.000000E+00
  0.5100,  0.5300,0.000000E+00
  0.5200,  0.5300,0.000000E+00
  0.5300,  0.5300,0.000000E+00
  0.5400,  0.5300,0.000000E+00
  0.5500,  0.5300,0.000000E+00
  0.5600,  0.5300,0.000000E+00
  0.5700,  0.5300,0.000000E+00
  0.5800,  0.5300,1.000000E-02
  0.5900,  0.5300,1.999438E-02
  0.6000,  0.5300,2.994981E-02
  0.6100,  0.5300,3.982452E-02
  0.6200,  0.5300,4.960127E-02
  0.6300,  0.5300,5.929069E-02
  0.6400,  0.5300,6.891805E-02
  0.6500,  0.5300,7.851064E-02
  0.6600,  0.5300,8.809119E-02
  0.6700,  0.5300,9.767597E-02
  0.6800,  0.5300,1.072754E-01
  0.6900,  0.5300,1.168956E-01
  0.7000,  0.5300,1.265392E-01
  0.7100,  0.5300,1.362073E-01
  0.7200,  0.5300,1.458994E-01
  0.7300,  0.5300,1.556145E-01
  0.7400,  0.5300,1.653511E-01
  0.7500,  0.5300,1.751075E-01
  0.7600,  0.5300,1.848823E-01
  0.7700,  0.5300,1.946737E-01
  0.7800,  0.5300,2.044803E-01
  0.7900,  0.5300,2.143008E-01
  0.8000,  0.5300,2.241339E-01
  0.8100,  0.5300,2.339784E-01
  0.8200,  0.5300,2.438333E-01
  0.8300,  0.5300,2.536977E-01
  0.8400,  0.5300,2.635708E-01
  0.8500,  0.5300,2.734518E-01
  0.8600,  0.5300,2.833400E-01
  0.8700,  0.5300,2.932349E-01
  0.8800,  0.5300,3.031359E-01
  0.8900,  0.5300,3.130425E-01
  0.9000,  0.5300,3.229543E-01
  0.9100,  0.5300,3.328708E-01
  0.9200,  0.5300,3.427917E-01
  0.9300,  0.5300,3.527168E-01
  0.9400,  0.5300,3.626456E-01
  0.9500,  0.5300,3.725779E-01
  0.9600,  0.5300,3.825134E-01
  0.9700,  0.5300,3.924521E-01
  0.9800,  0.5300,4.023935E-01
  0.9900,  0.5300,4.123377E-01
  1.0000,  0.5300,4.222843E-01
  0.0000,  0.5400,4.304701E-01
  0.0100,  0.5400,4.204811E-01
  0.0200,  0.5400,4.104927E-01
  0.0300,  0.5400,4.005048E-01
  0.0400,  0.5400,3.905176E-01
  0.0500,  0.5400,3.805310E-01
  0.0600,  0.5400,3.705451E-01
  0.0700,  0.5400,3.605600E-01
  0.0800,  0.5400,3.505757E-01
  0.0900,  0.5400,3.405922E-01
  0.1000,  0.5400,3.306098E-01
  0.1100,  0.5400,3.206284E-01
  0.1200,  0.5400,3.106482E-01
  0.1300,  0.5400,3.006692E-01
  0.1400,  0.5400,2.906916E-01
  0.1500,  0.5400,2.807156E-01
  0.1600,  0.5400,2.707412E-01
  0.1700,  0.5400,2.607687E-01
  0.1800,  0.5400,2.507983E-01
  0.1900,  0.5400,2.408302E-01
  0.2000,  0.5400,2.308647E-01
  0.2100,  0.5400,2.209022E-01
  0.2200,  0.5400,2.109430E-01
  0.2300,  0.5400,2.009875E-01
  0.2400,  0.5400,1.910364E-01
  0.2500,  0.5400,1.810902E-01
  0.2600,  0.5400,1.711498E-01
  0.2700,  0.5400,1.612162E-01
  0.2800,  0.5400,1.512904E-01
  0.2900,  0.5400,1.413740E-01
  0.3000,  0.5400,1.314689E-01
  0.3100,  0.5400,1.215773E-01
  0.3200,  0.5400,1.117025E-01
  0.3300,  0.5400,1.018485E-01
  0.3400,  0.5400,9.202083E-02
  0.3500,  0.5400,8.222714E-02
  0.3600,  0.5400,7.247830E-02
  0.3700,  0.5400,6.279027E-02
  0.3800,  0.5400,5.318743E-02
  0.3900,  0.5400,4.370902E-02
  0.4000,  0.5400,3.442230E-02
  0.4100,  0.5400,2.545329E-02
  0.4200,  0.5400,1.707107E-02
  0.4300,  0.5400,1.000000E-02
  0.4400,  0.5400,0.000000E+00
  0.4500,  0.5400,0.000000E+00
  0.4600,  0.5400,0.000000E+00
  0.4700,  0.5400,0.000000E+00
  0.4800,  0.5400,0.000000E+00
  0.4900,  0.5400,0.000000E+00
  0.5000,  0.5400,0.000000E+00
  0.5100,  0.5400,0.000000E+00
  0.5200,  0.5400,0.000000E+00
  0.5300,  0.5400,0.000000E+00
  0.5400,  0.5400,0.000000E+00
  0.5500,  0.5400,0.000000E+00
  0.5600,  0.5400,0.000000E+00
  0.5700,  0.5400,1.000000E-02
  0.5800,  0.5400,1.707107E-02
  0.5900,  0.5400,2.545107E-02
  0.6000,  0.5400,3.440420E-02
  0.6100,  0.5400,4.364544E-02
  0.6200,  0.5400,5.303678E-02
  0.6300,  0.5400,6.250583E-02
  0.6400,  0.5400,7.201439E-02
  0.6500,  0.5400,8.154341E-02
  0.6600,  0.5400,9.108481E-02
  0.6700,  0.5400,1.006365E-01
  0.6800,  0.5400,1.101995E-01
  0.6900,  0.5400,1.197757E-01
  0.7000,  0.5400,1.293675E-01
  0.7100,  0.5400,1.389764E-01
  0.7200,  0.5400,1.486038E-01
  0.7300,  0.5400,1.582502E-01
  0.7400,  0.5400,1.679157E-01
  0.7500,  0.5400,1.776001E-01
  0.7600,  0.5400,1.873028E-01
  0.7700,  0.5400,1.970229E-01
  0.7800,  0.5400,2.067597E-01
  0.7900,  0.5400,2.165121E-01
  0.8000,  0.5400,2.262793E-01
  0.8100,  0.5400,2.360602E-01
  0.8200,  0.5400,2.458539E-01
  0.8300,  0.5400,2.556596E-01
  0.8400,  0.5400,2.654763E-01
  0.8500,  0.5400,2.753034E-01
  0.8600,  0.5400,2.851401E-01
  0.8700,  0.5400,2.949856E-01
  0.8800,  0.5400,3.048395E-01
  0.8900,  0.5400,3.147010E-01
  0.9000,  0.5400,3.245696E-01
  0.9100,  0.5400,3.344450E-01
  0.9200,  0.5400,3.443265E-01
  0.9300,  0.5400,3.542138E-01
  0.9400,  0.5400,3.641065E-01
  0.9500,  0.5400,3.740043E-01
  0.9600,  0.5400,3.839067E-01
  0.9700,  0.5400,3.938136E-01
  0.9800,  0.5400,4.037246E-01
  0.9900,  0.5400,4.136395E-01
  1.0000,  0.5400,4.235581E-01
  0.0000,  0.5500,4.312237E-01
  0.0100,  0.5500,4.212522E-01
  0.0200,  0.5500,4.112819E-01
  0.0300,  0.5500,4.013131E-01
  0.0400,  0.5500,3.913459E-01
  0.0500,  0.5500,3.813802E-01
  0.0600,  0.5500,3.714163E-01
  0.0700,  0.5500,3.614544E-01
  0.0800,  0.5500,3.514944E-01
  0.0900,  0.5500,3.415367E-01
  0.1000,  0.5500,3.315814E-01
  0.1100,  0.5500,3.216288E-01
  0.1200,  0.5500,3.116789E-01
  0.1300,  0.5500,3.017322E-01
  0.1400,  0.5500,2.917888E-01
  0.1500,  0.5500,2.818492E-01
  0.1600,  0.5500,2.719137E-01
  0.1700,  0.5500,2.619827E-01
  0.1800,  0.5500,2.520566E-01
  0.1900,  0.5500,2.421361E-01
  0.2000,  0.5500,2.322217E-01
  0.2100,  0.5500,2.223142E-01
  0.2200,  0.5500,2.124144E-01
  0.2300,  0.5500,2.025233E-01
  0.2400,  0.5500,1.926419E-01
  0.2500,  0.5500,1.827717E-01
  0.2600,  0.5500,1.729140E-01
  0.2700,  0.5500,1.630709E-01
  0.2800,  0.5500,1.532444E-01
  0.2900,  0.5500,1.434372E-01
  0.3000,  0.5500,1.336523E-01
  0.3100,  0.5500,1.238936E-01
  0.3200,  0.5500,1.141655E-01
  0.3300,  0.5500,1.044736E-01
  0.3400,  0.5500,9.482432E-02
  0.3500,  0.5500,8.522534E-02
  0.3600,  0.5500,7.568538E-02
  0.3700,  0.5500,6.621360E-02
  0.3800,  0.5500,5.681781E-02
  0.3900,  0.5500,4.750006E-02
  0.4000,  0.5500,3.824652E-02
  0.4100,  0.5500,2.900665E-02
  0.4200,  0.5500,1.965926E-02
  0.4300,  0.5500,1.000000E-02
  0.4400,  0.5500,0.000000E+00
  0.4500,  0.5500,0.000000E+00
  0.4600,  0.5500,0.000000E+00
  0.4700,  0.5500,0.000000E+00
  0.4800,  0.5500,0.000000E+00
  0.4900,  0.5500,0.000000E+00
  0.5000,  0.5500,0.000000E+00
  0.5100,  0.5500,0.000000E+00
  0.5200,  0.5500,0.000000E+00
  0.5300,  0.5500,0.000000E+00
  0.5400,  0.5500,0.000000E+00
  0.5500,  0.5500,0.000000E+00
  0.5600,  0.5500,0.000000E+00
  0.5700,  0.5500,1.000000E-02
  0.5800,  0.5500,1.965926E-02
  0.5900,  0.5500,2.900604E-02
  0.6000,  0.5500,3.824079E-02
  0.6100,  0.5500,4.747744E-02
  0.6200,  0.5500,5.675891E-02
  0.6300,  0.5500,6.609327E-02
  0.6400,  0.5500,7.547529E-02
  0.6500,  0.5500,8.489640E-02
  0.6600,  0.5500,9.434874E-02
  0.6700,  0.5500,1.038263E-01
  0.6800,  0.5500,1.133253E-01
  0.6900,  0.5500,1.228432E-01
  0.7000,  0.5500,1.323789E-01
  0.7100,  0.5500,1.419321E-01
  0.7200,  0.5500,1.515027E-01
  0.7300,  0.5500,1.610908E-01
  0.7400,  0.5500,1.706964E-01
  0.7500,  0.5500,1.803195E-01
  0.7600,  0.5500,1.899600E-01
  0.7700,  0.5500,1.996176E-01
  0.7800,  0.5500,2.092917E-01
  0.7900,  0.5500,2.189819E-01
  0.8000,  0.5500,2.286876E-01
  0.8100,  0.5500,2.384080E-01
  0.8200,  0.5500,2.481426E-01
  0.8300,  0.5500,2.578906E-01
  0.8400,  0.5500,2.676512E-01
  0.8500,  0.5500,2.774238E-01
  0.8600,  0.5500,2.872077E-01
  0.8700,  0.5500,2.970023E-01
  0.8800,  0.5500,3.068068E-01
  0.8900,  0.5500,3.166208E-01
  0.9000,  0.5500,3.264436E-01
  0.9100,  0.5500,3.362748E-01
  0.9200,  0.5500,3.461138E-01
  0.9300,  0.5500,3.559601E-01
  0.9400,  0.5500,3.658134E-01
  0.9500,  0.5500,3.756731E-01
  0.9600,  0.5500,3.855390E-01
  0.9700,  0.5500,3.954107E-01
  0.9800,  0.5500,4.052877E-01
  0.9900,  0.5500,4.151699E-01
  1.0000,  0.5500,4.250570E-01
  0.0000,  0.5600,4.322353E-01
  0.0100,  0.5600,4.222866E-01
  0.0200,  0.5600,4.123403E-01
  0.0300,  0.5600,4.023965E-01
  0.0400,  0.5600,3.924553E-01
  0.0500,  0.5600,3.825171E-01
  0.0600,  0.5600,3.725819E-01
  0.0700,  0.5600,3.626500E-01
  0.0800,  0.5600,3.527218E-01
  0.0900,  0.5600,3.427974E-01
  0.1000,  0.5600,3.328772E-01
  0.1100,  0.5600,3.229615E-01
  0.1200,  0.5600,3.130507E-01
  0.1300,  0.5600,3.031452E-01
  0.1400,  0.5600,2.932455E-01
  0.1500,  0.5600,2.833522E-01
  0.1600,  0.5600,2.734658E-01
  0.1700,  0.5600,2.635870E-01
  0.1800,  0.5600,2.537165E-01
  0.1900,  0.5600,2.438553E-01
  0.2000,  0.5600,2.340041E-01
  0.2100,  0.5600,2.241643E-01
  0.2200,  0.5600,2.143369E-01
  0.2300,  0.5600,2.045234E-01
  0.2400,  0.5600,1.947255E-01
