x,y,u
 0.50000, 0.37500, 9.22058601E-01
 0.52500, 0.37500, 9.19216202E-01
 0.55000, 0.37500, 9.10706529E-01
 0.57500, 0.37500, 8.96582048E-01
 0.60000, 0.37500, 8.76929841E-01
 0.62500, 0.37500, 8.51871069E-01
 0.65000, 0.37500, 8.21560229E-01
 0.67500, 0.37500, 7.86184197E-01
 0.70000, 0.37500, 7.45961078E-01
 0.72500, 0.37500, 7.01138861E-01
 0.75000, 0.37500, 6.51993889E-01
 0.77500, 0.37500, 5.98829159E-01
 0.80000, 0.37500, 5.41972447E-01
 0.82500, 0.37500, 4.81774295E-01
 0.85000, 0.37500, 4.18605845E-01
 0.87500, 0.37500, 3.52856550E-01
 0.90000, 0.37500, 2.84931778E-01
 0.92500, 0.37500, 2.15250305E-01
 0.95000, 0.37500, 1.44241744E-01
 0.97500, 0.37500, 7.23438836E-02
 1.00000, 0.37500, 1.13142611E-16
 0.00000, 0.40000, 0.00000000E+00
 0.02500, 0.40000, 7.44719630E-02
 0.05000, 0.40000, 1.48484782E-01
 0.07500, 0.40000, 2.21582142E-01
 0.10000, 0.40000, 2.93313375E-01
 0.12500, 0.40000, 3.63236233E-01
 0.15000, 0.40000, 4.30919620E-01
 0.17500, 0.40000, 4.95946243E-01
 0.20000, 0.40000, 5.57915193E-01
 0.22500, 0.40000, 6.16444410E-01
 0.25000, 0.40000, 6.71173043E-01
 0.27500, 0.40000, 7.21763670E-01
 0.30000, 0.40000, 7.67904385E-01
 0.32500, 0.40000, 8.09310713E-01
 0.35000, 0.40000, 8.45727372E-01
 0.37500, 0.40000, 8.76929841E-01
 0.40000, 0.40000, 9.02725745E-01
 0.42500, 0.40000, 9.22956045E-01
 0.45000, 0.40000, 9.37496014E-01
 0.47500, 0.40000, 9.46256008E-01
 0.50000, 0.40000, 9.49182020E-01
 0.52500, 0.40000, 9.46256008E-01
 0.55000, 0.40000, 9.37496014E-01
 0.57500, 0.40000, 9.22956045E-01
 0.60000, 0.40000, 9.02725745E-01
 0.62500, 0.40000, 8.76929841E-01
 0.65000, 0.40000, 8.45727372E-01
 0.67500, 0.40000, 8.09310713E-01
 0.70000, 0.40000, 7.67904385E-01
 0.72500, 0.40000, 7.21763670E-01
 0.75000, 0.40000, 6.71173043E-01
 0.77500, 0.40000, 6.16444410E-01
 0.80000, 0.40000, 5.57915193E-01
 0.82500, 0.40000, 4.95946243E-01
 0.85000, 0.40000, 4.30919619E-01
 0.87500, 0.40000, 3.63236233E-01
 0.90000, 0.40000, 2.93313375E-01
 0.92500, 0.40000, 2.21582141E-01
 0.95000, 0.40000, 1.48484782E-01
 0.97500, 0.40000, 7.44719625E-02
 1.00000, 0.40000, 1.16470832E-16
 0.00000, 0.42500, 0.00000000E+00
 0.02500, 0.42500, 7.61408975E-02
 0.05000, 0.42500, 1.51812361E-01
 0.07500, 0.42500, 2.26547851E-01
 0.10000, 0.42500, 2.99886598E-01
 0.12500, 0.42500, 3.71376444E-01
 0.15000, 0.42500, 4.40576631E-01
 0.17500, 0.42500, 5.07060517E-01
 0.20000, 0.42500, 5.70418206E-01
 0.22500, 0.42500, 6.30259077E-01
 0.25000, 0.42500, 6.86214191E-01
 0.27500, 0.42500, 7.37938567E-01
 0.30000, 0.42500, 7.85113306E-01
 0.32500, 0.42500, 8.27447560E-01
 0.35000, 0.42500, 8.64680325E-01
 0.37500, 0.42500, 8.96582048E-01
 0.40000, 0.42500, 9.22956045E-01
 0.42500, 0.42500, 9.43639711E-01
 0.45000, 0.42500, 9.58505524E-01
 0.47500, 0.42500, 9.67461832E-01
 0.50000, 0.42500, 9.70453416E-01
 0.52500, 0.42500, 9.67461832E-01
 0.55000, 0.42500, 9.58505524E-01
 0.57500, 0.42500, 9.43639711E-01
 0.60000, 0.42500, 9.22956045E-01
 0.62500, 0.42500, 8.96582048E-01
 0.65000, 0.42500, 8.64680325E-01
 0.67500, 0.42500, 8.27447560E-01
 0.70000, 0.42500, 7.85113306E-01
 0.72500, 0.42500, 7.37938567E-01
 0.75000, 0.42500, 6.86214191E-01
 0.77500, 0.42500, 6.30259077E-01
 0.80000, 0.42500, 5.70418206E-01
 0.82500, 0.42500, 5.07060517E-01
 0.85000, 0.42500, 4.40576631E-01
 0.87500, 0.42500, 3.71376444E-01
 0.90000, 0.42500, 2.99886598E-01
 0.92500, 0.42500, 2.26547850E-01
 0.95000, 0.42500, 1.51812361E-01
 0.97500, 0.42500, 7.61408970E-02
 1.00000, 0.42500, 1.19080971E-16
 0.00000, 0.45000, 0.00000000E+00
 0.02500, 0.45000, 7.73403980E-02
 0.05000, 0.45000, 1.54203967E-01
 0.07500, 0.45000, 2.30116817E-01
 0.10000, 0.45000, 3.04610920E-01
 0.12500, 0.45000, 3.77226996E-01
 0.15000, 0.45000, 4.47517342E-01
 0.17500, 0.45000, 5.15048594E-01
 0.20000, 0.45000, 5.79404401E-01
 0.22500, 0.45000, 6.40187987E-01
 0.25000, 0.45000, 6.97024601E-01
 0.27500, 0.45000, 7.49563827E-01
 0.30000, 0.45000, 7.97481742E-01
 0.32500, 0.45000, 8.40482917E-01
 0.35000, 0.45000, 8.78302236E-01
 0.37500, 0.45000, 9.10706529E-01
 0.40000, 0.45000, 9.37496014E-01
 0.42500, 0.45000, 9.58505524E-01
 0.45000, 0.45000, 9.73605529E-01
 0.47500, 0.45000, 9.82702932E-01
 0.50000, 0.45000, 9.85741644E-01
 0.52500, 0.45000, 9.82702932E-01
 0.55000, 0.45000, 9.73605529E-01
 0.57500, 0.45000, 9.58505524E-01
 0.60000, 0.45000, 9.37496014E-01
 0.62500, 0.45000, 9.10706529E-01
 0.65000, 0.45000, 8.78302236E-01
 0.67500, 0.45000, 8.40482917E-01
 0.70000, 0.45000, 7.97481742E-01
 0.72500, 0.45000, 7.49563827E-01
 0.75000, 0.45000, 6.97024601E-01
 0.77500, 0.45000, 6.40187987E-01
 0.80000, 0.45000, 5.79404401E-01
 0.82500, 0.45000, 5.15048594E-01
 0.85000, 0.45000, 4.47517342E-01
 0.87500, 0.45000, 3.77226996E-01
 0.90000, 0.45000, 3.04610920E-01
 0.92500, 0.45000, 2.30116816E-01
 0.95000, 0.45000, 1.54203967E-01
 0.97500, 0.45000, 7.73403976E-02
 1.00000, 0.45000, 1.20956936E-16
 0.00000, 0.47500, 0.00000000E+00
 0.02500, 0.47500, 7.80630693E-02
 0.05000, 0.47500, 1.55644854E-01
 0.07500, 0.47500, 2.32267036E-01
 0.10000, 0.47500, 3.07457215E-01
 0.12500, 0.47500, 3.80751818E-01
 0.15000, 0.47500, 4.51698959E-01
 0.17500, 0.47500, 5.19861226E-01
 0.20000, 0.47500, 5.84818375E-01
 0.22500, 0.47500, 6.46169925E-01
 0.25000, 0.47500, 7.03537622E-01
 0.27500, 0.47500, 7.56567776E-01
 0.30000, 0.47500, 8.04933438E-01
 0.32500, 0.47500, 8.48336418E-01
 0.35000, 0.47500, 8.86509122E-01
 0.37500, 0.47500, 9.19216202E-01
 0.40000, 0.47500, 9.46256008E-01
 0.42500, 0.47500, 9.67461832E-01
 0.45000, 0.47500, 9.82702932E-01
 0.47500, 0.47500, 9.91885341E-01
 0.50000, 0.47500, 9.94952447E-01
 0.52500, 0.47500, 9.91885341E-01
 0.55000, 0.47500, 9.82702932E-01
 0.57500, 0.47500, 9.67461832E-01
 0.60000, 0.47500, 9.46256008E-01
 0.62500, 0.47500, 9.19216202E-01
 0.65000, 0.47500, 8.86509122E-01
 0.67500, 0.47500, 8.48336418E-01
 0.70000, 0.47500, 8.04933438E-01
 0.72500, 0.47500, 7.56567776E-01
 0.75000, 0.47500, 7.03537622E-01
 0.77500, 0.47500, 6.46169925E-01
 0.80000, 0.47500, 5.84818375E-01
 0.82500, 0.47500, 5.19861226E-01
 0.85000, 0.47500, 4.51698959E-01
 0.87500, 0.47500, 3.80751817E-01
 0.90000, 0.47500, 3.07457215E-01
 0.92500, 0.47500, 2.32267036E-01
 0.95000, 0.47500, 1.55644854E-01
 0.97500, 0.47500, 7.80630688E-02
 1.00000, 0.47500, 1.22087162E-16
 0.00000, 0.50000, 0.00000000E+00
 0.02500, 0.50000, 7.83044558E-02
 0.05000, 0.50000, 1.56126139E-01
 0.07500, 0.50000, 2.32985252E-01
 0.10000, 0.50000, 3.08407934E-01
 0.12500, 0.50000, 3.81929178E-01
 0.15000, 0.50000, 4.53095702E-01
 0.17500, 0.50000, 5.21468740E-01
 0.20000, 0.50000, 5.86626750E-01
 0.22500, 0.50000, 6.48168011E-01
 0.25000, 0.50000, 7.05713100E-01
 0.27500, 0.50000, 7.58907234E-01
 0.30000, 0.50000, 8.07422452E-01
 0.32500, 0.50000, 8.50959643E-01
 0.35000, 0.50000, 8.89250384E-01
 0.37500, 0.50000, 9.22058601E-01
 0.40000, 0.50000, 9.49182020E-01
 0.42500, 0.50000, 9.70453416E-01
 0.45000, 0.50000, 9.85741644E-01
 0.47500, 0.50000, 9.94952447E-01
 0.50000, 0.50000, 9.98029038E-01
 0.52500, 0.50000, 9.94952447E-01
 0.55000, 0.50000, 9.85741644E-01
 0.57500, 0.50000, 9.70453416E-01
 0.60000, 0.50000, 9.49182020E-01
 0.62500, 0.50000, 9.22058601E-01
 0.65000, 0.50000, 8.89250384E-01
 0.67500, 0.50000, 8.50959643E-01
 0.70000, 0.50000, 8.07422452E-01
 0.72500, 0.50000, 7.58907234E-01
 0.75000, 0.50000, 7.05713100E-01
 0.77500, 0.50000, 6.48168011E-01
 0.80000, 0.50000, 5.86626750E-01
 0.82500, 0.50000, 5.21468740E-01
 0.85000, 0.50000, 4.53095701E-01
 0.87500, 0.50000, 3.81929178E-01
 0.90000, 0.50000, 3.08407934E-01
 0.92500, 0.50000, 2.32985251E-01
 0.95000, 0.50000, 1.56126139E-01
 0.97500, 0.50000, 7.83044553E-02
 1.00000, 0.50000, 1.22464680E-16
 0.00000, 0.52500, 0.00000000E+00
 0.02500, 0.52500, 7.80630693E-02
 0.05000, 0.52500, 1.55644854E-01
 0.07500, 0.52500, 2.32267036E-01
 0.10000, 0.52500, 3.07457215E-01
 0.12500, 0.52500, 3.80751818E-01
 0.15000, 0.52500, 4.51698959E-01
 0.17500, 0.52500, 5.19861226E-01
 0.20000, 0.52500, 5.84818375E-01
 0.22500, 0.52500, 6.46169925E-01
 0.25000, 0.52500, 7.03537622E-01
 0.27500, 0.52500, 7.56567776E-01
 0.30000, 0.52500, 8.04933438E-01
 0.32500, 0.52500, 8.48336418E-01
 0.35000, 0.52500, 8.86509122E-01
 0.37500, 0.52500, 9.19216202E-01
 0.40000, 0.52500, 9.46256008E-01
 0.42500, 0.52500, 9.67461832E-01
 0.45000, 0.52500, 9.82702932E-01
 0.47500, 0.52500, 9.91885341E-01
 0.50000, 0.52500, 9.94952447E-01
 0.52500, 0.52500, 9.91885341E-01
 0.55000, 0.52500, 9.82702932E-01
 0.57500, 0.52500, 9.67461832E-01
 0.60000, 0.52500, 9.46256008E-01
 0.62500, 0.52500, 9.19216202E-01
 0.65000, 0.52500, 8.86509122E-01
 0.67500, 0.52500, 8.48336418E-01
 0.70000, 0.52500, 8.04933438E-01
 0.72500, 0.52500, 7.56567776E-01
 0.75000, 0.52500, 7.03537622E-01
 0.77500, 0.52500, 6.46169925E-01
 0.80000, 0.52500, 5.84818375E-01
 0.82500, 0.52500, 5.19861226E-01
 0.85000, 0.52500, 4.51698959E-01
 0.87500, 0.52500, 3.80751817E-01
 0.90000, 0.52500, 3.07457215E-01
 0.92500, 0.52500, 2.32267035E-01
 0.95000, 0.52500, 1.55644854E-01
 0.97500, 0.52500, 7.80630688E-02
 1.00000, 0.52500, 1.22087162E-16
 0.00000, 0.55000, 0.00000000E+00
 0.02500, 0.55000, 7.73403980E-02
 0.05000, 0.55000, 1.54203967E-01
 0.07500, 0.55000, 2.30116817E-01
 0.10000, 0.55000, 3.04610920E-01
 0.12500, 0.55000, 3.77226996E-01
 0.15000, 0.55000, 4.47517342E-01
 0.17500, 0.55000, 5.15048594E-01
 0.20000, 0.55000, 5.79404401E-01
 0.22500, 0.55000, 6.40187987E-01
 0.25000, 0.55000, 6.97024601E-01
 0.27500, 0.55000, 7.49563827E-01
 0.30000, 0.55000, 7.97481742E-01
 0.32500, 0.55000, 8.40482917E-01
 0.35000, 0.55000, 8.78302236E-01
 0.37500, 0.55000, 9.10706529E-01
 0.40000, 0.55000, 9.37496014E-01
 0.42500, 0.55000, 9.58505524E-01
 0.45000, 0.55000, 9.73605529E-01
 0.47500, 0.55000, 9.82702932E-01
 0.50000, 0.55000, 9.85741644E-01
 0.52500, 0.55000, 9.82702932E-01
 0.55000, 0.55000, 9.73605529E-01
 0.57500, 0.55000, 9.58505524E-01
 0.60000, 0.55000, 9.37496014E-01
 0.62500, 0.55000, 9.10706529E-01
 0.65000, 0.55000, 8.78302236E-01
 0.67500, 0.55000, 8.40482917E-01
 0.70000, 0.55000, 7.97481742E-01
 0.72500, 0.55000, 7.49563827E-01
 0.75000, 0.55000, 6.97024601E-01
 0.77500, 0.55000, 6.40187987E-01
 0.80000, 0.55000, 5.79404401E-01
 0.82500, 0.55000, 5.15048594E-01
 0.85000, 0.55000, 4.47517342E-01
 0.87500, 0.55000, 3.77226996E-01
 0.90000, 0.55000, 3.04610920E-01
 0.92500, 0.55000, 2.30116816E-01
 0.95000, 0.55000, 1.54203967E-01
 0.97500, 0.55000, 7.73403975E-02
 1.00000, 0.55000, 1.20956936E-16
 0.00000, 0.57500, 0.00000000E+00
 0.02500, 0.57500, 7.61408975E-02
 0.05000, 0.57500, 1.51812361E-01
 0.07500, 0.57500, 2.26547851E-01
 0.10000, 0.57500, 2.99886598E-01
 0.12500, 0.57500, 3.71376444E-01
 0.15000, 0.57500, 4.40576631E-01
 0.17500, 0.57500, 5.07060517E-01
 0.20000, 0.57500, 5.70418206E-01
 0.22500, 0.57500, 6.30259077E-01
 0.25000, 0.57500, 6.86214191E-01
 0.27500, 0.57500, 7.37938567E-01
 0.30000, 0.57500, 7.85113306E-01
 0.32500, 0.57500, 8.27447560E-01
 0.35000, 0.57500, 8.64680325E-01
 0.37500, 0.57500, 8.96582048E-01
 0.40000, 0.57500, 9.22956045E-01
 0.42500, 0.57500, 9.43639711E-01
 0.45000, 0.57500, 9.58505524E-01
 0.47500, 0.57500, 9.67461832E-01
 0.50000, 0.57500, 9.70453416E-01
 0.52500, 0.57500, 9.67461832E-01
 0.55000, 0.57500, 9.58505524E-01
 0.57500, 0.57500, 9.43639711E-01
 0.60000, 0.57500, 9.22956045E-01
 0.62500, 0.57500, 8.96582048E-01
 0.65000, 0.57500, 8.64680325E-01
 0.67500, 0.57500, 8.27447560E-01
 0.70000, 0.57500, 7.85113306E-01
 0.72500, 0.57500, 7.37938567E-01
 0.75000, 0.57500, 6.86214191E-01
 0.77500, 0.57500, 6.30259077E-01
 0.80000, 0.57500, 5.70418206E-01
 0.82500, 0.57500, 5.07060517E-01
 0.85000, 0.57500, 4.40576631E-01
 0.87500, 0.57500, 3.71376444E-01
 0.90000, 0.57500, 2.99886598E-01
 0.92500, 0.57500, 2.26547850E-01
 0.95000, 0.57500, 1.51812362E-01
 0.97500, 0.57500, 7.61408969E-02
 1.00000, 0.57500, 1.19080971E-16
 0.00000, 0.60000, 0.00000000E+00
 0.02500, 0.60000, 7.44719630E-02
 0.05000, 0.60000, 1.48484782E-01
 0.07500, 0.60000, 2.21582142E-01
 0.10000, 0.60000, 2.93313375E-01
 0.12500, 0.60000, 3.63236233E-01
 0.15000, 0.60000, 4.30919620E-01
 0.17500, 0.60000, 4.95946243E-01
 0.20000, 0.60000, 5.57915193E-01
 0.22500, 0.60000, 6.16444410E-01
 0.25000, 0.60000, 6.71173043E-01
 0.27500, 0.60000, 7.21763670E-01
 0.30000, 0.60000, 7.67904385E-01
 0.32500, 0.60000, 8.09310713E-01
 0.35000, 0.60000, 8.45727372E-01
 0.37500, 0.60000, 8.76929841E-01
 0.40000, 0.60000, 9.02725745E-01
 0.42500, 0.60000, 9.22956045E-01
 0.45000, 0.60000, 9.37496014E-01
 0.47500, 0.60000, 9.46256008E-01
 0.50000, 0.60000, 9.49182020E-01
 0.52500, 0.60000, 9.46256008E-01
 0.55000, 0.60000, 9.37496014E-01
 0.57500, 0.60000, 9.22956045E-01
 0.60000, 0.60000, 9.02725745E-01
 0.62500, 0.60000, 8.76929841E-01
 0.65000, 0.60000, 8.45727372E-01
 0.67500, 0.60000, 8.09310713E-01
 0.70000, 0.60000, 7.67904385E-01
 0.72500, 0.60000, 7.21763670E-01
 0.75000, 0.60000, 6.71173043E-01
 0.77500, 0.60000, 6.16444410E-01
 0.80000, 0.60000, 5.57915193E-01
 0.82500, 0.60000, 4.95946243E-01
 0.85000, 0.60000, 4.30919619E-01
 0.87500, 0.60000, 3.63236233E-01
 0.90000, 0.60000, 2.93313375E-01
 0.92500, 0.60000, 2.21582141E-01
 0.95000, 0.60000, 1.48484782E-01
 0.97500, 0.60000, 7.44719624E-02
 1.00000, 0.60000, 1.16470832E-16
 0.00000, 0.62500, 0.00000000E+00
 0.02500, 0.62500, 7.23438840E-02
 0.05000, 0.62500, 1.44241744E-01
 0.07500, 0.62500, 2.15250306E-01
 0.10000, 0.62500, 2.84931778E-01
 0.12500, 0.62500, 3.52856550E-01
 0.15000, 0.62500, 4.18605845E-01
 0.17500, 0.62500, 4.81774296E-01
 0.20000, 0.62500, 5.41972447E-01
 0.22500, 0.62500, 5.98829159E-01
 0.25000, 0.62500, 6.51993889E-01
 0.27500, 0.62500, 7.01138861E-01
 0.30000, 0.62500, 7.45961078E-01
 0.32500, 0.62500, 7.86184197E-01
 0.35000, 0.62500, 8.21560229E-01
 0.37500, 0.62500, 8.51871069E-01
 0.40000, 0.62500, 8.76929841E-01
 0.42500, 0.62500, 8.96582048E-01
 0.45000, 0.62500, 9.10706529E-01
 0.47500, 0.62500, 9.19216202E-01
 0.50000, 0.62500, 9.22058601E-01
 0.52500, 0.62500, 9.19216202E-01
 0.55000, 0.62500, 9.10706529E-01
 0.57500, 0.62500, 8.96582048E-01
 0.60000, 0.62500, 8.76929841E-01
 0.62500, 0.62500, 8.51871069E-01
 0.65000, 0.62500, 8.21560229E-01
 0.67500, 0.62500, 7.86184197E-01
 0.70000, 0.62500, 7.45961078E-01
 0.72500, 0.62500, 7.01138861E-01
 0.75000, 0.62500, 6.51993889E-01
 0.77500, 0.62500, 5.98829159E-01
 0.80000, 0.62500, 5.41972447E-01
 0.82500, 0.62500, 4.81774295E-01
 0.85000, 0.62500, 4.18605845E-01
 0.87500, 0.62500, 3.52856550E-01
 0.90000, 0.62500, 2.84931778E-01
 0.92500, 0.62500, 2.15250305E-01
 0.95000, 0.62500, 1.44241744E-01
 0.97500, 0.62500, 7.23438835E-02
 1.00000, 0.62500, 1.13142611E-16
 0.00000, 0.65000, 0.00000000E+00
 0.02500, 0.65000, 6.97697810E-02
 0.05000, 0.65000, 1.39109408E-01
 0.07500, 0.65000, 2.07591379E-01
 0.10000, 0.65000, 2.74793481E-01
 0.12500, 0.65000, 3.40301389E-01
 0.15000, 0.65000, 4.03711226E-01
 0.17500, 0.65000, 4.64632049E-01
 0.20000, 0.65000, 5.22688261E-01
 0.22500, 0.65000, 5.77521926E-01
 0.25000, 0.65000, 6.28794977E-01
 0.27500, 0.65000, 6.76191297E-01
 0.30000, 0.65000, 7.19418673E-01
 0.32500, 0.65000, 7.58210593E-01
 0.35000, 0.65000, 7.92327894E-01
 0.37500, 0.65000, 8.21560229E-01
 0.40000, 0.65000, 8.45727372E-01
 0.42500, 0.65000, 8.64680325E-01
 0.45000, 0.65000, 8.78302236E-01
 0.47500, 0.65000, 8.86509122E-01
 0.50000, 0.65000, 8.89250384E-01
 0.52500, 0.65000, 8.86509122E-01
 0.55000, 0.65000, 8.78302236E-01
 0.57500, 0.65000, 8.64680325E-01
 0.60000, 0.65000, 8.45727372E-01
 0.62500, 0.65000, 8.21560229E-01
 0.65000, 0.65000, 7.92327894E-01
 0.67500, 0.65000, 7.58210593E-01
 0.70000, 0.65000, 7.19418673E-01
 0.72500, 0.65000, 6.76191297E-01
 0.75000, 0.65000, 6.28794977E-01
 0.77500, 0.65000, 5.77521926E-01
 0.80000, 0.65000, 5.22688261E-01
 0.82500, 0.65000, 4.64632049E-01
 0.85000, 0.65000, 4.03711226E-01
 0.87500, 0.65000, 3.40301389E-01
 0.90000, 0.65000, 2.74793481E-01
 0.92500, 0.65000, 2.07591379E-01
 0.95000, 0.65000, 1.39109409E-01
 0.97500, 0.65000, 6.97697805E-02
 1.00000, 0.65000, 1.09116829E-16
 0.00000, 0.67500, 0.00000000E+00
 0.02500, 0.67500, 6.67655241E-02
 0.05000, 0.67500, 1.33119417E-01
 0.07500, 0.67500, 1.98652583E-01
 0.10000, 0.67500, 2.62960991E-01
 0.12500, 0.67500, 3.25648157E-01
 0.15000, 0.67500, 3.86327594E-01
 0.17500, 0.67500, 4.44625192E-01
 0.20000, 0.67500, 5.00181528E-01
 0.22500, 0.67500, 5.52654079E-01
 0.25000, 0.67500, 6.01719334E-01
 0.27500, 0.67500, 6.47074789E-01
 0.30000, 0.67500, 6.88440812E-01
 0.32500, 0.67500, 7.25562370E-01
 0.35000, 0.67500, 7.58210593E-01
 0.37500, 0.67500, 7.86184197E-01
 0.40000, 0.67500, 8.09310713E-01
 0.42500, 0.67500, 8.27447560E-01
 0.45000, 0.67500, 8.40482917E-01
 0.47500, 0.67500, 8.48336418E-01
 0.50000, 0.67500, 8.50959643E-01
 0.52500, 0.67500, 8.48336418E-01
 0.55000, 0.67500, 8.40482917E-01
 0.57500, 0.67500, 8.27447560E-01
 0.60000, 0.67500, 8.09310713E-01
 0.62500, 0.67500, 7.86184197E-01
 0.65000, 0.67500, 7.58210593E-01
 0.67500, 0.67500, 7.25562370E-01
 0.70000, 0.67500, 6.88440812E-01
 0.72500, 0.67500, 6.47074789E-01
 0.75000, 0.67500, 6.01719334E-01
 0.77500, 0.67500, 5.52654079E-01
 0.80000, 0.67500, 5.00181528E-01
 0.82500, 0.67500, 4.44625192E-01
 0.85000, 0.67500, 3.86327593E-01
 0.87500, 0.67500, 3.25648157E-01
 0.90000, 0.67500, 2.62960991E-01
 0.92500, 0.67500, 1.98652583E-01
 0.95000, 0.67500, 1.33119417E-01
 0.97500, 0.67500, 6.67655235E-02
 1.00000, 0.67500, 1.04418305E-16
 0.00000, 0.70000, 0.00000000E+00
 0.02500, 0.70000, 6.33496355E-02
 0.05000, 0.70000, 1.26308699E-01
 0.07500, 0.70000, 1.88489028E-01
 0.10000, 0.70000, 2.49507259E-01
 0.12500, 0.70000, 3.08987196E-01
 0.15000, 0.70000, 3.66562123E-01
 0.17500, 0.70000, 4.21877073E-01
 0.20000, 0.70000, 4.74591010E-01
 0.22500, 0.70000, 5.24378936E-01
 0.25000, 0.70000, 5.70933891E-01
 0.27500, 0.70000, 6.13968850E-01
 0.30000, 0.70000, 6.53218486E-01
 0.32500, 0.70000, 6.88440812E-01
 0.35000, 0.70000, 7.19418673E-01
 0.37500, 0.70000, 7.45961078E-01
 0.40000, 0.70000, 7.67904385E-01
 0.42500, 0.70000, 7.85113306E-01
 0.45000, 0.70000, 7.97481742E-01
 0.47500, 0.70000, 8.04933438E-01
 0.50000, 0.70000, 8.07422452E-01
 0.52500, 0.70000, 8.04933438E-01
 0.55000, 0.70000, 7.97481742E-01
 0.57500, 0.70000, 7.85113306E-01
 0.60000, 0.70000, 7.67904385E-01
 0.62500, 0.70000, 7.45961078E-01
 0.65000, 0.70000, 7.19418673E-01
 0.67500, 0.70000, 6.88440812E-01
 0.70000, 0.70000, 6.53218485E-01
 0.72500, 0.70000, 6.13968849E-01
 0.75000, 0.70000, 5.70933891E-01
 0.77500, 0.70000, 5.24378936E-01
 0.80000, 0.70000, 4.74591010E-01
 0.82500, 0.70000, 4.21877072E-01
 0.85000, 0.70000, 3.66562123E-01
 0.87500, 0.70000, 3.08987195E-01
 0.90000, 0.70000, 2.49507260E-01
 0.92500, 0.70000, 1.88489028E-01
 0.95000, 0.70000, 1.26308700E-01
 0.97500, 0.70000, 6.33496350E-02
 1.00000, 0.70000, 9.90760073E-17
 0.00000, 0.72500, 0.00000000E+00
 0.02500, 0.72500, 5.95431753E-02
 0.05000, 0.72500, 1.18719247E-01
 0.07500, 0.72500, 1.77163375E-01
 0.10000, 0.72500, 2.34515233E-01
 0.12500, 0.72500, 2.90421225E-01
 0.15000, 0.72500, 3.44536675E-01
 0.17500, 0.72500, 3.96527941E-01
 0.20000, 0.72500, 4.46074480E-01
 0.22500, 0.72500, 4.92870822E-01
 0.25000, 0.72500, 5.36628452E-01
 0.27500, 0.72500, 5.77077588E-01
 0.30000, 0.72500, 6.13968850E-01
 0.32500, 0.72500, 6.47074789E-01
 0.35000, 0.72500, 6.76191297E-01
 0.37500, 0.72500, 7.01138861E-01
 0.40000, 0.72500, 7.21763670E-01
 0.42500, 0.72500, 7.37938567E-01
 0.45000, 0.72500, 7.49563827E-01
 0.47500, 0.72500, 7.56567776E-01
 0.50000, 0.72500, 7.58907234E-01
 0.52500, 0.72500, 7.56567776E-01
 0.55000, 0.72500, 7.49563827E-01
 0.57500, 0.72500, 7.37938567E-01
 0.60000, 0.72500, 7.21763670E-01
 0.62500, 0.72500, 7.01138861E-01
 0.65000, 0.72500, 6.76191297E-01
 0.67500, 0.72500, 6.47074789E-01
 0.70000, 0.72500, 6.13968849E-01
 0.72500, 0.72500, 5.77077588E-01
 0.75000, 0.72500, 5.36628451E-01
 0.77500, 0.72500, 4.92870822E-01
 0.80000, 0.72500, 4.46074480E-01
 0.82500, 0.72500, 3.96527940E-01
 0.85000, 0.72500, 3.44536674E-01
 0.87500, 0.72500, 2.90421225E-01
 0.90000, 0.72500, 2.34515233E-01
 0.92500, 0.72500, 1.77163375E-01
 0.95000, 0.72500, 1.18719248E-01
 0.97500, 0.72500, 5.95431748E-02
 1.00000, 0.72500, 9.31228732E-17
 0.00000, 0.75000, 0.00000000E+00
 0.02500, 0.75000, 5.53696117E-02
 0.05000, 0.75000, 1.10397851E-01
 0.07500, 0.75000, 1.64745452E-01
 0.10000, 0.75000, 2.18077341E-01
 0.12500, 0.75000, 2.70064712E-01
 0.15000, 0.75000, 3.20387043E-01
 0.17500, 0.75000, 3.68734082E-01
 0.20000, 0.75000, 4.14807753E-01
 0.22500, 0.75000, 4.58323996E-01
 0.25000, 0.75000, 4.99014519E-01
 0.27500, 0.75000, 5.36628452E-01
 0.30000, 0.75000, 5.70933891E-01
 0.32500, 0.75000, 6.01719334E-01
 0.35000, 0.75000, 6.28794977E-01
 0.37500, 0.75000, 6.51993889E-01
 0.40000, 0.75000, 6.71173043E-01
 0.42500, 0.75000, 6.86214191E-01
 0.45000, 0.75000, 6.97024601E-01
 0.47500, 0.75000, 7.03537622E-01
 0.50000, 0.75000, 7.05713100E-01
 0.52500, 0.75000, 7.03537622E-01
 0.55000, 0.75000, 6.97024601E-01
 0.57500, 0.75000, 6.86214191E-01
 0.60000, 0.75000, 6.71173043E-01
 0.62500, 0.75000, 6.51993889E-01
 0.65000, 0.75000, 6.28794977E-01
 0.67500, 0.75000, 6.01719334E-01
 0.70000, 0.75000, 5.70933891E-01
 0.72500, 0.75000, 5.36628451E-01
 0.75000, 0.75000, 4.99014519E-01
 0.77500, 0.75000, 4.58323996E-01
 0.80000, 0.75000, 4.14807753E-01
 0.82500, 0.75000, 3.68734082E-01
 0.85000, 0.75000, 3.20387043E-01
 0.87500, 0.75000, 2.70064711E-01
 0.90000, 0.75000, 2.18077341E-01
 0.92500, 0.75000, 1.64745451E-01
 0.95000, 0.75000, 1.10397852E-01
 0.97500, 0.75000, 5.53696112E-02
 1.00000, 0.75000, 8.65956056E-17
