x,xi,symbol_a(x,xi)
     -9.8000000000, -1.0000000000E+01,  9.9493971677E+02
     -9.8000000000, -9.6000000000E+00,  9.1770875261E+02
     -9.8000000000, -9.2000000000E+00,  8.4363007271E+02
     -9.8000000000, -8.8000000000E+00,  7.7270367706E+02
     -9.8000000000, -8.4000000000E+00,  7.0492956566E+02
     -9.8000000000, -8.0000000000E+00,  6.4030773851E+02
     -9.8000000000, -7.6000000000E+00,  5.7883819562E+02
     -9.8000000000, -7.2000000000E+00,  5.2052093697E+02
     -9.8000000000, -6.8000000000E+00,  4.6535596257E+02
     -9.8000000000, -6.4000000000E+00,  4.1334327243E+02
     -9.8000000000, -6.0000000000E+00,  3.6448286654E+02
     -9.8000000000, -5.6000000000E+00,  3.1877474490E+02
     -9.8000000000, -5.2000000000E+00,  2.7621890751E+02
     -9.8000000000, -4.8000000000E+00,  2.3681535437E+02
     -9.8000000000, -4.4000000000E+00,  2.0056408548E+02
     -9.8000000000, -4.0000000000E+00,  1.6746510084E+02
     -9.8000000000, -3.6000000000E+00,  1.3751840046E+02
     -9.8000000000, -3.2000000000E+00,  1.1072398432E+02
     -9.8000000000, -2.8000000000E+00,  8.7081852438E+01
     -9.8000000000, -2.4000000000E+00,  6.6592004805E+01
     -9.8000000000, -2.0000000000E+00,  4.9254441424E+01
     -9.8000000000, -1.6000000000E+00,  3.5069162294E+01
     -9.8000000000, -1.2000000000E+00,  2.4036167415E+01
     -9.8000000000, -8.0000000000E-01,  1.6155456787E+01
     -9.8000000000, -4.0000000000E-01,  1.1427030410E+01
     -9.8000000000,  0.0000000000E+00,  9.8508882848E+00
     -9.8000000000,  4.0000000000E-01,  1.1427030410E+01
     -9.8000000000,  8.0000000000E-01,  1.6155456787E+01
     -9.8000000000,  1.2000000000E+00,  2.4036167415E+01
     -9.8000000000,  1.6000000000E+00,  3.5069162294E+01
     -9.8000000000,  2.0000000000E+00,  4.9254441424E+01
     -9.8000000000,  2.4000000000E+00,  6.6592004805E+01
     -9.8000000000,  2.8000000000E+00,  8.7081852438E+01
     -9.8000000000,  3.2000000000E+00,  1.1072398432E+02
     -9.8000000000,  3.6000000000E+00,  1.3751840046E+02
     -9.8000000000,  4.0000000000E+00,  1.6746510084E+02
     -9.8000000000,  4.4000000000E+00,  2.0056408548E+02
     -9.8000000000,  4.8000000000E+00,  2.3681535437E+02
     -9.8000000000,  5.2000000000E+00,  2.7621890751E+02
     -9.8000000000,  5.6000000000E+00,  3.1877474490E+02
     -9.8000000000,  6.0000000000E+00,  3.6448286654E+02
     -9.8000000000,  6.4000000000E+00,  4.1334327243E+02
     -9.8000000000,  6.8000000000E+00,  4.6535596257E+02
     -9.8000000000,  7.2000000000E+00,  5.2052093697E+02
     -9.8000000000,  7.6000000000E+00,  5.7883819562E+02
     -9.8000000000,  8.0000000000E+00,  6.4030773851E+02
     -9.8000000000,  8.4000000000E+00,  7.0492956566E+02
     -9.8000000000,  8.8000000000E+00,  7.7270367706E+02
     -9.8000000000,  9.2000000000E+00,  8.4363007271E+02
     -9.8000000000,  9.6000000000E+00,  9.1770875261E+02
     -9.8000000000,  1.0000000000E+01,  9.9493971677E+02
     -9.8000000000,  1.0400000000E+01,  1.0753229652E+03
     -9.8000000000,  1.0800000000E+01,  1.1588584978E+03
     -9.8000000000,  1.1200000000E+01,  1.2455463147E+03
     -9.8000000000,  1.1600000000E+01,  1.3353864159E+03
     -9.8000000000,  1.2000000000E+01,  1.4283788013E+03
     -9.8000000000,  1.2400000000E+01,  1.5245234710E+03
     -9.8000000000,  1.2800000000E+01,  1.6238204249E+03
     -9.8000000000,  1.3200000000E+01,  1.7262696630E+03
     -9.8000000000,  1.3600000000E+01,  1.8318711854E+03
     -9.8000000000,  1.4000000000E+01,  1.9406249921E+03
     -9.8000000000,  1.4400000000E+01,  2.0525310830E+03
     -9.8000000000,  1.4800000000E+01,  2.1675894582E+03
     -9.8000000000,  1.5200000000E+01,  2.2858001176E+03
     -9.8000000000,  1.5600000000E+01,  2.4071630613E+03
     -9.8000000000,  1.6000000000E+01,  2.5316782892E+03
     -9.8000000000,  1.6400000000E+01,  2.6593458014E+03
     -9.8000000000,  1.6800000000E+01,  2.7901655978E+03
     -9.8000000000,  1.7200000000E+01,  2.9241376785E+03
     -9.8000000000,  1.7600000000E+01,  3.0612620434E+03
     -9.8000000000,  1.8000000000E+01,  3.2015386926E+03
     -9.8000000000,  1.8400000000E+01,  3.3449676260E+03
     -9.8000000000,  1.8800000000E+01,  3.4915488437E+03
     -9.8000000000,  1.9200000000E+01,  3.6412823456E+03
     -9.8000000000,  1.9600000000E+01,  3.7941681318E+03
     -9.8000000000,  2.0000000000E+01,  3.9502062022E+03
     -9.6000000000, -2.0000000000E+01,  3.8704290667E+03
     -9.6000000000, -1.9600000000E+01,  3.7175422925E+03
     -9.6000000000, -1.9200000000E+01,  3.5677441401E+03
     -9.6000000000, -1.8800000000E+01,  3.4210346094E+03
     -9.6000000000, -1.8400000000E+01,  3.2774137004E+03
     -9.6000000000, -1.8000000000E+01,  3.1368814131E+03
     -9.6000000000, -1.7600000000E+01,  2.9994377475E+03
     -9.6000000000, -1.7200000000E+01,  2.8650827036E+03
     -9.6000000000, -1.6800000000E+01,  2.7338162814E+03
     -9.6000000000, -1.6400000000E+01,  2.6056384809E+03
     -9.6000000000, -1.6000000000E+01,  2.4805493021E+03
     -9.6000000000, -1.5600000000E+01,  2.3585487450E+03
     -9.6000000000, -1.5200000000E+01,  2.2396368095E+03
     -9.6000000000, -1.4800000000E+01,  2.1238134958E+03
     -9.6000000000, -1.4400000000E+01,  2.0110788038E+03
     -9.6000000000, -1.4000000000E+01,  1.9014327335E+03
     -9.6000000000, -1.3600000000E+01,  1.7948752849E+03
     -9.6000000000, -1.3200000000E+01,  1.6914064580E+03
     -9.6000000000, -1.2800000000E+01,  1.5910262527E+03
     -9.6000000000, -1.2400000000E+01,  1.4937346692E+03
     -9.6000000000, -1.2000000000E+01,  1.3995317074E+03
     -9.6000000000, -1.1600000000E+01,  1.3084173673E+03
     -9.6000000000, -1.1200000000E+01,  1.2203916488E+03
     -9.6000000000, -1.0800000000E+01,  1.1354545521E+03
     -9.6000000000, -1.0400000000E+01,  1.0536060771E+03
     -9.6000000000, -1.0000000000E+01,  9.7484622377E+02
     -9.6000000000, -9.6000000000E+00,  8.9917499214E+02
     -9.6000000000, -9.2000000000E+00,  8.2659238222E+02
     -9.6000000000, -8.8000000000E+00,  7.5709839399E+02
     -9.6000000000, -8.4000000000E+00,  6.9069302746E+02
