t,path0_heun,path0_em,mean_heun,var_heun,mean_em,var_em,analytic_mean,rel_err_heun,rel_err_em
  0.2820,  9.8909848811E-01,  9.8472176496E-01,  1.0297800712E+0
  0.2840,  9.7804618606E-01,  9.7365619562E-01,  1.0293802266E+0
  0.2860,  9.8029283902E-01,  9.7589020149E-01,  1.0299469046E+0
  0.2880,  9.9778396836E-01,  9.9315014290E-01,  1.0305034372E+0
  0.2900,  9.9645837736E-01,  9.9182983048E-01,  1.0306714778E+0
  0.2920,  1.0026230829E+00,  9.9794703675E-01,  1.0311559418E+0
  0.2940,  9.9901383320E-01,  9.9434813052E-01,  1.0312338838E+0
  0.2960,  9.9267615807E-01,  9.8801991734E-01,  1.0315869135E+0
  0.2980,  9.9220653203E-01,  9.8755238350E-01,  1.0320327739E+0
  0.3000,  1.0077135651E+00,  1.0028679166E+00,  1.0324102305E+0
  0.3020,  1.0092868261E+00,  1.0044323922E+00,  1.0326410997E+0
  0.3040,  1.0009063044E+00,  9.9605726220E-01,  1.0326054214E+0
  0.3060,  9.8711129051E-01,  9.8223314905E-01,  1.0328658078E+0
  0.3080,  9.8478601498E-01,  9.7991663299E-01,  1.0335161397E+0
  0.3100,  1.0005367837E+00,  9.9546614891E-01,  1.0335746300E+0
  0.3120,  1.0059870576E+00,  1.0008741116E+00,  1.0339777923E+0
  0.3140,  1.0049305279E+00,  9.9982239923E-01,  1.0348943766E+0
  0.3160,  1.0133004080E+00,  1.0081153421E+00,  1.0349482166E+0
  0.3180,  9.9021597697E-01,  9.8488129660E-01,  1.0351236894E+0
  0.3200,  9.8913891276E-01,  9.8380945171E-01,  1.0351744272E+0
  0.3220,  9.8677260651E-01,  9.8145307312E-01,  1.0359047320E+0
  0.3240,  9.8703402130E-01,  9.8171304424E-01,  1.0367844838E+0
  0.3260,  9.8788756917E-01,  9.8256162398E-01,  1.0368363895E+0
  0.3280,  9.6954755165E-01,  9.6414794133E-01,  1.0366647207E+0
  0.3300,  9.6326161242E-01,  9.5787661378E-01,  1.0370055070E+0
  0.3320,  9.6093494695E-01,  9.5556015427E-01,  1.0378645167E+0
  0.3340,  9.4668421664E-01,  9.4128246607E-01,  1.0380212038E+0
  0.3360,  9.4069797032E-01,  9.3531143847E-01,  1.0379585374E+0
  0.3380,  9.5768261409E-01,  9.5204906451E-01,  1.0377894962E+0
  0.3400,  9.7079420475E-01,  9.6499550046E-01,  1.0383004891E+0
  0.3420,  9.6784090323E-01,  9.6205536047E-01,  1.0382089000E+0
  0.3440,  9.5903566360E-01,  9.5326257545E-01,  1.0388707959E+0
  0.3460,  9.5282660867E-01,  9.4707078809E-01,  1.0392614232E+0
  0.3480,  9.5152771460E-01,  9.4577885918E-01,  1.0392253703E+0
  0.3500,  9.5178027257E-01,  9.4602985796E-01,  1.0396654014E+0
  0.3520,  9.4821382852E-01,  9.4247829487E-01,  1.0400407974E+0
  0.3540,  9.5202629530E-01,  9.4626011336E-01,  1.0399745185E+0
  0.3560,  9.7073410673E-01,  9.6467542474E-01,  1.0400162782E+0
  0.3580,  9.7772900020E-01,  9.7160179502E-01,  1.0402076475E+0
  0.3600,  9.7477850306E-01,  9.6866535061E-01,  1.0403074960E+0
  0.3620,  9.8036251312E-01,  9.7419853826E-01,  1.0408045223E+0
  0.3640,  9.5810626317E-01,  9.5182531403E-01,  1.0415750121E+0
  0.3660,  9.5656923424E-01,  9.5029713446E-01,  1.0414043272E+0
  0.3680,  9.4086240484E-01,  9.3456303776E-01,  1.0414221072E+0
  0.3700,  9.4231970395E-01,  9.3600946047E-01,  1.0415020968E+0
  0.3720,  9.5519855321E-01,  9.4871582188E-01,  1.0423428155E+0
  0.3740,  9.6458471608E-01,  9.5799292435E-01,  1.0424505203E+0
  0.3760,  9.8044156877E-01,  9.7361405440E-01,  1.0423222492E+0
  0.3780,  9.9581750939E-01,  9.8876503472E-01,  1.0421766979E+0
  0.3800,  9.9203628735E-01,  9.8500343646E-01,  1.0425580993E+0
  0.3820,  1.0109880952E+00,  1.0036444992E+00,  1.0428082535E+0
  0.3840,  1.0085670581E+00,  1.0012381633E+00,  1.0433325179E+0
  0.3860,  1.0138971688E+00,  1.0065156334E+00,  1.0438599908E+0
  0.3880,  1.0261722623E+00,  1.0186284743E+00,  1.0433891200E+0
  0.3900,  1.0225183825E+00,  1.0149949751E+00,  1.0436835478E+0
  0.3920,  1.0196929842E+00,  1.0121864797E+00,  1.0439483724E+0
  0.3940,  1.0155195564E+00,  1.0080352622E+00,  1.0446537540E+0
  0.3960,  1.0176511671E+00,  1.0101489471E+00,  1.0444868915E+0
  0.3980,  1.0176773310E+00,  1.0101749178E+00,  1.0447026915E+0
  0.4000,  1.0326161024E+00,  1.0248962912E+00,  1.0447541785E+0
  0.4020,  1.0374012468E+00,  1.0296347083E+00,  1.0440730732E+0
  0.4040,  1.0530024945E+00,  1.0450044419E+00,  1.0436733935E+0
  0.4060,  1.0471727473E+00,  1.0392028701E+00,  1.0437642606E+0
  0.4080,  1.0478305687E+00,  1.0398554800E+00,  1.0449311726E+0
  0.4100,  1.0624819035E+00,  1.0542950479E+00,  1.0448399635E+0
  0.4120,  1.0633479303E+00,  1.0551540517E+00,  1.0447359515E+0
  0.4140,  1.0766676343E+00,  1.0682893588E+00,  1.0448509382E+0
  0.4160,  1.0861359589E+00,  1.0776430545E+00,  1.0446408246E+0
  0.4180,  1.0766107313E+00,  1.0681505001E+00,  1.0445933822E+0
  0.4200,  1.0702250204E+00,  1.0617960682E+00,  1.0446221342E+0
  0.4220,  1.0853715098E+00,  1.0767184075E+00,  1.0451583929E+0
  0.4240,  1.0847978998E+00,  1.0761492201E+00,  1.0454203683E+0
  0.4260,  1.0932094663E+00,  1.0844616211E+00,  1.0452627712E+0
  0.4280,  1.0923066096E+00,  1.0835656189E+00,  1.0461816843E+0
  0.4300,  1.0930450935E+00,  1.0842979457E+00,  1.0464172875E+0
  0.4320,  1.0887651429E+00,  1.0800439007E+00,  1.0466903459E+0
  0.4340,  1.1003102661E+00,  1.0914364593E+00,  1.0474020339E+0
  0.4360,  1.1191367888E+00,  1.1099540621E+00,  1.0474529192E+0
  0.4380,  1.1229069306E+00,  1.1136869920E+00,  1.0476515339E+0
  0.4400,  1.1044362229E+00,  1.0952147477E+00,  1.0474042575E+0
  0.4420,  1.1001224494E+00,  1.0909286049E+00,  1.0483270757E+0
  0.4440,  1.1017556152E+00,  1.0925469219E+00,  1.0488737633E+0
  0.4460,  1.1111924402E+00,  1.1018651350E+00,  1.0492753089E+0
  0.4480,  1.1253796125E+00,  1.1158445421E+00,  1.0495802581E+0
  0.4500,  1.1210834015E+00,  1.1115765696E+00,  1.0497688698E+0
  0.4520,  1.1179265457E+00,  1.1084420647E+00,  1.0501075242E+0
  0.4540,  1.1412501509E+00,  1.1313314588E+00,  1.0493340905E+0
  0.4560,  1.1510823346E+00,  1.1410365628E+00,  1.0501299083E+0
  0.4580,  1.1573988714E+00,  1.1472808876E+00,  1.0504283928E+0
  0.4600,  1.1593402562E+00,  1.1492036896E+00,  1.0502029562E+0
  0.4620,  1.1442423746E+00,  1.1341390756E+00,  1.0509131168E+0
  0.4640,  1.1383920015E+00,  1.1283254591E+00,  1.0511852354E+0
  0.4660,  1.1394551374E+00,  1.1293787024E+00,  1.0513315984E+0
  0.4680,  1.1282300920E+00,  1.1181975744E+00,  1.0518330283E+0
  0.4700,  1.1288293442E+00,  1.1187913402E+00,  1.0520247873E+0
  0.4720,  1.1103399666E+00,  1.1003137934E+00,  1.0526525139E+0
  0.4740,  1.1208453596E+00,  1.1106755359E+00,  1.0529982652E+0
  0.4760,  1.1040903831E+00,  1.0939465979E+00,  1.0538033588E+0
  0.4780,  1.1157183673E+00,  1.1054077123E+00,  1.0548335911E+0
  0.4800,  1.1203538669E+00,  1.1099908728E+00,  1.0545972935E+0
  0.4820,  1.1165378080E+00,  1.1062036507E+00,  1.0557055157E+0
  0.4840,  1.0972568678E+00,  1.0869333191E+00,  1.0560215988E+0
  0.4860,  1.0959856089E+00,  1.0856732904E+00,  1.0562589541E+0
  0.4880,  1.0964957279E+00,  1.0861784921E+00,  1.0567862648E+0
  0.4900,  1.1042073672E+00,  1.0937908949E+00,  1.0566683761E+0
  0.4920,  1.0923489717E+00,  1.0819806036E+00,  1.0564749271E+0
  0.4940,  1.0989664833E+00,  1.0885155680E+00,  1.0567920290E+0
  0.4960,  1.1007968556E+00,  1.0903270267E+00,  1.0569767241E+0
  0.4980,  1.0930014194E+00,  1.0825781989E+00,  1.0569927995E+0
  0.5000,  1.0961921788E+00,  1.0857339307E+00,  1.0575301625E+0
  0.5020,  1.0803397418E+00,  1.0699175317E+00,  1.0580344974E+0
  0.5040,  1.0716524808E+00,  1.0612792059E+00,  1.0591524986E+0
  0.5060,  1.0695520676E+00,  1.0591970817E+00,  1.0594283791E+0
  0.5080,  1.0703236986E+00,  1.0599609666E+00,  1.0603662735E+0
  0.5100,  1.0732247674E+00,  1.0628300646E+00,  1.0604457884E+0
  0.5120,  1.0599446749E+00,  1.0495962054E+00,  1.0602976611E+0
  0.5140,  1.0583490277E+00,  1.0480149457E+00,  1.0601594186E+0
  0.5160,  1.0617839022E+00,  1.0514107792E+00,  1.0604453479E+0
  0.5180,  1.0595943729E+00,  1.0492404005E+00,  1.0605278674E+0
  0.5200,  1.0602853237E+00,  1.0499243767E+00,  1.0611197289E+0
  0.5220,  1.0458573464E+00,  1.0355388356E+00,  1.0609320548E+0
  0.5240,  1.0493066800E+00,  1.0389485243E+00,  1.0623140871E+0
  0.5260,  1.0457714699E+00,  1.0354422954E+00,  1.0629302589E+0
  0.5280,  1.0595811014E+00,  1.0490264218E+00,  1.0636278979E+0
  0.5300,  1.0538190960E+00,  1.0433062171E+00,  1.0637767552E+0
  0.5320,  1.0553767590E+00,  1.0448472028E+00,  1.0640548370E+0
  0.5340,  1.0646244591E+00,  1.0539628736E+00,  1.0638975076E+0
  0.5360,  1.0490802789E+00,  1.0384603475E+00,  1.0639562591E+0
  0.5380,  1.0446267846E+00,  1.0340425392E+00,  1.0640380843E+0
  0.5400,  1.0416339325E+00,  1.0310757549E+00,  1.0634634897E+0
  0.5420,  1.0562922310E+00,  1.0454847930E+00,  1.0645026080E+0
  0.5440,  1.0505080140E+00,  1.0397439956E+00,  1.0643449722E+0
  0.5460,  1.0672101693E+00,  1.0561456469E+00,  1.0635866302E+0
  0.5480,  1.0670412086E+00,  1.0559784247E+00,  1.0641632938E+0
  0.5500,  1.0575600117E+00,  1.0465534658E+00,  1.0645219102E+0
  0.5520,  1.0653518980E+00,  1.0542360596E+00,  1.0656725721E+0
  0.5540,  1.0715321184E+00,  1.0603341591E+00,  1.0659519782E+0
  0.5560,  1.0762778575E+00,  1.0650199495E+00,  1.0663206042E+0
  0.5580,  1.0736128155E+00,  1.0623795108E+00,  1.0660168376E+0
  0.5600,  1.0788664966E+00,  1.0675655642E+00,  1.0660547287E+0
  0.5620,  1.0930115858E+00,  1.0814719126E+00,  1.0662528871E+0
  0.5640,  1.0955418676E+00,  1.0839725893E+00,  1.0663223403E+0
  0.5660,  1.0973662897E+00,  1.0857762443E+00,  1.0667113284E+0
  0.5680,  1.0854567597E+00,  1.0739278521E+00,  1.0673107979E+0
  0.5700,  1.1060199047E+00,  1.0940834496E+00,  1.0678447374E+0
  0.5720,  1.1123962991E+00,  1.1003729502E+00,  1.0677042967E+0
  0.5740,  1.1118969714E+00,  1.0998789085E+00,  1.0677323260E+0
  0.5760,  1.1284920988E+00,  1.1161739576E+00,  1.0681588535E+0
  0.5780,  1.1337084523E+00,  1.1213215019E+00,  1.0684959390E+0
  0.5800,  1.1284609934E+00,  1.1161193097E+00,  1.0684264980E+0
  0.5820,  1.1386038304E+00,  1.1261065334E+00,  1.0684576014E+0
  0.5840,  1.1416356137E+00,  1.1291010583E+00,  1.0687204246E+0
  0.5860,  1.1406367051E+00,  1.1281126847E+00,  1.0692351300E+0
  0.5880,  1.1263959655E+00,  1.1139392700E+00,  1.0688867317E+0
  0.5900,  1.1203334127E+00,  1.1079275403E+00,  1.0694550570E+0
  0.5920,  1.1255680443E+00,  1.1130921694E+00,  1.0687421183E+0
  0.5940,  1.1266291013E+00,  1.1141409714E+00,  1.0688739970E+0
  0.5960,  1.1073659343E+00,  1.0949256257E+00,  1.0692363826E+0
  0.5980,  1.1139507168E+00,  1.1014171904E+00,  1.0695390535E+0
  0.6000,  1.1129805110E+00,  1.1004574826E+00,  1.0696951044E+0
  0.6020,  1.0926153939E+00,  1.0801338374E+00,  1.0700719351E+0
  0.6040,  1.0857558900E+00,  1.0733312725E+00,  1.0698438636E+0
  0.6060,  1.0883455178E+00,  1.0758882208E+00,  1.0700110242E+0
  0.6080,  1.0937403530E+00,  1.0812081536E+00,  1.0706991817E+0
  0.6100,  1.0974796101E+00,  1.0848982688E+00,  1.0706206618E+0
  0.6120,  1.1132902590E+00,  1.1004166789E+00,  1.0709057052E+0
  0.6140,  1.1042083520E+00,  1.0914028737E+00,  1.0713237974E+0
  0.6160,  1.1025971970E+00,  1.0898092397E+00,  1.0722747761E+0
  0.6180,  1.1069415266E+00,  1.0940947575E+00,  1.0720458522E+0
  0.6200,  1.1151268359E+00,  1.1021553782E+00,  1.0720515828E+0
  0.6220,  1.1225840064E+00,  1.1095013243E+00,  1.0724317178E+0
  0.6240,  1.1118699329E+00,  1.0988610930E+00,  1.0732979763E+0
  0.6260,  1.0998118336E+00,  1.0868787432E+00,  1.0731872314E+0
  0.6280,  1.1040833960E+00,  1.0910919089E+00,  1.0735222408E+0
  0.6300,  1.0915318510E+00,  1.0786167364E+00,  1.0732111133E+0
  0.6320,  1.0996672617E+00,  1.0866261506E+00,  1.0731966465E+0
  0.6340,  1.0980595639E+00,  1.0850363558E+00,  1.0731503377E+0
  0.6360,  1.0858306045E+00,  1.0728843858E+00,  1.0737584846E+0
  0.6380,  1.0827013892E+00,  1.0697880115E+00,  1.0744127968E+0
  0.6400,  1.0828372964E+00,  1.0699222893E+00,  1.0750863058E+0
  0.6420,  1.0761404534E+00,  1.0632847306E+00,  1.0750981715E+0
  0.6440,  1.0717641062E+00,  1.0589518356E+00,  1.0753669213E+0
  0.6460,  1.0671897962E+00,  1.0544225224E+00,  1.0758501808E+0
  0.6480,  1.0695957875E+00,  1.0567970560E+00,  1.0760277704E+0
  0.6500,  1.0651941142E+00,  1.0524390672E+00,  1.0762435659E+0
  0.6520,  1.0575559954E+00,  1.0448651572E+00,  1.0771989633E+0
  0.6540,  1.0652100295E+00,  1.0524001725E+00,  1.0772280362E+0
  0.6560,  1.0757657983E+00,  1.0627778344E+00,  1.0769566391E+0
  0.6580,  1.0742733744E+00,  1.0613024047E+00,  1.0772715618E+0
  0.6600,  1.0660080933E+00,  1.0531052642E+00,  1.0770521391E+0
  0.6620,  1.0643401938E+00,  1.0514562617E+00,  1.0773909751E+0
  0.6640,  1.0694917268E+00,  1.0565331781E+00,  1.0779332392E+0
  0.6660,  1.0626576101E+00,  1.0497601576E+00,  1.0771973857E+0
  0.6680,  1.0722345999E+00,  1.0591786601E+00,  1.0775779060E+0
  0.6700,  1.0740448138E+00,  1.0609653252E+00,  1.0786640075E+0
  0.6720,  1.0800614596E+00,  1.0668921472E+00,  1.0790370960E+0
  0.6740,  1.0659225144E+00,  1.0528329660E+00,  1.0799509154E+0
  0.6760,  1.0638335177E+00,  1.0507675963E+00,  1.0801166331E+0
  0.6780,  1.0525903506E+00,  1.0396032063E+00,  1.0807521989E+0
  0.6800,  1.0513386200E+00,  1.0383661839E+00,  1.0806528291E+0
  0.6820,  1.0442007160E+00,  1.0312922585E+00,  1.0816461910E+0
  0.6840,  1.0289298567E+00,  1.0160982517E+00,  1.0816454333E+0
  0.6860,  1.0313334254E+00,  1.0184690801E+00,  1.0828222014E+0
  0.6880,  1.0289124844E+00,  1.0160755241E+00,  1.0834093703E+0
  0.6900,  1.0322608069E+00,  1.0193767094E+00,  1.0841489575E+0
  0.6920,  1.0410787181E+00,  1.0280476821E+00,  1.0843765540E+0
  0.6940,  1.0585867791E+00,  1.0451936159E+00,  1.0854453139E+0
  0.6960,  1.0763620974E+00,  1.0625991162E+00,  1.0852758279E+0
  0.6980,  1.0662042092E+00,  1.0525233423E+00,  1.0854693794E+0
  0.7000,  1.0689079204E+00,  1.0551889857E+00,  1.0857903730E+0
  0.7020,  1.0794993643E+00,  1.0655932003E+00,  1.0859827782E+0
  0.7040,  1.0758411318E+00,  1.0619759538E+00,  1.0869584972E+0
  0.7060,  1.0668421326E+00,  1.0530554660E+00,  1.0877743959E+0
