t x_sym v_sym E_sym x_rk v_rk E_rk
   13.600000,    0.506822,   -0.860973,    0.499071,    0.511713,   -0.859155,    0.499999
   13.700000,    0.418190,   -0.907223,    0.498969,    0.423384,   -0.905949,    0.499999
   13.800000,    0.325377,   -0.944402,    0.498882,    0.330825,   -0.943691,    0.499999
   13.900000,    0.229310,   -0.972136,    0.498816,    0.234961,   -0.972004,    0.499999
   14.000000,    0.130950,   -0.990149,    0.498771,    0.136749,   -0.990605,    0.499999
   14.100000,    0.031280,   -0.998260,    0.498751,    0.037170,   -0.999308,    0.499999
   14.200000,   -0.068702,   -0.996389,    0.498756,   -0.062780,   -0.998026,    0.499999
   14.300000,   -0.167998,   -0.984554,    0.498785,   -0.162103,   -0.986773,    0.499999
   14.400000,   -0.265613,   -0.962874,    0.498838,   -0.259806,   -0.965660,    0.499999
   14.500000,   -0.360572,   -0.931565,    0.498913,   -0.354913,   -0.934898,    0.499999
   14.600000,   -0.451926,   -0.890940,    0.499005,   -0.446474,   -0.894796,    0.499999
   14.700000,   -0.538760,   -0.841405,    0.499113,   -0.533574,   -0.845752,    0.499999
   14.800000,   -0.620207,   -0.783457,    0.499231,   -0.615342,   -0.788259,    0.499999
   14.900000,   -0.695452,   -0.717674,    0.499355,   -0.690963,   -0.722889,    0.499999
   15.000000,   -0.763742,   -0.644714,    0.499479,   -0.759679,   -0.650297,    0.499999
   15.100000,   -0.824395,   -0.565308,    0.499600,   -0.820805,   -0.571207,    0.499999
   15.200000,   -0.876803,   -0.480248,    0.499711,   -0.873730,   -0.486409,    0.499999
   15.300000,   -0.920444,   -0.390385,    0.499809,   -0.917925,   -0.396752,    0.499999
   15.400000,   -0.954880,   -0.296619,    0.499890,   -0.952948,   -0.303130,    0.499999
   15.500000,   -0.979768,   -0.199887,    0.499950,   -0.978450,   -0.206480,    0.499999
   15.600000,   -0.994858,   -0.101155,    0.499987,   -0.994175,   -0.107766,    0.499999
   15.700000,   -0.999999,   -0.001412,    0.500000,   -0.999967,   -0.007976,    0.499999
   15.800000,   -0.995140,    0.098345,    0.499988,   -0.995768,    0.091894,    0.499999
   15.900000,   -0.980330,    0.197118,    0.499951,   -0.981619,    0.190845,    0.499999
   16.000000,   -0.955717,    0.293920,    0.499892,   -0.957662,    0.287890,    0.499999
   16.100000,   -0.921546,    0.387783,    0.499812,   -0.924137,    0.382059,    0.499999
   16.200000,   -0.878160,    0.477769,    0.499714,   -0.881378,    0.472410,    0.499999
   16.300000,   -0.825992,    0.562976,    0.499603,   -0.829812,    0.558040,    0.499999
   16.400000,   -0.765565,    0.642554,    0.499483,   -0.769956,    0.638095,    0.499999
   16.500000,   -0.697481,    0.715707,    0.499358,   -0.702406,    0.711775,    0.499999
   16.600000,   -0.622423,    0.781702,    0.499234,   -0.627838,    0.778343,    0.499999
   16.700000,   -0.541141,    0.839880,    0.499116,   -0.546997,    0.837133,    0.499999
   16.800000,   -0.454447,    0.889659,    0.499008,   -0.460690,    0.887560,    0.499999
   16.900000,   -0.363209,    0.930542,    0.498915,   -0.369781,    0.929118,    0.499999
   17.000000,   -0.268339,    0.962120,    0.498840,   -0.275177,    0.961392,    0.499999
   17.100000,   -0.170785,    0.984076,    0.498786,   -0.177823,    0.984061,    0.499999
   17.200000,   -0.071524,    0.996191,    0.498756,   -0.078692,    0.996898,    0.499999
   17.300000,    0.028453,    0.998345,    0.498751,    0.021224,    0.999774,    0.499999
   17.400000,    0.128145,    0.990515,    0.498771,    0.120929,    0.992660,    0.499999
   17.500000,    0.226556,    0.972780,    0.498814,    0.219426,    0.975628,    0.499999
   17.600000,    0.322701,    0.945317,    0.498880,    0.315730,    0.948848,    0.499999
   17.700000,    0.415619,    0.908401,    0.498966,    0.408879,    0.912587,    0.499999
   17.800000,    0.504381,    0.862401,    0.499068,    0.497943,    0.867208,    0.499999
   17.900000,    0.588100,    0.807777,    0.499182,    0.582031,    0.813165,    0.499999
   18.000000,    0.665937,    0.745075,    0.499304,    0.660305,    0.750996,    0.499999
   18.100000,    0.737115,    0.674923,    0.499429,    0.731980,    0.681324,    0.499999
   18.200000,    0.800921,    0.598021,    0.499552,    0.796342,    0.604844,    0.499999
   18.300000,    0.856719,    0.515139,    0.499667,    0.852748,    0.522321,    0.499999
   18.400000,    0.903949,    0.427105,    0.499771,    0.900632,    0.434579,    0.499999
   18.500000,    0.942140,    0.334801,    0.499860,    0.939518,    0.342495,    0.499999
   18.600000,    0.970909,    0.239148,    0.499928,    0.969017,    0.246988,    0.499999
   18.700000,    0.989970,    0.141104,    0.499975,    0.988834,    0.149014,    0.499999
   18.800000,    0.999130,    0.041650,    0.499998,    0.998770,    0.049551,    0.499999
   18.900000,    0.998299,   -0.058222,    0.499996,    0.998727,   -0.050407,    0.499999
   19.000000,    0.987486,   -0.157511,    0.499969,    0.988706,   -0.149861,    0.499999
   19.100000,    0.966797,   -0.255225,    0.499918,    0.968805,   -0.247819,    0.499999
   19.200000,    0.936441,   -0.350387,    0.499846,    0.939225,   -0.343299,    0.499999
   19.300000,    0.896720,   -0.442045,    0.499755,    0.900260,   -0.435350,    0.499999
   19.400000,    0.848032,   -0.529283,    0.499649,    0.852300,   -0.523051,    0.499999
   19.500000,    0.790863,   -0.611228,    0.499532,    0.795824,   -0.605526,    0.499999
   19.600000,    0.725786,   -0.687060,    0.499408,    0.731396,   -0.681951,    0.499999
   19.700000,    0.653451,   -0.756022,    0.499284,    0.659661,   -0.751562,    0.499999
   19.800000,    0.574582,   -0.817424,    0.499163,    0.581334,   -0.813663,    0.499999
   19.900000,    0.489966,   -0.870651,    0.499050,    0.497199,   -0.867635,    0.499999
   20.000000,    0.400452,   -0.915172,    0.498950,    0.408097,   -0.912937,    0.499999
   20.100000,    0.306932,   -0.950541,    0.498868,    0.314916,   -0.949118,    0.499999
   20.200000,    0.210343,   -0.976405,    0.498805,    0.218589,   -0.975815,    0.499999
   20.300000,    0.111651,   -0.992505,    0.498766,    0.120078,   -0.992763,    0.499999
   20.400000,    0.011842,   -0.998679,    0.498750,    0.020368,   -0.999791,    0.499999
   20.500000,   -0.088085,   -0.994867,    0.498760,   -0.079546,   -0.996830,    0.499999
   20.600000,   -0.187131,   -0.981106,    0.498794,   -0.178666,   -0.983908,    0.499999
   20.700000,   -0.284306,   -0.957534,    0.498851,   -0.276000,   -0.961156,    0.499999
   20.800000,   -0.378638,   -0.924387,    0.498929,   -0.370577,   -0.928800,    0.499999
   20.900000,   -0.469183,   -0.881996,    0.499025,   -0.461451,   -0.887164,    0.499999
   21.000000,   -0.555037,   -0.830785,    0.499135,   -0.547714,   -0.836664,    0.499999
   21.100000,   -0.635340,   -0.771266,    0.499255,   -0.628505,   -0.777804,    0.499999
   21.200000,   -0.709290,   -0.704035,    0.499379,   -0.703015,   -0.711173,    0.499999
   21.300000,   -0.776147,   -0.629763,    0.499503,   -0.770502,   -0.637435,    0.499999
   21.400000,   -0.835243,   -0.549193,    0.499622,   -0.830290,   -0.557329,    0.499999
   21.500000,   -0.885986,   -0.463132,    0.499731,   -0.881782,   -0.471654,    0.499999
   21.600000,   -0.927869,   -0.372439,    0.499826,   -0.924464,   -0.381267,    0.499999
   21.700000,   -0.960474,   -0.278022,    0.499903,   -0.957908,   -0.287069,    0.499998
   21.800000,   -0.983474,   -0.180825,    0.499959,   -0.981782,   -0.190004,    0.499998
   21.900000,   -0.996639,   -0.081819,    0.499992,   -0.995846,   -0.091040,    0.499998
   22.000000,   -0.999837,    0.018005,    0.500000,   -0.999959,    0.008833,    0.499998
   22.100000,   -0.993038,    0.117649,    0.499983,   -0.994082,    0.108618,    0.499998
   22.200000,   -0.976308,    0.216116,    0.499941,   -0.978272,    0.207318,    0.499998
   22.300000,   -0.949815,    0.312422,    0.499878,   -0.952687,    0.303946,    0.499998
   22.400000,   -0.913823,    0.405604,    0.499794,   -0.917584,    0.397538,    0.499998
   22.500000,   -0.868694,    0.494730,    0.499693,   -0.873312,    0.487157,    0.499998
   22.600000,   -0.814877,    0.578908,    0.499580,   -0.820315,    0.571909,    0.499998
   22.700000,   -0.752912,    0.657298,    0.499459,   -0.759121,    0.650947,    0.499998
   22.800000,   -0.683418,    0.729114,    0.499334,   -0.690342,    0.723481,    0.499998
   22.900000,   -0.607089,    0.793640,    0.499211,   -0.614666,    0.788785,    0.499998
   23.000000,   -0.524690,    0.850229,    0.499094,   -0.532848,    0.846209,    0.499998
   23.100000,   -0.437044,    0.898315,    0.498989,   -0.445706,    0.895177,    0.499998
   23.200000,   -0.345027,    0.937419,    0.498899,   -0.354111,    0.935202,    0.499998
   23.300000,   -0.249560,    0.967148,    0.498828,   -0.258978,    0.965882,    0.499998
   23.400000,   -0.151597,    0.987206,    0.498779,   -0.161257,    0.986911,    0.499998
   23.500000,   -0.052119,    0.997392,    0.498753,   -0.061925,    0.998079,    0.499998
   23.600000,    0.047881,    0.997604,    0.498753,    0.038026,    0.999275,    0.499998
   23.700000,    0.147402,    0.987840,    0.498777,    0.137597,    0.990487,    0.499998
   23.800000,    0.245449,    0.968197,    0.498825,    0.235793,    0.971802,    0.499998
   23.900000,    0.341042,    0.938872,    0.498895,    0.331634,    0.943406,    0.499998
   24.000000,    0.433224,    0.900159,    0.498985,    0.424160,    0.905585,    0.499998
   24.100000,    0.521073,    0.852444,    0.499089,    0.512449,    0.858716,    0.499998
   24.200000,    0.603712,    0.796205,    0.499206,    0.595617,    0.803266,    0.499998
   24.300000,    0.680314,    0.732004,    0.499329,    0.672834,    0.739791,    0.499998
   24.400000,    0.750113,    0.660482,    0.499453,    0.743329,    0.668924,    0.499998
   24.500000,    0.812411,    0.582356,    0.499575,    0.806396,    0.591373,    0.499998
   24.600000,    0.866584,    0.498406,    0.499689,    0.861406,    0.507913,    0.499998
   24.700000,    0.912092,    0.409473,    0.499790,    0.907809,    0.419379,    0.499998
   24.800000,    0.948479,    0.316444,    0.499875,    0.945142,    0.326654,    0.499998
   24.900000,    0.975381,    0.220251,    0.499939,    0.973031,    0.230665,    0.499998
   25.000000,    0.992529,    0.121855,    0.499981,    0.991198,    0.132372,    0.499998
   25.100000,    0.999752,    0.022241,    0.499999,    0.999462,    0.032756,    0.499998
   25.200000,    0.996977,   -0.077595,    0.499992,    0.997739,   -0.067187,    0.499998
   25.300000,    0.984233,   -0.176656,    0.499961,    0.986047,   -0.166459,    0.499998
   25.400000,    0.961646,   -0.273950,    0.499906,    0.964502,   -0.264068,    0.499998
   25.500000,    0.929443,   -0.368504,    0.499830,    0.933321,   -0.359038,    0.499998
   25.600000,    0.887945,   -0.459373,    0.499736,    0.892814,   -0.450421,    0.499998
   25.700000,    0.837568,   -0.545649,    0.499627,    0.843387,   -0.537303,    0.499998
   25.800000,    0.778816,   -0.626468,    0.499508,    0.785533,   -0.618817,    0.499998
   25.900000,    0.712275,   -0.701023,    0.499384,    0.719830,   -0.694148,    0.499998
   26.000000,    0.638611,   -0.768567,    0.499260,    0.646935,   -0.762543,    0.499998
   26.100000,    0.558561,   -0.828426,    0.499140,    0.567575,   -0.823319,    0.499998
   26.200000,    0.472926,   -0.880000,    0.499030,    0.482545,   -0.875869,    0.499998
   26.300000,    0.382561,   -0.922774,    0.498933,    0.392694,   -0.919667,    0.499998
   26.400000,    0.288371,   -0.956321,    0.498854,    0.298918,   -0.954277,    0.499998
   26.500000,    0.191297,   -0.980305,    0.498796,    0.202156,   -0.979351,    0.499998
   26.600000,    0.092310,   -0.994485,    0.498761,    0.103374,   -0.994641,    0.499998
   26.700000,   -0.007600,   -0.998720,    0.498750,    0.003560,   -0.999992,    0.499998
   26.800000,   -0.107434,   -0.992969,    0.498764,   -0.096291,   -0.995351,    0.499998
   26.900000,   -0.206194,   -0.977287,    0.498803,   -0.195179,   -0.980766,    0.499998
   27.000000,   -0.302891,   -0.951833,    0.498865,   -0.292117,   -0.956381,    0.499998
   27.100000,   -0.396560,   -0.916860,    0.498947,   -0.386136,   -0.922440,    0.499998
   27.200000,   -0.486263,   -0.872719,    0.499046,   -0.476297,   -0.879282,    0.499998
   27.300000,   -0.571104,   -0.819851,    0.499158,   -0.561699,   -0.827339,    0.499998
   27.400000,   -0.650234,   -0.758784,    0.499279,   -0.641489,   -0.767129,    0.499998
   27.500000,   -0.722861,   -0.690129,    0.499403,   -0.714870,   -0.699255,    0.499998
   27.600000,   -0.788260,   -0.614573,    0.499527,   -0.781107,   -0.624394,    0.499998
   27.700000,   -0.845776,   -0.532872,    0.499644,   -0.839540,   -0.543294,    0.499998
   27.800000,   -0.894834,   -0.445841,    0.499751,   -0.889585,   -0.456766,    0.499998
   27.900000,   -0.934944,   -0.354352,    0.499843,   -0.930741,   -0.365673,    0.499998
   28.000000,   -0.965704,   -0.259320,    0.499916,   -0.962598,   -0.270928,    0.499998
   28.100000,   -0.986808,   -0.161694,    0.499967,   -0.984836,   -0.173475,    0.499998
   28.200000,   -0.998043,   -0.062452,    0.499995,   -0.997235,   -0.074289,    0.499998
   28.300000,   -0.999298,    0.037415,    0.499998,   -0.999669,    0.025640,    0.499998
   28.400000,   -0.990560,    0.136908,    0.499977,   -0.992115,    0.125312,    0.499998
   28.500000,   -0.971916,    0.235032,    0.499931,   -0.974649,    0.223732,    0.499998
   28.600000,   -0.943554,    0.330806,    0.499863,   -0.947444,    0.319917,    0.499998
   28.700000,   -0.905755,    0.423271,    0.499775,   -0.910772,    0.412905,    0.499998
   28.800000,   -0.858899,    0.511504,    0.499672,   -0.865000,    0.501768,    0.499998
   28.900000,   -0.803454,    0.594622,    0.499557,   -0.810586,    0.585617,    0.499998
   29.000000,   -0.739975,    0.671793,    0.499434,   -0.748072,    0.663615,    0.499998
   29.100000,   -0.669096,    0.742247,    0.499310,   -0.678084,    0.734982,    0.499998
   29.200000,   -0.591526,    0.805278,    0.499187,   -0.601321,    0.799005,    0.499998
   29.300000,   -0.508040,    0.860256,    0.499073,   -0.518549,    0.855045,    0.499998
   29.400000,   -0.419475,    0.906632,    0.498970,   -0.430597,    0.902542,    0.499998
   29.500000,   -0.326714,    0.943941,    0.498883,   -0.338342,    0.941021,    0.499998
   29.600000,   -0.230686,    0.971811,    0.498817,   -0.242706,    0.970098,    0.499998
   29.700000,   -0.132352,    0.989963,    0.498772,   -0.144645,    0.989481,    0.499998
   29.800000,   -0.032694,    0.998215,    0.498751,   -0.045140,    0.998979,    0.499998
   29.900000,    0.067291,    0.996485,    0.498756,    0.054817,    0.998494,    0.499998
   30.000000,    0.166603,    0.984791,    0.498785,    0.154227,    0.988033,    0.499998
   30.100000,    0.264249,    0.963248,    0.498837,    0.252095,    0.967700,    0.499998
   30.200000,    0.359253,    0.932073,    0.498911,    0.347444,    0.937698,    0.499998
   30.300000,    0.450664,    0.891577,    0.499004,    0.439322,    0.898327,    0.499998
   30.400000,    0.537568,    0.842165,    0.499111,    0.526810,    0.849981,    0.499998
   30.500000,    0.619097,    0.784332,    0.499229,    0.609035,    0.793141,    0.499998
   30.600000,    0.694435,    0.718656,    0.499353,    0.685174,    0.728377,    0.499998
   30.700000,    0.762828,    0.645792,    0.499477,    0.754467,    0.656335,    0.499998
   30.800000,    0.823593,    0.566471,    0.499598,    0.816222,    0.577735,    0.499998
   30.900000,    0.876122,    0.481486,    0.499709,    0.869821,    0.493362,    0.499998
   31.000000,    0.919890,    0.391685,    0.499808,    0.914730,    0.404060,    0.499998
   31.100000,    0.954459,    0.297967,    0.499889,    0.950499,    0.310721,    0.499998
   31.200000,    0.979484,    0.201270,    0.499949,    0.976771,    0.214277,    0.499998
   31.300000,    0.994714,    0.102560,    0.499987,    0.993283,    0.115693,    0.499998
   31.400000,    0.999996,    0.002825,    0.500000,    0.999871,    0.015952,    0.499998
   31.500000,    0.995279,   -0.096939,    0.499988,    0.996468,   -0.083948,    0.499998
