x,y,u
 0.96250, 0.20000, 6.89505290E-02
 0.97500, 0.20000, 4.60261693E-02
 0.98750, 0.20000, 2.30308406E-02
 1.00000, 0.20000, 7.19829328E-17
 0.00000, 0.21250, 0.00000000E+00
 0.01250, 0.21250, 2.42575907E-02
 0.02500, 0.21250, 4.84777779E-02
 0.03750, 0.21250, 7.26232160E-02
 0.05000, 0.21250, 9.66566742E-02
 0.06250, 0.21250, 1.20541095E-01
 0.07500, 0.21250, 1.44239650E-01
 0.08750, 0.21250, 1.67715798E-01
 0.10000, 0.21250, 1.90933340E-01
 0.11250, 0.21250, 2.13856477E-01
 0.12500, 0.21250, 2.36449863E-01
 0.13750, 0.21250, 2.58678660E-01
 0.15000, 0.21250, 2.80508594E-01
 0.16250, 0.21250, 3.01906004E-01
 0.17500, 0.21250, 3.22837896E-01
 0.18750, 0.21250, 3.43271996E-01
 0.20000, 0.21250, 3.63176795E-01
 0.21250, 0.21250, 3.82521602E-01
 0.22500, 0.21250, 4.01276588E-01
 0.23750, 0.21250, 4.19412835E-01
 0.25000, 0.21250, 4.36902378E-01
 0.26250, 0.21250, 4.53718249E-01
 0.27500, 0.21250, 4.69834519E-01
 0.28750, 0.21250, 4.85226339E-01
 0.30000, 0.21250, 4.99869975E-01
 0.31250, 0.21250, 5.13742847E-01
 0.32500, 0.21250, 5.26823565E-01
 0.33750, 0.21250, 5.39091960E-01
 0.35000, 0.21250, 5.50529113E-01
 0.36250, 0.21250, 5.61117391E-01
 0.37500, 0.21250, 5.70840466E-01
 0.38750, 0.21250, 5.79683347E-01
 0.40000, 0.21250, 5.87632398E-01
 0.41250, 0.21250, 5.94675363E-01
 0.42500, 0.21250, 6.00801381E-01
 0.43750, 0.21250, 6.06001007E-01
 0.45000, 0.21250, 6.10266223E-01
 0.46250, 0.21250, 6.13590453E-01
 0.47500, 0.21250, 6.15968571E-01
 0.48750, 0.21250, 6.17396911E-01
 0.50000, 0.21250, 6.17873269E-01
 0.51250, 0.21250, 6.17396911E-01
 0.52500, 0.21250, 6.15968571E-01
 0.53750, 0.21250, 6.13590453E-01
 0.55000, 0.21250, 6.10266223E-01
 0.56250, 0.21250, 6.06001007E-01
 0.57500, 0.21250, 6.00801381E-01
 0.58750, 0.21250, 5.94675363E-01
 0.60000, 0.21250, 5.87632398E-01
 0.61250, 0.21250, 5.79683347E-01
 0.62500, 0.21250, 5.70840466E-01
 0.63750, 0.21250, 5.61117391E-01
 0.65000, 0.21250, 5.50529113E-01
 0.66250, 0.21250, 5.39091960E-01
 0.67500, 0.21250, 5.26823565E-01
 0.68750, 0.21250, 5.13742847E-01
 0.70000, 0.21250, 4.99869975E-01
 0.71250, 0.21250, 4.85226339E-01
 0.72500, 0.21250, 4.69834519E-01
 0.73750, 0.21250, 4.53718249E-01
 0.75000, 0.21250, 4.36902378E-01
 0.76250, 0.21250, 4.19412835E-01
 0.77500, 0.21250, 4.01276588E-01
 0.78750, 0.21250, 3.82521602E-01
 0.80000, 0.21250, 3.63176795E-01
 0.81250, 0.21250, 3.43271996E-01
 0.82500, 0.21250, 3.22837896E-01
 0.83750, 0.21250, 3.01906004E-01
 0.85000, 0.21250, 2.80508594E-01
 0.86250, 0.21250, 2.58678660E-01
 0.87500, 0.21250, 2.36449863E-01
 0.88750, 0.21250, 2.13856477E-01
 0.90000, 0.21250, 1.90933340E-01
 0.91250, 0.21250, 1.67715798E-01
 0.92500, 0.21250, 1.44239650E-01
 0.93750, 0.21250, 1.20541095E-01
 0.95000, 0.21250, 9.66566742E-02
 0.96250, 0.21250, 7.26232159E-02
 0.97500, 0.21250, 4.84777779E-02
 0.98750, 0.21250, 2.42575907E-02
 1.00000, 0.21250, 7.58171423E-17
 0.00000, 0.22500, 0.00000000E+00
 0.01250, 0.22500, 2.54469373E-02
 0.02500, 0.22500, 5.08546373E-02
 0.03750, 0.22500, 7.61839232E-02
 0.05000, 0.22500, 1.01395739E-01
 0.06250, 0.22500, 1.26451210E-01
 0.07500, 0.22500, 1.51311702E-01
 0.08750, 0.22500, 1.75938883E-01
 0.10000, 0.22500, 2.00294778E-01
 0.11250, 0.22500, 2.24341834E-01
 0.12500, 0.22500, 2.48042970E-01
 0.13750, 0.22500, 2.71361643E-01
 0.15000, 0.22500, 2.94261895E-01
 0.16250, 0.22500, 3.16708417E-01
 0.17500, 0.22500, 3.38666598E-01
 0.18750, 0.22500, 3.60102579E-01
 0.20000, 0.22500, 3.80983308E-01
 0.21250, 0.22500, 4.01276588E-01
 0.22500, 0.22500, 4.20951129E-01
 0.23750, 0.22500, 4.39976594E-01
 0.25000, 0.22500, 4.58323647E-01
 0.26250, 0.22500, 4.75963998E-01
 0.27500, 0.22500, 4.92870447E-01
 0.28750, 0.22500, 5.09016926E-01
 0.30000, 0.22500, 5.24378537E-01
 0.31250, 0.22500, 5.38931595E-01
 0.32500, 0.22500, 5.52653659E-01
 0.33750, 0.22500, 5.65523571E-01
 0.35000, 0.22500, 5.77521487E-01
 0.36250, 0.22500, 5.88628907E-01
 0.37500, 0.22500, 5.98828703E-01
 0.38750, 0.22500, 6.08105149E-01
 0.40000, 0.22500, 6.16443941E-01
 0.41250, 0.22500, 6.23832222E-01
 0.42500, 0.22500, 6.30258598E-01
 0.43750, 0.22500, 6.35713161E-01
 0.45000, 0.22500, 6.40187500E-01
 0.46250, 0.22500, 6.43674717E-01
 0.47500, 0.22500, 6.46169434E-01
 0.48750, 0.22500, 6.47667804E-01
 0.50000, 0.22500, 6.48167518E-01
 0.51250, 0.22500, 6.47667804E-01
 0.52500, 0.22500, 6.46169434E-01
 0.53750, 0.22500, 6.43674717E-01
 0.55000, 0.22500, 6.40187500E-01
 0.56250, 0.22500, 6.35713161E-01
 0.57500, 0.22500, 6.30258598E-01
 0.58750, 0.22500, 6.23832221E-01
 0.60000, 0.22500, 6.16443941E-01
 0.61250, 0.22500, 6.08105149E-01
 0.62500, 0.22500, 5.98828703E-01
 0.63750, 0.22500, 5.88628907E-01
 0.65000, 0.22500, 5.77521487E-01
 0.66250, 0.22500, 5.65523571E-01
 0.67500, 0.22500, 5.52653659E-01
 0.68750, 0.22500, 5.38931595E-01
 0.70000, 0.22500, 5.24378537E-01
 0.71250, 0.22500, 5.09016926E-01
 0.72500, 0.22500, 4.92870447E-01
 0.73750, 0.22500, 4.75963998E-01
 0.75000, 0.22500, 4.58323647E-01
 0.76250, 0.22500, 4.39976594E-01
 0.77500, 0.22500, 4.20951129E-01
 0.78750, 0.22500, 4.01276588E-01
 0.80000, 0.22500, 3.80983308E-01
 0.81250, 0.22500, 3.60102579E-01
 0.82500, 0.22500, 3.38666598E-01
 0.83750, 0.22500, 3.16708417E-01
 0.85000, 0.22500, 2.94261895E-01
 0.86250, 0.22500, 2.71361643E-01
 0.87500, 0.22500, 2.48042970E-01
 0.88750, 0.22500, 2.24341834E-01
 0.90000, 0.22500, 2.00294778E-01
 0.91250, 0.22500, 1.75938883E-01
 0.92500, 0.22500, 1.51311702E-01
 0.93750, 0.22500, 1.26451210E-01
 0.95000, 0.22500, 1.01395739E-01
 0.96250, 0.22500, 7.61839231E-02
 0.97500, 0.22500, 5.08546373E-02
 0.98750, 0.22500, 2.54469373E-02
 1.00000, 0.22500, 7.95344474E-17
 0.00000, 0.23750, 0.00000000E+00
 0.01250, 0.23750, 2.65970467E-02
 0.02500, 0.23750, 5.31530826E-02
 0.03750, 0.23750, 7.96271603E-02
 0.05000, 0.23750, 1.05978459E-01
 0.06250, 0.23750, 1.32166346E-01
 0.07500, 0.23750, 1.58150442E-01
 0.08750, 0.23750, 1.83890682E-01
 0.10000, 0.23750, 2.09347376E-01
 0.11250, 0.23750, 2.34481271E-01
 0.12500, 0.23750, 2.59253613E-01
 0.13750, 0.23750, 2.83626205E-01
 0.15000, 0.23750, 3.07561466E-01
 0.16250, 0.23750, 3.31022489E-01
 0.17500, 0.23750, 3.53973100E-01
 0.18750, 0.23750, 3.76377910E-01
 0.20000, 0.23750, 3.98202372E-01
 0.21250, 0.23750, 4.19412835E-01
 0.22500, 0.23750, 4.39976594E-01
 0.23750, 0.23750, 4.59861941E-01
 0.25000, 0.23750, 4.79038214E-01
 0.26250, 0.23750, 4.97475845E-01
 0.27500, 0.23750, 5.15146404E-01
 0.28750, 0.23750, 5.32022645E-01
 0.30000, 0.23750, 5.48078546E-01
 0.31250, 0.23750, 5.63289349E-01
 0.32500, 0.23750, 5.77631601E-01
 0.33750, 0.23750, 5.91083186E-01
 0.35000, 0.23750, 6.03623364E-01
 0.36250, 0.23750, 6.15232799E-01
 0.37500, 0.23750, 6.25893590E-01
 0.38750, 0.23750, 6.35589297E-01
 0.40000, 0.23750, 6.44304973E-01
 0.41250, 0.23750, 6.52027176E-01
 0.42500, 0.23750, 6.58744001E-01
 0.43750, 0.23750, 6.64445091E-01
 0.45000, 0.23750, 6.69121654E-01
 0.46250, 0.23750, 6.72766480E-01
 0.47500, 0.23750, 6.75373949E-01
 0.48750, 0.23750, 6.76940041E-01
 0.50000, 0.23750, 6.77462340E-01
 0.51250, 0.23750, 6.76940041E-01
 0.52500, 0.23750, 6.75373949E-01
 0.53750, 0.23750, 6.72766480E-01
 0.55000, 0.23750, 6.69121654E-01
 0.56250, 0.23750, 6.64445091E-01
 0.57500, 0.23750, 6.58744001E-01
 0.58750, 0.23750, 6.52027176E-01
 0.60000, 0.23750, 6.44304973E-01
 0.61250, 0.23750, 6.35589297E-01
 0.62500, 0.23750, 6.25893590E-01
 0.63750, 0.23750, 6.15232799E-01
 0.65000, 0.23750, 6.03623364E-01
 0.66250, 0.23750, 5.91083186E-01
 0.67500, 0.23750, 5.77631601E-01
 0.68750, 0.23750, 5.63289349E-01
 0.70000, 0.23750, 5.48078546E-01
 0.71250, 0.23750, 5.32022645E-01
 0.72500, 0.23750, 5.15146404E-01
 0.73750, 0.23750, 4.97475845E-01
 0.75000, 0.23750, 4.79038214E-01
 0.76250, 0.23750, 4.59861941E-01
 0.77500, 0.23750, 4.39976594E-01
 0.78750, 0.23750, 4.19412835E-01
 0.80000, 0.23750, 3.98202372E-01
 0.81250, 0.23750, 3.76377910E-01
 0.82500, 0.23750, 3.53973100E-01
 0.83750, 0.23750, 3.31022489E-01
 0.85000, 0.23750, 3.07561466E-01
 0.86250, 0.23750, 2.83626205E-01
 0.87500, 0.23750, 2.59253613E-01
 0.88750, 0.23750, 2.34481271E-01
 0.90000, 0.23750, 2.09347376E-01
 0.91250, 0.23750, 1.83890683E-01
 0.92500, 0.23750, 1.58150442E-01
 0.93750, 0.23750, 1.32166346E-01
 0.95000, 0.23750, 1.05978459E-01
 0.96250, 0.23750, 7.96271603E-02
 0.97500, 0.23750, 5.31530825E-02
 0.98750, 0.23750, 2.65970466E-02
 1.00000, 0.23750, 8.31291160E-17
 0.00000, 0.25000, 0.00000000E+00
 0.01250, 0.25000, 2.77061452E-02
 0.02500, 0.25000, 5.53695696E-02
 0.03750, 0.25000, 8.29476181E-02
 0.05000, 0.25000, 1.10397767E-01
 0.06250, 0.25000, 1.37677691E-01
 0.07500, 0.25000, 1.64745326E-01
 0.08750, 0.25000, 1.91558936E-01
 0.10000, 0.25000, 2.18077175E-01
 0.11250, 0.25000, 2.44259156E-01
 0.12500, 0.25000, 2.70064506E-01
 0.13750, 0.25000, 2.95453437E-01
 0.15000, 0.25000, 3.20386799E-01
 0.16250, 0.25000, 3.44826149E-01
 0.17500, 0.25000, 3.68733802E-01
 0.18750, 0.25000, 3.92072893E-01
 0.20000, 0.25000, 4.14807437E-01
 0.21250, 0.25000, 4.36902378E-01
 0.22500, 0.25000, 4.58323647E-01
 0.23750, 0.25000, 4.79038214E-01
 0.25000, 0.25000, 4.99014139E-01
 0.26250, 0.25000, 5.18220621E-01
 0.27500, 0.25000, 5.36628043E-01
 0.28750, 0.25000, 5.54208025E-01
 0.30000, 0.25000, 5.70933457E-01
 0.31250, 0.25000, 5.86778552E-01
 0.32500, 0.25000, 6.01718876E-01
 0.33750, 0.25000, 6.15731394E-01
 0.35000, 0.25000, 6.28794498E-01
 0.36250, 0.25000, 6.40888047E-01
 0.37500, 0.25000, 6.51993393E-01
 0.38750, 0.25000, 6.62093413E-01
 0.40000, 0.25000, 6.71172532E-01
 0.41250, 0.25000, 6.79216752E-01
 0.42500, 0.25000, 6.86213669E-01
 0.43750, 0.25000, 6.92152495E-01
 0.45000, 0.25000, 6.97024071E-01
 0.46250, 0.25000, 7.00820887E-01
 0.47500, 0.25000, 7.03537087E-01
 0.48750, 0.25000, 7.05168485E-01
 0.50000, 0.25000, 7.05712564E-01
 0.51250, 0.25000, 7.05168485E-01
 0.52500, 0.25000, 7.03537087E-01
 0.53750, 0.25000, 7.00820887E-01
 0.55000, 0.25000, 6.97024071E-01
 0.56250, 0.25000, 6.92152495E-01
 0.57500, 0.25000, 6.86213669E-01
 0.58750, 0.25000, 6.79216752E-01
 0.60000, 0.25000, 6.71172532E-01
 0.61250, 0.25000, 6.62093413E-01
 0.62500, 0.25000, 6.51993393E-01
 0.63750, 0.25000, 6.40888047E-01
 0.65000, 0.25000, 6.28794498E-01
 0.66250, 0.25000, 6.15731394E-01
 0.67500, 0.25000, 6.01718876E-01
 0.68750, 0.25000, 5.86778552E-01
 0.70000, 0.25000, 5.70933457E-01
 0.71250, 0.25000, 5.54208025E-01
 0.72500, 0.25000, 5.36628043E-01
 0.73750, 0.25000, 5.18220621E-01
 0.75000, 0.25000, 4.99014139E-01
 0.76250, 0.25000, 4.79038214E-01
 0.77500, 0.25000, 4.58323647E-01
 0.78750, 0.25000, 4.36902378E-01
 0.80000, 0.25000, 4.14807437E-01
 0.81250, 0.25000, 3.92072893E-01
 0.82500, 0.25000, 3.68733802E-01
 0.83750, 0.25000, 3.44826149E-01
 0.85000, 0.25000, 3.20386799E-01
 0.86250, 0.25000, 2.95453437E-01
 0.87500, 0.25000, 2.70064506E-01
 0.88750, 0.25000, 2.44259156E-01
 0.90000, 0.25000, 2.18077175E-01
 0.91250, 0.25000, 1.91558936E-01
 0.92500, 0.25000, 1.64745326E-01
 0.93750, 0.25000, 1.37677691E-01
 0.95000, 0.25000, 1.10397767E-01
 0.96250, 0.25000, 8.29476181E-02
 0.97500, 0.25000, 5.53695696E-02
 0.98750, 0.25000, 2.77061452E-02
 1.00000, 0.25000, 8.65956056E-17
 0.00000, 0.26250, 0.00000000E+00
 0.01250, 0.26250, 2.87725230E-02
 0.02500, 0.26250, 5.75006808E-02
 0.03750, 0.26250, 8.61401767E-02
 0.05000, 0.26250, 1.14646851E-01
 0.06250, 0.26250, 1.42976748E-01
 0.07500, 0.26250, 1.71086185E-01
 0.08750, 0.26250, 1.98931819E-01
 0.10000, 0.26250, 2.26470715E-01
 0.11250, 0.26250, 2.53660410E-01
 0.12500, 0.26250, 2.80458979E-01
 0.13750, 0.26250, 3.06825100E-01
 0.15000, 0.26250, 3.32718120E-01
 0.16250, 0.26250, 3.58098112E-01
 0.17500, 0.26250, 3.82925942E-01
 0.18750, 0.26250, 4.07163329E-01
 0.20000, 0.26250, 4.30772899E-01
 0.21250, 0.26250, 4.53718249E-01
 0.22500, 0.26250, 4.75963998E-01
 0.23750, 0.26250, 4.97475845E-01
 0.25000, 0.26250, 5.18220621E-01
 0.26250, 0.26250, 5.38166337E-01
 0.27500, 0.26250, 5.57282241E-01
 0.28750, 0.26250, 5.75538855E-01
 0.30000, 0.26250, 5.92908030E-01
 0.31250, 0.26250, 6.09362984E-01
 0.32500, 0.26250, 6.24878345E-01
 0.33750, 0.26250, 6.39430188E-01
 0.35000, 0.26250, 6.52996077E-01
 0.36250, 0.26250, 6.65555093E-01
 0.37500, 0.26250, 6.77087871E-01
 0.38750, 0.26250, 6.87576628E-01
 0.40000, 0.26250, 6.97005192E-01
 0.41250, 0.26250, 7.05359025E-01
 0.42500, 0.26250, 7.12625246E-01
 0.43750, 0.26250, 7.18792649E-01
 0.45000, 0.26250, 7.23851727E-01
 0.46250, 0.26250, 7.27794678E-01
 0.47500, 0.26250, 7.30615422E-01
 0.48750, 0.26250, 7.32309610E-01
 0.50000, 0.26250, 7.32874630E-01
 0.51250, 0.26250, 7.32309610E-01
 0.52500, 0.26250, 7.30615422E-01
 0.53750, 0.26250, 7.27794678E-01
 0.55000, 0.26250, 7.23851727E-01
 0.56250, 0.26250, 7.18792649E-01
 0.57500, 0.26250, 7.12625246E-01
 0.58750, 0.26250, 7.05359025E-01
 0.60000, 0.26250, 6.97005192E-01
 0.61250, 0.26250, 6.87576628E-01
 0.62500, 0.26250, 6.77087871E-01
 0.63750, 0.26250, 6.65555092E-01
 0.65000, 0.26250, 6.52996077E-01
 0.66250, 0.26250, 6.39430188E-01
 0.67500, 0.26250, 6.24878345E-01
 0.68750, 0.26250, 6.09362984E-01
 0.70000, 0.26250, 5.92908030E-01
 0.71250, 0.26250, 5.75538855E-01
 0.72500, 0.26250, 5.57282241E-01
 0.73750, 0.26250, 5.38166337E-01
 0.75000, 0.26250, 5.18220621E-01
 0.76250, 0.26250, 4.97475845E-01
 0.77500, 0.26250, 4.75963998E-01
 0.78750, 0.26250, 4.53718249E-01
 0.80000, 0.26250, 4.30772899E-01
 0.81250, 0.26250, 4.07163329E-01
 0.82500, 0.26250, 3.82925942E-01
 0.83750, 0.26250, 3.58098112E-01
 0.85000, 0.26250, 3.32718120E-01
 0.86250, 0.26250, 3.06825100E-01
 0.87500, 0.26250, 2.80458979E-01
 0.88750, 0.26250, 2.53660410E-01
 0.90000, 0.26250, 2.26470715E-01
 0.91250, 0.26250, 1.98931820E-01
 0.92500, 0.26250, 1.71086184E-01
 0.93750, 0.26250, 1.42976748E-01
 0.95000, 0.26250, 1.14646851E-01
 0.96250, 0.26250, 8.61401767E-02
 0.97500, 0.26250, 5.75006807E-02
 0.98750, 0.26250, 2.87725229E-02
 1.00000, 0.26250, 8.99285711E-17
 0.00000, 0.27500, 0.00000000E+00
 0.01250, 0.27500, 2.97945355E-02
 0.02500, 0.27500, 5.95431301E-02
 0.03750, 0.27500, 8.91999134E-02
 0.05000, 0.27500, 1.18719157E-01
 0.06250, 0.27500, 1.48055344E-01
 0.07500, 0.27500, 1.77163241E-01
 0.08750, 0.27500, 2.05997964E-01
 0.10000, 0.27500, 2.34515054E-01
 0.11250, 0.27500, 2.62670539E-01
 0.12500, 0.27500, 2.90421004E-01
 0.13750, 0.27500, 3.17723662E-01
 0.15000, 0.27500, 3.44536412E-01
 0.16250, 0.27500, 3.70817913E-01
 0.17500, 0.27500, 3.96527639E-01
 0.18750, 0.27500, 4.21625948E-01
 0.20000, 0.27500, 4.46074141E-01
 0.21250, 0.27500, 4.69834519E-01
 0.22500, 0.27500, 4.92870447E-01
 0.23750, 0.27500, 5.15146404E-01
 0.25000, 0.27500, 5.36628043E-01
 0.26250, 0.27500, 5.57282241E-01
 0.27500, 0.27500, 5.77077149E-01
 0.28750, 0.27500, 5.95982247E-01
 0.30000, 0.27500, 6.13968383E-01
 0.31250, 0.27500, 6.31007824E-01
 0.32500, 0.27500, 6.47074297E-01
 0.33750, 0.27500, 6.62143028E-01
 0.35000, 0.27500, 6.76190783E-01
 0.36250, 0.27500, 6.89195900E-01
 0.37500, 0.27500, 7.01138327E-01
 0.38750, 0.27500, 7.11999650E-01
 0.40000, 0.27500, 7.21763121E-01
 0.41250, 0.27500, 7.30413686E-01
 0.42500, 0.27500, 7.37938006E-01
 0.43750, 0.27500, 7.44324478E-01
 0.45000, 0.27500, 7.49563257E-01
 0.46250, 0.27500, 7.53646263E-01
 0.47500, 0.27500, 7.56567201E-01
 0.48750, 0.27500, 7.58321567E-01
 0.50000, 0.27500, 7.58906657E-01
 0.51250, 0.27500, 7.58321567E-01
 0.52500, 0.27500, 7.56567201E-01
 0.53750, 0.27500, 7.53646263E-01
 0.55000, 0.27500, 7.49563257E-01
 0.56250, 0.27500, 7.44324478E-01
 0.57500, 0.27500, 7.37938006E-01
 0.58750, 0.27500, 7.30413686E-01
 0.60000, 0.27500, 7.21763121E-01
 0.61250, 0.27500, 7.11999650E-01
 0.62500, 0.27500, 7.01138327E-01
 0.63750, 0.27500, 6.89195900E-01
 0.65000, 0.27500, 6.76190782E-01
 0.66250, 0.27500, 6.62143028E-01
 0.67500, 0.27500, 6.47074297E-01
 0.68750, 0.27500, 6.31007824E-01
 0.70000, 0.27500, 6.13968383E-01
 0.71250, 0.27500, 5.95982247E-01
 0.72500, 0.27500, 5.77077149E-01
 0.73750, 0.27500, 5.57282241E-01
 0.75000, 0.27500, 5.36628043E-01
 0.76250, 0.27500, 5.15146404E-01
 0.77500, 0.27500, 4.92870447E-01
 0.78750, 0.27500, 4.69834519E-01
 0.80000, 0.27500, 4.46074141E-01
 0.81250, 0.27500, 4.21625948E-01
 0.82500, 0.27500, 3.96527639E-01
 0.83750, 0.27500, 3.70817913E-01
 0.85000, 0.27500, 3.44536412E-01
 0.86250, 0.27500, 3.17723662E-01
 0.87500, 0.27500, 2.90421004E-01
 0.88750, 0.27500, 2.62670539E-01
 0.90000, 0.27500, 2.34515054E-01
 0.91250, 0.27500, 2.05997965E-01
 0.92500, 0.27500, 1.77163240E-01
 0.93750, 0.27500, 1.48055344E-01
 0.95000, 0.27500, 1.18719157E-01
 0.96250, 0.27500, 8.91999133E-02
 0.97500, 0.27500, 5.95431300E-02
 0.98750, 0.27500, 2.97945355E-02
 1.00000, 0.27500, 9.31228732E-17
 0.00000, 0.28750, 0.00000000E+00
 0.01250, 0.28750, 3.07706071E-02
 0.02500, 0.28750, 6.14937682E-02
 0.03750, 0.28750, 9.21221103E-02
 0.05000, 0.28750, 1.22608407E-01
 0.06250, 0.28750, 1.52905650E-01
 0.07500, 0.28750, 1.82967124E-01
 0.08750, 0.28750, 2.12746476E-01
 0.10000, 0.28750, 2.42197788E-01
 0.11250, 0.28750, 2.71275648E-01
 0.12500, 0.28750, 2.99935222E-01
 0.13750, 0.28750, 3.28132316E-01
 0.15000, 0.28750, 3.55823455E-01
 0.16250, 0.28750, 3.82965940E-01
 0.17500, 0.28750, 4.09517919E-01
 0.18750, 0.28750, 4.35438451E-01
 0.20000, 0.28750, 4.60687568E-01
 0.21250, 0.28750, 4.85226339E-01
 0.22500, 0.28750, 5.09016926E-01
 0.23750, 0.28750, 5.32022645E-01
 0.25000, 0.28750, 5.54208025E-01
 0.26250, 0.28750, 5.75538855E-01
 0.27500, 0.28750, 5.95982247E-01
 0.28750, 0.28750, 6.15506677E-01
 0.30000, 0.28750, 6.34082040E-01
 0.31250, 0.28750, 6.51679695E-01
 0.32500, 0.28750, 6.68272507E-01
 0.33750, 0.28750, 6.83834891E-01
 0.35000, 0.28750, 6.98342851E-01
 0.36250, 0.28750, 7.11774017E-01
 0.37500, 0.28750, 7.24107680E-01
 0.38750, 0.28750, 7.35324820E-01
 0.40000, 0.28750, 7.45408144E-01
 0.41250, 0.28750, 7.54342101E-01
 0.42500, 0.28750, 7.62112918E-01
 0.43750, 0.28750, 7.68708613E-01
 0.45000, 0.28750, 7.74119014E-01
 0.46250, 0.28750, 7.78335780E-01
 0.47500, 0.28750, 7.81352408E-01
 0.48750, 0.28750, 7.83164248E-01
 0.50000, 0.28750, 7.83768505E-01
 0.51250, 0.28750, 7.83164248E-01
 0.52500, 0.28750, 7.81352408E-01
 0.53750, 0.28750, 7.78335780E-01
 0.55000, 0.28750, 7.74119014E-01
 0.56250, 0.28750, 7.68708613E-01
 0.57500, 0.28750, 7.62112918E-01
 0.58750, 0.28750, 7.54342101E-01
 0.60000, 0.28750, 7.45408144E-01
 0.61250, 0.28750, 7.35324820E-01
 0.62500, 0.28750, 7.24107680E-01
 0.63750, 0.28750, 7.11774017E-01
 0.65000, 0.28750, 6.98342851E-01
 0.66250, 0.28750, 6.83834891E-01
 0.67500, 0.28750, 6.68272507E-01
 0.68750, 0.28750, 6.51679695E-01
 0.70000, 0.28750, 6.34082040E-01
 0.71250, 0.28750, 6.15506677E-01
 0.72500, 0.28750, 5.95982247E-01
 0.73750, 0.28750, 5.75538855E-01
 0.75000, 0.28750, 5.54208025E-01
 0.76250, 0.28750, 5.32022645E-01
 0.77500, 0.28750, 5.09016926E-01
 0.78750, 0.28750, 4.85226339E-01
 0.80000, 0.28750, 4.60687568E-01
 0.81250, 0.28750, 4.35438451E-01
 0.82500, 0.28750, 4.09517919E-01
 0.83750, 0.28750, 3.82965940E-01
 0.85000, 0.28750, 3.55823455E-01
 0.86250, 0.28750, 3.28132316E-01
 0.87500, 0.28750, 2.99935222E-01
 0.88750, 0.28750, 2.71275648E-01
 0.90000, 0.28750, 2.42197788E-01
 0.91250, 0.28750, 2.12746476E-01
 0.92500, 0.28750, 1.82967123E-01
 0.93750, 0.28750, 1.52905650E-01
 0.95000, 0.28750, 1.22608407E-01
 0.96250, 0.28750, 9.21221102E-02
 0.97500, 0.28750, 6.14937681E-02
 0.98750, 0.28750, 3.07706071E-02
 1.00000, 0.28750, 9.61735866E-17
 0.00000, 0.30000, 0.00000000E+00
 0.01250, 0.30000, 3.16992326E-02
 0.02500, 0.30000, 6.33495873E-02
 0.03750, 0.30000, 9.49022615E-02
 0.05000, 0.30000, 1.26308603E-01
 0.06250, 0.30000, 1.57520186E-01
 0.07500, 0.30000, 1.88488885E-01
 0.08750, 0.30000, 2.19166947E-01
 0.10000, 0.30000, 2.49507070E-01
 0.11250, 0.30000, 2.79462470E-01
 0.12500, 0.30000, 3.08986960E-01
 0.13750, 0.30000, 3.38035015E-01
 0.15000, 0.30000, 3.66561844E-01
 0.16250, 0.30000, 3.94523461E-01
 0.17500, 0.30000, 4.21876752E-01
 0.18750, 0.30000, 4.48579539E-01
 0.20000, 0.30000, 4.74590649E-01
 0.21250, 0.30000, 4.99869975E-01
 0.22500, 0.30000, 5.24378537E-01
 0.23750, 0.30000, 5.48078546E-01
 0.25000, 0.30000, 5.70933457E-01
 0.26250, 0.30000, 5.92908030E-01
 0.27500, 0.30000, 6.13968383E-01
 0.28750, 0.30000, 6.34082040E-01
 0.30000, 0.30000, 6.53217989E-01
 0.31250, 0.30000, 6.71346723E-01
 0.32500, 0.30000, 6.88440289E-01
 0.33750, 0.30000, 7.04472330E-01
 0.35000, 0.30000, 7.19418126E-01
 0.36250, 0.30000, 7.33254631E-01
 0.37500, 0.30000, 7.45960510E-01
 0.38750, 0.30000, 7.57516173E-01
 0.40000, 0.30000, 7.67903801E-01
 0.41250, 0.30000, 7.77107376E-01
 0.42500, 0.30000, 7.85112709E-01
 0.43750, 0.30000, 7.91907454E-01
 0.45000, 0.30000, 7.97481136E-01
 0.46250, 0.30000, 8.01825159E-01
 0.47500, 0.30000, 8.04932826E-01
 0.48750, 0.30000, 8.06799345E-01
 0.50000, 0.30000, 8.07421838E-01
 0.51250, 0.30000, 8.06799345E-01
 0.52500, 0.30000, 8.04932826E-01
 0.53750, 0.30000, 8.01825159E-01
 0.55000, 0.30000, 7.97481136E-01
 0.56250, 0.30000, 7.91907454E-01
 0.57500, 0.30000, 7.85112709E-01
 0.58750, 0.30000, 7.77107376E-01
 0.60000, 0.30000, 7.67903801E-01
 0.61250, 0.30000, 7.57516173E-01
 0.62500, 0.30000, 7.45960510E-01
 0.63750, 0.30000, 7.33254631E-01
 0.65000, 0.30000, 7.19418126E-01
 0.66250, 0.30000, 7.04472330E-01
 0.67500, 0.30000, 6.88440289E-01
 0.68750, 0.30000, 6.71346723E-01
 0.70000, 0.30000, 6.53217989E-01
 0.71250, 0.30000, 6.34082040E-01
 0.72500, 0.30000, 6.13968383E-01
 0.73750, 0.30000, 5.92908030E-01
 0.75000, 0.30000, 5.70933457E-01
 0.76250, 0.30000, 5.48078546E-01
 0.77500, 0.30000, 5.24378537E-01
 0.78750, 0.30000, 4.99869975E-01
 0.80000, 0.30000, 4.74590649E-01
