x,y,u_numeric,u_exact,abs_error
  0.0750,  0.3750, -2.1578559702E-01,  2.1567539363E-01,  4.3146099064E-01
  0.1000,  0.3750, -2.8564035506E-01,  2.8549447630E-01,  5.7113483137E-01
  0.1250,  0.3750, -3.5373404534E-01,  3.5355339059E-01,  7.0728743593E-01
  0.1500,  0.3750, -4.1964684759E-01,  4.1943253066E-01,  8.3907937825E-01
  0.1750,  0.3750, -4.8297238748E-01,  4.8272572971E-01,  9.6569811719E-01
  0.2000,  0.3750, -5.4332024200E-01,  5.4304276410E-01,  1.0863630061E+00
  0.2250,  0.3750, -6.0031834656E-01,  6.0001175928E-01,  1.2003301058E+00
  0.2500,  0.3750, -6.5361528888E-01,  6.5328148244E-01,  1.3068967713E+00
  0.2750,  0.3750, -7.0288247559E-01,  7.0252350802E-01,  1.4054059836E+00
  0.3000,  0.3750, -7.4781615812E-01,  7.4743424256E-01,  1.4952504007E+00
  0.3250,  0.3750, -7.8813930535E-01,  7.8773679644E-01,  1.5758761018E+00
  0.3500,  0.3750, -8.2360331168E-01,  8.2318269103E-01,  1.6467860027E+00
  0.3750,  0.3750, -8.5398952972E-01,  8.5355339059E-01,  1.7075429203E+00
  0.4000,  0.3750, -8.7911061833E-01,  8.7866164967E-01,  1.7577722680E+00
  0.4250,  0.3750, -8.9881169765E-01,  8.9835266749E-01,  1.7971643651E+00
  0.4500,  0.3750, -9.1297130396E-01,  9.1250504238E-01,  1.8254763463E+00
  0.4750,  0.3750, -9.2150213859E-01,  9.2103152024E-01,  1.8425336588E+00
  0.5000,  0.3750, -9.2435160610E-01,  9.2387953251E-01,  1.8482311386E+00
  0.5250,  0.3750, -9.2150213859E-01,  9.2103152024E-01,  1.8425336588E+00
  0.5500,  0.3750, -9.1297130396E-01,  9.1250504238E-01,  1.8254763463E+00
  0.5750,  0.3750, -8.9881169765E-01,  8.9835266749E-01,  1.7971643651E+00
  0.6000,  0.3750, -8.7911061833E-01,  8.7866164967E-01,  1.7577722680E+00
  0.6250,  0.3750, -8.5398952972E-01,  8.5355339059E-01,  1.7075429203E+00
  0.6500,  0.3750, -8.2360331168E-01,  8.2318269103E-01,  1.6467860027E+00
  0.6750,  0.3750, -7.8813930535E-01,  7.8773679644E-01,  1.5758761018E+00
  0.7000,  0.3750, -7.4781615812E-01,  7.4743424256E-01,  1.4952504007E+00
  0.7250,  0.3750, -7.0288247559E-01,  7.0252350802E-01,  1.4054059836E+00
  0.7500,  0.3750, -6.5361528888E-01,  6.5328148244E-01,  1.3068967713E+00
  0.7750,  0.3750, -6.0031834656E-01,  6.0001175928E-01,  1.2003301058E+00
  0.8000,  0.3750, -5.4332024200E-01,  5.4304276410E-01,  1.0863630061E+00
  0.8250,  0.3750, -4.8297238748E-01,  4.8272572971E-01,  9.6569811719E-01
  0.8500,  0.3750, -4.1964684759E-01,  4.1943253066E-01,  8.3907937825E-01
  0.8750,  0.3750, -3.5373404534E-01,  3.5355339059E-01,  7.0728743593E-01
  0.9000,  0.3750, -2.8564035506E-01,  2.8549447630E-01,  5.7113483137E-01
  0.9250,  0.3750, -2.1578559702E-01,  2.1567539363E-01,  4.3146099064E-01
  0.9500,  0.3750, -1.4460044901E-01,  1.4452660043E-01,  2.8912704944E-01
  0.9750,  0.3750, -7.2523791150E-02,  7.2486752682E-02,  1.4501054383E-01
  1.0000,  0.3750,  0.0000000000E+00,  1.1314261123E-16,  1.1314261123E-16
  0.0000,  0.4000,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.4000, -7.4657162251E-02,  7.4619034255E-02,  1.4927619651E-01
  0.0500,  0.4000, -1.4885403827E-01,  1.4877801735E-01,  2.9763205562E-01
  0.0750,  0.4000, -2.2213317965E-01,  2.2201973449E-01,  4.4415291414E-01
  0.1000,  0.4000, -2.9404279610E-01,  2.9389262615E-01,  5.8793542225E-01
  0.1250,  0.4000, -3.6413954094E-01,  3.6395357203E-01,  7.2809311297E-01
  0.1500,  0.4000, -4.3199124442E-01,  4.3177062311E-01,  8.6376186753E-01
  0.1750,  0.4000, -4.9717957823E-01,  4.9692566473E-01,  9.9410524295E-01
  0.2000,  0.4000, -5.5930263460E-01,  5.5901699437E-01,  1.1183196290E+00
  0.2250,  0.4000, -6.1797740425E-01,  6.1766179836E-01,  1.2356392026E+00
  0.2500,  0.4000, -6.7284213771E-01,  6.7249851196E-01,  1.3453406497E+00
  0.2750,  0.4000, -7.2355857564E-01,  7.2318904861E-01,  1.4467476242E+00
  0.3000,  0.4000, -7.6981403434E-01,  7.6942088429E-01,  1.5392349186E+00
  0.3250,  0.4000, -8.1132333353E-01,  8.1090898436E-01,  1.6222323179E+00
  0.3500,  0.4000, -8.4783055458E-01,  8.4739756089E-01,  1.6952281155E+00
  0.3750,  0.4000, -8.7911061833E-01,  8.7866164967E-01,  1.7577722680E+00
  0.4000,  0.4000, -9.0497067279E-01,  9.0450849719E-01,  1.8094791700E+00
  0.4250,  0.4000, -9.2525128211E-01,  9.2477874904E-01,  1.8500300312E+00
  0.4500,  0.4000, -9.3982740960E-01,  9.3934743239E-01,  1.8791748420E+00
  0.4750,  0.4000, -9.4860918858E-01,  9.4812472645E-01,  1.8967339150E+00
  0.5000,  0.4000, -9.5154247648E-01,  9.5105651630E-01,  1.9025989928E+00
  0.5250,  0.4000, -9.4860918858E-01,  9.4812472645E-01,  1.8967339150E+00
  0.5500,  0.4000, -9.3982740960E-01,  9.3934743239E-01,  1.8791748420E+00
  0.5750,  0.4000, -9.2525128211E-01,  9.2477874904E-01,  1.8500300312E+00
  0.6000,  0.4000, -9.0497067279E-01,  9.0450849719E-01,  1.8094791700E+00
  0.6250,  0.4000, -8.7911061833E-01,  8.7866164967E-01,  1.7577722680E+00
  0.6500,  0.4000, -8.4783055458E-01,  8.4739756089E-01,  1.6952281155E+00
  0.6750,  0.4000, -8.1132333353E-01,  8.1090898436E-01,  1.6222323179E+00
  0.7000,  0.4000, -7.6981403434E-01,  7.6942088429E-01,  1.5392349186E+00
  0.7250,  0.4000, -7.2355857564E-01,  7.2318904861E-01,  1.4467476242E+00
  0.7500,  0.4000, -6.7284213771E-01,  6.7249851196E-01,  1.3453406497E+00
  0.7750,  0.4000, -6.1797740425E-01,  6.1766179836E-01,  1.2356392026E+00
  0.8000,  0.4000, -5.5930263460E-01,  5.5901699437E-01,  1.1183196290E+00
  0.8250,  0.4000, -4.9717957823E-01,  4.9692566473E-01,  9.9410524295E-01
  0.8500,  0.4000, -4.3199124442E-01,  4.3177062311E-01,  8.6376186753E-01
  0.8750,  0.4000, -3.6413954094E-01,  3.6395357203E-01,  7.2809311297E-01
  0.9000,  0.4000, -2.9404279610E-01,  2.9389262615E-01,  5.8793542225E-01
  0.9250,  0.4000, -2.2213317965E-01,  2.2201973449E-01,  4.4415291414E-01
  0.9500,  0.4000, -1.4885403827E-01,  1.4877801735E-01,  2.9763205562E-01
  0.9750,  0.4000, -7.4657162251E-02,  7.4619034255E-02,  1.4927619651E-01
  1.0000,  0.4000,  0.0000000000E+00,  1.1647083185E-16,  1.1647083185E-16
  0.0000,  0.4250,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.4250, -7.6330247121E-02,  7.6291264667E-02,  1.5262151179E-01
  0.0500,  0.4250, -1.5218989289E-01,  1.5211216832E-01,  3.0430206121E-01
  0.0750,  0.4250, -2.2711123735E-01,  2.2699524987E-01,  4.5410648722E-01
  0.1000,  0.4250, -3.0063236552E-01,  3.0047883022E-01,  6.0111119574E-01
  0.1250,  0.4250, -3.7229999519E-01,  3.7210985867E-01,  7.4440985385E-01
  0.1500,  0.4250, -4.4167227158E-01,  4.4144670609E-01,  8.8311897767E-01
  0.1750,  0.4250, -5.0832149154E-01,  5.0806188778E-01,  1.0163833793E+00
  0.2000,  0.4250, -5.7183674048E-01,  5.7154469898E-01,  1.1433814395E+00
  0.2250,  0.4250, -6.3182642575E-01,  6.3150374706E-01,  1.2633301728E+00
  0.2500,  0.4250, -6.8792069101E-01,  6.8756936454E-01,  1.3754900555E+00
  0.2750,  0.4250, -7.3977369645E-01,  7.3939588824E-01,  1.4791695847E+00
  0.3000,  0.4250, -7.8706575105E-01,  7.8666379042E-01,  1.5737295415E+00
  0.3250,  0.4250, -8.2950528358E-01,  8.2908164874E-01,  1.6585869323E+00
  0.3500,  0.4250, -8.6683064019E-01,  8.6638794300E-01,  1.7332185832E+00
  0.3750,  0.4250, -8.9881169765E-01,  8.9835266749E-01,  1.7971643651E+00
  0.4000,  0.4250, -9.2525128211E-01,  9.2477874904E-01,  1.8500300312E+00
  0.4250,  0.4250, -9.4598638474E-01,  9.4550326209E-01,  1.8914896468E+00
  0.4500,  0.4250, -9.6088916673E-01,  9.6039843312E-01,  1.9212875999E+00
  0.4750,  0.4250, -9.6986774749E-01,  9.6937242845E-01,  1.9392401759E+00
  0.5000,  0.4250, -9.7286677107E-01,  9.7236992040E-01,  1.9452366915E+00
  0.5250,  0.4250, -9.6986774749E-01,  9.6937242845E-01,  1.9392401759E+00
  0.5500,  0.4250, -9.6088916673E-01,  9.6039843312E-01,  1.9212875999E+00
  0.5750,  0.4250, -9.4598638474E-01,  9.4550326209E-01,  1.8914896468E+00
  0.6000,  0.4250, -9.2525128211E-01,  9.2477874904E-01,  1.8500300312E+00
  0.6250,  0.4250, -8.9881169765E-01,  8.9835266749E-01,  1.7971643651E+00
  0.6500,  0.4250, -8.6683064019E-01,  8.6638794300E-01,  1.7332185832E+00
  0.6750,  0.4250, -8.2950528358E-01,  8.2908164874E-01,  1.6585869323E+00
  0.7000,  0.4250, -7.8706575105E-01,  7.8666379042E-01,  1.5737295415E+00
  0.7250,  0.4250, -7.3977369645E-01,  7.3939588824E-01,  1.4791695847E+00
  0.7500,  0.4250, -6.8792069101E-01,  6.8756936454E-01,  1.3754900555E+00
  0.7750,  0.4250, -6.3182642575E-01,  6.3150374706E-01,  1.2633301728E+00
  0.8000,  0.4250, -5.7183674048E-01,  5.7154469898E-01,  1.1433814395E+00
  0.8250,  0.4250, -5.0832149154E-01,  5.0806188778E-01,  1.0163833793E+00
  0.8500,  0.4250, -4.4167227158E-01,  4.4144670609E-01,  8.8311897767E-01
  0.8750,  0.4250, -3.7229999519E-01,  3.7210985867E-01,  7.4440985385E-01
  0.9000,  0.4250, -3.0063236552E-01,  3.0047883022E-01,  6.0111119574E-01
  0.9250,  0.4250, -2.2711123735E-01,  2.2699524987E-01,  4.5410648722E-01
  0.9500,  0.4250, -1.5218989289E-01,  1.5211216832E-01,  3.0430206121E-01
  0.9750,  0.4250, -7.6330247121E-02,  7.6291264667E-02,  1.5262151179E-01
  1.0000,  0.4250,  0.0000000000E+00,  1.1908097106E-16,  1.1908097106E-16
  0.0000,  0.4500,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.4500, -7.7532730636E-02,  7.7493134064E-02,  1.5502586470E-01
  0.0500,  0.4500, -1.5458744621E-01,  1.5450849719E-01,  3.0909594339E-01
  0.0750,  0.4500, -2.3068907876E-01,  2.3057126405E-01,  4.6126034281E-01
  0.1000,  0.4500, -3.0536843644E-01,  3.0521248239E-01,  6.1058091883E-01
  0.1250,  0.4500, -3.7816509616E-01,  3.7797196429E-01,  7.5613706044E-01
  0.1500,  0.4500, -4.4863024231E-01,  4.4840112333E-01,  8.9703136564E-01
  0.1750,  0.4500, -5.1632943383E-01,  5.1606574035E-01,  1.0323951742E+00
  0.2000,  0.4500, -5.8084528269E-01,  5.8054864046E-01,  1.1613939232E+00
  0.2250,  0.4500, -6.4178002724E-01,  6.4145226516E-01,  1.2832322924E+00
  0.2500,  0.4500, -6.9875798450E-01,  6.9840112333E-01,  1.3971591078E+00
  0.2750,  0.4500, -7.5142786643E-01,  7.5104410634E-01,  1.5024719728E+00
  0.3000,  0.4500, -7.9946494569E-01,  7.9905665269E-01,  1.5985215984E+00
  0.3250,  0.4500, -8.4257305770E-01,  8.4214274906E-01,  1.6847158068E+00
  0.3500,  0.4500, -8.8048642664E-01,  8.8003675534E-01,  1.7605231820E+00
  0.3750,  0.4500, -9.1297130396E-01,  9.1250504238E-01,  1.8254763463E+00
  0.4000,  0.4500, -9.3982740960E-01,  9.3934743239E-01,  1.8791748420E+00
  0.4250,  0.4500, -9.6088916673E-01,  9.6039843312E-01,  1.9212875999E+00
  0.4500,  0.4500, -9.7602672263E-01,  9.7552825815E-01,  1.9515549808E+00
  0.4750,  0.4500, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.5000,  0.4500, -9.8819301850E-01,  9.8768834060E-01,  1.9758813591E+00
  0.5250,  0.4500, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.5500,  0.4500, -9.7602672263E-01,  9.7552825815E-01,  1.9515549808E+00
  0.5750,  0.4500, -9.6088916673E-01,  9.6039843312E-01,  1.9212875999E+00
  0.6000,  0.4500, -9.3982740960E-01,  9.3934743239E-01,  1.8791748420E+00
  0.6250,  0.4500, -9.1297130396E-01,  9.1250504238E-01,  1.8254763463E+00
  0.6500,  0.4500, -8.8048642664E-01,  8.8003675534E-01,  1.7605231820E+00
  0.6750,  0.4500, -8.4257305770E-01,  8.4214274906E-01,  1.6847158068E+00
  0.7000,  0.4500, -7.9946494569E-01,  7.9905665269E-01,  1.5985215984E+00
  0.7250,  0.4500, -7.5142786643E-01,  7.5104410634E-01,  1.5024719728E+00
  0.7500,  0.4500, -6.9875798450E-01,  6.9840112333E-01,  1.3971591078E+00
  0.7750,  0.4500, -6.4178002724E-01,  6.4145226516E-01,  1.2832322924E+00
  0.8000,  0.4500, -5.8084528269E-01,  5.8054864046E-01,  1.1613939232E+00
  0.8250,  0.4500, -5.1632943383E-01,  5.1606574035E-01,  1.0323951742E+00
  0.8500,  0.4500, -4.4863024231E-01,  4.4840112333E-01,  8.9703136564E-01
  0.8750,  0.4500, -3.7816509616E-01,  3.7797196429E-01,  7.5613706044E-01
  0.9000,  0.4500, -3.0536843644E-01,  3.0521248239E-01,  6.1058091883E-01
  0.9250,  0.4500, -2.3068907876E-01,  2.3057126405E-01,  4.6126034281E-01
  0.9500,  0.4500, -1.5458744621E-01,  1.5450849719E-01,  3.0909594339E-01
  0.9750,  0.4500, -7.7532730636E-02,  7.7493134064E-02,  1.5502586470E-01
  1.0000,  0.4500,  0.0000000000E+00,  1.2095693649E-16,  1.2095693649E-16
  0.0000,  0.4750,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.4750, -7.8257199084E-02,  7.8217232520E-02,  1.5647443160E-01
  0.0500,  0.4750, -1.5603191651E-01,  1.5595222979E-01,  3.1198414630E-01
  0.0750,  0.4750, -2.3284464529E-01,  2.3272572971E-01,  4.6557037500E-01
  0.1000,  0.4750, -3.0822180940E-01,  3.0806439811E-01,  6.1628620751E-01
  0.1250,  0.4750, -3.8169868356E-01,  3.8150374706E-01,  7.6320243062E-01
  0.1500,  0.4750, -4.5282225841E-01,  4.5259099854E-01,  9.0541325695E-01
  0.1750,  0.4750, -5.2115403346E-01,  5.2088787602E-01,  1.0420419095E+00
  0.2000,  0.4750, -5.8627272059E-01,  5.8597330652E-01,  1.1722460271E+00
  0.2250,  0.4750, -6.4777684144E-01,  6.4744601674E-01,  1.2952228582E+00
  0.2500,  0.4750, -7.0528720265E-01,  7.0492700697E-01,  1.4102142096E+00
  0.2750,  0.4750, -7.5844923374E-01,  7.5806188778E-01,  1.5165111215E+00
  0.3000,  0.4750, -8.0693517308E-01,  8.0652306498E-01,  1.6134582381E+00
  0.3250,  0.4750, -8.5044608875E-01,  8.5001175928E-01,  1.7004578480E+00
  0.3500,  0.4750, -8.8871372148E-01,  8.8825984843E-01,  1.7769735699E+00
  0.3750,  0.4750, -9.2150213859E-01,  9.2103152024E-01,  1.8425336588E+00
  0.4000,  0.4750, -9.4860918858E-01,  9.4812472645E-01,  1.8967339150E+00
  0.4250,  0.4750, -9.6986774749E-01,  9.6937242845E-01,  1.9392401759E+00
  0.4500,  0.4750, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.4750,  0.4750, -9.9435199364E-01,  9.9384417030E-01,  1.9881961639E+00
  0.5000,  0.4750, -9.9742672736E-01,  9.9691733373E-01,  1.9943440611E+00
  0.5250,  0.4750, -9.9435199364E-01,  9.9384417030E-01,  1.9881961639E+00
  0.5500,  0.4750, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.5750,  0.4750, -9.6986774749E-01,  9.6937242845E-01,  1.9392401759E+00
  0.6000,  0.4750, -9.4860918858E-01,  9.4812472645E-01,  1.8967339150E+00
  0.6250,  0.4750, -9.2150213859E-01,  9.2103152024E-01,  1.8425336588E+00
  0.6500,  0.4750, -8.8871372148E-01,  8.8825984843E-01,  1.7769735699E+00
  0.6750,  0.4750, -8.5044608875E-01,  8.5001175928E-01,  1.7004578480E+00
  0.7000,  0.4750, -8.0693517308E-01,  8.0652306498E-01,  1.6134582381E+00
  0.7250,  0.4750, -7.5844923374E-01,  7.5806188778E-01,  1.5165111215E+00
  0.7500,  0.4750, -7.0528720265E-01,  7.0492700697E-01,  1.4102142096E+00
  0.7750,  0.4750, -6.4777684144E-01,  6.4744601674E-01,  1.2952228582E+00
  0.8000,  0.4750, -5.8627272059E-01,  5.8597330652E-01,  1.1722460271E+00
  0.8250,  0.4750, -5.2115403346E-01,  5.2088787602E-01,  1.0420419095E+00
  0.8500,  0.4750, -4.5282225841E-01,  4.5259099854E-01,  9.0541325695E-01
  0.8750,  0.4750, -3.8169868356E-01,  3.8150374706E-01,  7.6320243062E-01
  0.9000,  0.4750, -3.0822180940E-01,  3.0806439811E-01,  6.1628620751E-01
  0.9250,  0.4750, -2.3284464529E-01,  2.3272572971E-01,  4.6557037500E-01
  0.9500,  0.4750, -1.5603191651E-01,  1.5595222979E-01,  3.1198414630E-01
  0.9750,  0.4750, -7.8257199084E-02,  7.8217232520E-02,  1.5647443160E-01
  1.0000,  0.4750,  0.0000000000E+00,  1.2208716218E-16,  1.2208716218E-16
  0.0000,  0.5000,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.5000, -7.8499185876E-02,  7.8459095728E-02,  1.5695828160E-01
  0.0500,  0.5000, -1.5651439817E-01,  1.5643446504E-01,  3.1294886321E-01
  0.0750,  0.5000, -2.3356464715E-01,  2.3344536386E-01,  4.6701001100E-01
  0.1000,  0.5000, -3.0917489241E-01,  3.0901699437E-01,  6.1819188679E-01
  0.1250,  0.5000, -3.8287897165E-01,  3.8268343237E-01,  7.6556240402E-01
  0.1500,  0.5000, -4.5422247471E-01,  4.5399049974E-01,  9.0821297445E-01
  0.1750,  0.5000, -5.2276554517E-01,  5.2249856472E-01,  1.0452641099E+00
  0.2000,  0.5000, -5.8808559220E-01,  5.8778525229E-01,  1.1758708445E+00
  0.2250,  0.5000, -6.4977989600E-01,  6.4944804833E-01,  1.2992279443E+00
  0.2500,  0.5000, -7.0746809067E-01,  7.0710678119E-01,  1.4145748719E+00
  0.2750,  0.5000, -7.6079450931E-01,  7.6040596560E-01,  1.5212004749E+00
  0.3000,  0.5000, -8.0943037680E-01,  8.0901699437E-01,  1.6184473712E+00
  0.3250,  0.5000, -8.5307583685E-01,  8.5264016435E-01,  1.7057160012E+00
  0.3500,  0.5000, -8.9146180070E-01,  8.9100652419E-01,  1.7824683249E+00
  0.3750,  0.5000, -9.2435160610E-01,  9.2387953251E-01,  1.8482311386E+00
  0.4000,  0.5000, -9.5154247648E-01,  9.5105651630E-01,  1.9025989928E+00
  0.4250,  0.5000, -9.7286677107E-01,  9.7236992040E-01,  1.9452366915E+00
  0.4500,  0.5000, -9.8819301850E-01,  9.8768834060E-01,  1.9758813591E+00
  0.4750,  0.5000, -9.9742672736E-01,  9.9691733373E-01,  1.9943440611E+00
  0.5000,  0.5000, -1.0005109688E+00,  1.0000000000E+00,  2.0005109688E+00
  0.5250,  0.5000, -9.9742672736E-01,  9.9691733373E-01,  1.9943440611E+00
  0.5500,  0.5000, -9.8819301850E-01,  9.8768834060E-01,  1.9758813591E+00
  0.5750,  0.5000, -9.7286677107E-01,  9.7236992040E-01,  1.9452366915E+00
  0.6000,  0.5000, -9.5154247648E-01,  9.5105651630E-01,  1.9025989928E+00
  0.6250,  0.5000, -9.2435160610E-01,  9.2387953251E-01,  1.8482311386E+00
  0.6500,  0.5000, -8.9146180070E-01,  8.9100652419E-01,  1.7824683249E+00
  0.6750,  0.5000, -8.5307583685E-01,  8.5264016435E-01,  1.7057160012E+00
  0.7000,  0.5000, -8.0943037680E-01,  8.0901699437E-01,  1.6184473712E+00
  0.7250,  0.5000, -7.6079450931E-01,  7.6040596560E-01,  1.5212004749E+00
  0.7500,  0.5000, -7.0746809067E-01,  7.0710678119E-01,  1.4145748719E+00
  0.7750,  0.5000, -6.4977989600E-01,  6.4944804833E-01,  1.2992279443E+00
  0.8000,  0.5000, -5.8808559220E-01,  5.8778525229E-01,  1.1758708445E+00
  0.8250,  0.5000, -5.2276554517E-01,  5.2249856472E-01,  1.0452641099E+00
  0.8500,  0.5000, -4.5422247471E-01,  4.5399049974E-01,  9.0821297445E-01
  0.8750,  0.5000, -3.8287897165E-01,  3.8268343237E-01,  7.6556240402E-01
  0.9000,  0.5000, -3.0917489241E-01,  3.0901699437E-01,  6.1819188679E-01
  0.9250,  0.5000, -2.3356464715E-01,  2.3344536386E-01,  4.6701001100E-01
  0.9500,  0.5000, -1.5651439817E-01,  1.5643446504E-01,  3.1294886321E-01
  0.9750,  0.5000, -7.8499185876E-02,  7.8459095728E-02,  1.5695828160E-01
  1.0000,  0.5000,  0.0000000000E+00,  1.2246467991E-16,  1.2246467991E-16
  0.0000,  0.5250,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.5250, -7.8257199084E-02,  7.8217232520E-02,  1.5647443160E-01
  0.0500,  0.5250, -1.5603191651E-01,  1.5595222979E-01,  3.1198414630E-01
  0.0750,  0.5250, -2.3284464529E-01,  2.3272572971E-01,  4.6557037500E-01
  0.1000,  0.5250, -3.0822180940E-01,  3.0806439811E-01,  6.1628620751E-01
  0.1250,  0.5250, -3.8169868356E-01,  3.8150374706E-01,  7.6320243062E-01
  0.1500,  0.5250, -4.5282225841E-01,  4.5259099854E-01,  9.0541325695E-01
  0.1750,  0.5250, -5.2115403346E-01,  5.2088787602E-01,  1.0420419095E+00
  0.2000,  0.5250, -5.8627272059E-01,  5.8597330652E-01,  1.1722460271E+00
  0.2250,  0.5250, -6.4777684144E-01,  6.4744601674E-01,  1.2952228582E+00
  0.2500,  0.5250, -7.0528720265E-01,  7.0492700697E-01,  1.4102142096E+00
  0.2750,  0.5250, -7.5844923374E-01,  7.5806188778E-01,  1.5165111215E+00
  0.3000,  0.5250, -8.0693517308E-01,  8.0652306498E-01,  1.6134582381E+00
  0.3250,  0.5250, -8.5044608875E-01,  8.5001175928E-01,  1.7004578480E+00
  0.3500,  0.5250, -8.8871372148E-01,  8.8825984843E-01,  1.7769735699E+00
  0.3750,  0.5250, -9.2150213859E-01,  9.2103152024E-01,  1.8425336588E+00
  0.4000,  0.5250, -9.4860918858E-01,  9.4812472645E-01,  1.8967339150E+00
  0.4250,  0.5250, -9.6986774749E-01,  9.6937242845E-01,  1.9392401759E+00
  0.4500,  0.5250, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.4750,  0.5250, -9.9435199364E-01,  9.9384417030E-01,  1.9881961639E+00
  0.5000,  0.5250, -9.9742672736E-01,  9.9691733373E-01,  1.9943440611E+00
  0.5250,  0.5250, -9.9435199364E-01,  9.9384417030E-01,  1.9881961639E+00
  0.5500,  0.5250, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.5750,  0.5250, -9.6986774749E-01,  9.6937242845E-01,  1.9392401759E+00
  0.6000,  0.5250, -9.4860918858E-01,  9.4812472645E-01,  1.8967339150E+00
  0.6250,  0.5250, -9.2150213859E-01,  9.2103152024E-01,  1.8425336588E+00
  0.6500,  0.5250, -8.8871372148E-01,  8.8825984843E-01,  1.7769735699E+00
  0.6750,  0.5250, -8.5044608875E-01,  8.5001175928E-01,  1.7004578480E+00
  0.7000,  0.5250, -8.0693517308E-01,  8.0652306498E-01,  1.6134582381E+00
  0.7250,  0.5250, -7.5844923374E-01,  7.5806188778E-01,  1.5165111215E+00
  0.7500,  0.5250, -7.0528720265E-01,  7.0492700697E-01,  1.4102142096E+00
  0.7750,  0.5250, -6.4777684144E-01,  6.4744601674E-01,  1.2952228582E+00
  0.8000,  0.5250, -5.8627272059E-01,  5.8597330652E-01,  1.1722460271E+00
  0.8250,  0.5250, -5.2115403346E-01,  5.2088787602E-01,  1.0420419095E+00
  0.8500,  0.5250, -4.5282225841E-01,  4.5259099854E-01,  9.0541325695E-01
  0.8750,  0.5250, -3.8169868356E-01,  3.8150374706E-01,  7.6320243062E-01
  0.9000,  0.5250, -3.0822180940E-01,  3.0806439811E-01,  6.1628620751E-01
  0.9250,  0.5250, -2.3284464529E-01,  2.3272572971E-01,  4.6557037500E-01
  0.9500,  0.5250, -1.5603191651E-01,  1.5595222979E-01,  3.1198414630E-01
  0.9750,  0.5250, -7.8257199084E-02,  7.8217232520E-02,  1.5647443160E-01
  1.0000,  0.5250,  0.0000000000E+00,  1.2208716218E-16,  1.2208716218E-16
  0.0000,  0.5500,  0.0000000000E+00,  0.0000000000E+00,  0.0000000000E+00
  0.0250,  0.5500, -7.7532730636E-02,  7.7493134064E-02,  1.5502586470E-01
  0.0500,  0.5500, -1.5458744621E-01,  1.5450849719E-01,  3.0909594339E-01
  0.0750,  0.5500, -2.3068907876E-01,  2.3057126405E-01,  4.6126034281E-01
  0.1000,  0.5500, -3.0536843644E-01,  3.0521248239E-01,  6.1058091883E-01
  0.1250,  0.5500, -3.7816509616E-01,  3.7797196429E-01,  7.5613706044E-01
  0.1500,  0.5500, -4.4863024231E-01,  4.4840112333E-01,  8.9703136564E-01
  0.1750,  0.5500, -5.1632943383E-01,  5.1606574035E-01,  1.0323951742E+00
  0.2000,  0.5500, -5.8084528269E-01,  5.8054864046E-01,  1.1613939232E+00
  0.2250,  0.5500, -6.4178002724E-01,  6.4145226516E-01,  1.2832322924E+00
  0.2500,  0.5500, -6.9875798450E-01,  6.9840112333E-01,  1.3971591078E+00
  0.2750,  0.5500, -7.5142786643E-01,  7.5104410634E-01,  1.5024719728E+00
  0.3000,  0.5500, -7.9946494569E-01,  7.9905665269E-01,  1.5985215984E+00
  0.3250,  0.5500, -8.4257305770E-01,  8.4214274906E-01,  1.6847158068E+00
  0.3500,  0.5500, -8.8048642664E-01,  8.8003675534E-01,  1.7605231820E+00
  0.3750,  0.5500, -9.1297130396E-01,  9.1250504238E-01,  1.8254763463E+00
  0.4000,  0.5500, -9.3982740960E-01,  9.3934743239E-01,  1.8791748420E+00
  0.4250,  0.5500, -9.6088916673E-01,  9.6039843312E-01,  1.9212875999E+00
  0.4500,  0.5500, -9.7602672263E-01,  9.7552825815E-01,  1.9515549808E+00
  0.4750,  0.5500, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.5000,  0.5500, -9.8819301850E-01,  9.8768834060E-01,  1.9758813591E+00
  0.5250,  0.5500, -9.8514674921E-01,  9.8464362707E-01,  1.9697903763E+00
  0.5500,  0.5500, -9.7602672263E-01,  9.7552825815E-01,  1.9515549808E+00
  0.5750,  0.5500, -9.6088916673E-01,  9.6039843312E-01,  1.9212875999E+00
  0.6000,  0.5500, -9.3982740960E-01,  9.3934743239E-01,  1.8791748420E+00
  0.6250,  0.5500, -9.1297130396E-01,  9.1250504238E-01,  1.8254763463E+00
